iter	Passed	Remaining
257	851	2447
258	854	2444
259	857	2441
260	863	2445
261	869	2448
262	874	2451
263	880	2454
264	884	2452
265	888	2452
266	893	2451
267	896	2448
268	900	2445
269	903	2442
270	906	2438
271	909	2434
272	912	2431
273	916	2427
274	920	2425
275	923	2422
276	927	2420
277	930	2416
278	934	2414
279	937	2411
280	941	2408
281	944	2405
282	948	2401
283	951	2398
284	955	2395
285	958	2392
286	961	2389
287	965	2386
288	968	2383
289	972	2380
290	975	2377
291	978	2373
292	982	2370
293	985	2366
294	988	2362
295	991	2359
296	995	2355
297	998	2352
298	1001	2348
299	1004	2344
300	1008	2341
301	1011	2337
302	1014	2333
303	1017	2329
304	1020	2325
305	1023	2321
306	1026	2318
307	1030	2314
308	1033	2311
309	1036	2306
310	1039	2303
311	1043	2300
312	1046	2297
313	1050	2294
314	1053	2291
315	1056	2287
316	1059	2282
317	1062	2279
318	1065	2275
319	1068	2271
320	1072	2268
321	1075	2264
322	1078	2260
323	1081	2256
324	1085	2253
325	1088	2250
326	1091	2246
327	1094	2242
328	1097	2238
329	1101	2235
330	1104	2232
331	1107	2229
332	1111	2225
333	1114	2221
334	1117	2218
335	1120	2214
336	1123	2211
337	1127	2208
338	1130	2204
339	1134	2201
340	1136	2196
341	1139	2193
342	1143	2189
343	1146	2185
344	1149	2182
345	1152	2178
346	1156	2175
347	1159	2171
348	1162	2168
349	1165	2164
350	1168	2160
351	1171	2156
352	1174	2152
353	1177	2149
354	1180	2145
355	1184	2141
356	1187	2138
357	1190	2134
358	1193	2131
359	1197	2128
360	1200	2124
361	1203	2121
362	1206	2117
363	1209	2114
364	1213	2110
365	1216	2106
366	1219	2103
367	1222	2099
368	1225	2096
369	1229	2092
370	1232	2088
371	1235	2085
372	1238	2081
373	1241	2078
374	1245	2075
375	1248	2071
376	1251	2068
377	1254	2064
378	1257	2060
379	1261	2057
380	1263	2053
381	1267	2049
382	1270	2046
383	1273	2042
384	1276	2039
385	1279	2035
386	1283	2032
387	1286	2028
388	1289	2025
389	1292	2021
390	1295	2018
391	1299	2014
392	1302	2011
393	1305	2007
394	1308	2004
395	1311	2000
396	1315	1997
397	1318	1994
398	1322	1991
399	1325	1987
400	1328	1984
401	1331	1980
402	1334	1977
403	1338	1973
404	1340	1969
405	1344	1966
406	1347	1963
407	1350	1959
408	1353	1956
409	1356	1952
410	1359	1948
411	1363	1945
412	1366	1942
413	1370	1939
414	1372	1935
415	1375	1931
416	1379	1928
417	1382	1924
418	1385	1921
419	1388	1917
420	1391	1914
421	1395	1910
422	1398	1907
423	1401	1903
424	1404	1900
425	1407	1897
426	1411	1894
427	1414	1890
428	1417	1887
429	1420	1883
430	1423	1879
431	1427	1876
432	1430	1873
433	1433	1869
434	1436	1866
435	1439	1862
436	1442	1858
437	1445	1855
438	1448	1851
439	1452	1848
440	1455	1845
441	1458	1841
442	1461	1838
443	1465	1834
444	1468	1831
445	1471	1827
446	1474	1824
447	1478	1821
448	1481	1817
449	1484	1814
450	1487	1810
451	1490	1806
452	1493	1803
453	1497	1801
454	1500	1797
455	1504	1794
456	1507	1791
457	1510	1787
458	1513	1783
459	1516	1780
460	1519	1776
461	1522	1773
462	1525	1769
463	1529	1766
464	1532	1762
465	1535	1759
466	1538	1756
467	1542	1753
468	1546	1750
469	1549	1747
470	1552	1743
471	1555	1740
472	1558	1736
473	1561	1733
474	1565	1729
475	1568	1726
476	1571	1723
477	1574	1719
478	1577	1715
479	1580	1712
480	1584	1709
481	1587	1705
482	1590	1702
483	1593	1698
484	1596	1695
485	1599	1691
486	1602	1688
487	1606	1685
488	1609	1681
489	1612	1678
490	1615	1674
491	1619	1671
492	1622	1668
493	1625	1664
494	1628	1661
495	1632	1658
496	1635	1655
497	1638	1651
498	1641	1648
499	1645	1645
500	1648	1641
501	1651	1638
502	1654	1635
503	1657	1631
504	1660	1628
505	1664	1624
506	1667	1621
507	1671	1618
508	1673	1614
509	1677	1611
510	1680	1607
511	1683	1604
512	1686	1601
513	1689	1597
514	1692	1594
515	1695	1590
516	1699	1587
517	1702	1583
518	1705	1580
519	1708	1576
520	1711	1573
521	1715	1570
522	1718	1567
523	1721	1564
524	1724	1560
525	1728	1557
526	1731	1553
527	1734	1550
528	1737	1546
529	1740	1543
530	1743	1540
531	1746	1536
532	1749	1533
533	1753	1529
534	1756	1526
535	1759	1523
536	1763	1520
537	1766	1516
538	1769	1513
539	1772	1509
540	1775	1506
541	1778	1503
542	1781	1499
543	1785	1496
544	1788	1492
545	1791	1489
546	1794	1486
547	1797	1482
548	1800	1479
549	1804	1476
550	1807	1472
551	1810	1469
552	1813	1466
553	1816	1462
554	1820	1459
555	1823	1455
556	1826	1452
557	1829	1449
558	1832	1445
559	1835	1442
560	1839	1439
561	1842	1435
562	1845	1432
563	1848	1428
564	1851	1425
565	1855	1422
566	1858	1419
567	1862	1416
568	1865	1413
569	1870	1410
570	1874	1408
571	1878	1405
572	1882	1402
573	1886	1400
574	1890	1397
575	1895	1395
576	1898	1391
577	1902	1389
578	1906	1385
579	1909	1383
580	1913	1379
581	1916	1376
582	1919	1373
583	1923	1370
584	1926	1366
585	1929	1363
586	1932	1359
587	1935	1356
588	1939	1353
589	1942	1349
590	1946	1346
591	1949	1343
592	1952	1340
593	1955	1336
594	1958	1333
595	1962	1329
596	1965	1326
597	1968	1323
598	1971	1319
599	1974	1316
600	1977	1312
601	1980	1309
602	1983	1306
603	1986	1302
604	1990	1299
605	1993	1295
606	1996	1292
607	1999	1289
608	2002	1285
609	2005	1282
610	2008	1279
611	2012	1275
612	2015	1272
613	2018	1269
614	2022	1265
615	2025	1262
616	2028	1258
617	2031	1255
618	2035	1252
619	2038	1249
620	2042	1246
621	2045	1242
622	2048	1239
623	2051	1236
624	2054	1232
625	2058	1229
626	2061	1226
627	2064	1222
628	2067	1219
629	2070	1215
630	2073	1212
631	2076	1209
632	2079	1205
633	2082	1202
634	2086	1199
635	2089	1195
636	2092	1192
637	2095	1189
638	2098	1185
639	2101	1182
640	2105	1178
641	2108	1175
642	2111	1172
643	2115	1169
644	2118	1166
645	2121	1162
646	2125	1159
647	2127	1155
648	2130	1152
649	2134	1149
650	2137	1145
651	2140	1142
652	2143	1139
653	2146	1135
654	2149	1132
655	2153	1129
656	2156	1125
657	2159	1122
658	2163	1119
659	2166	1115
660	2169	1112
661	2172	1109
662	2175	1105
663	2178	1102
664	2182	1099
665	2185	1095
666	2188	1092
667	2191	1089
668	2194	1085
669	2197	1082
670	2201	1079
671	2204	1076
672	2207	1072
673	2210	1069
674	2214	1066
675	2217	1062
676	2220	1059
677	2223	1055
678	2226	1052
679	2229	1049
680	2233	1046
681	2236	1042
682	2239	1039
683	2242	1036
684	2246	1033
685	2249	1029
686	2253	1026
687	2256	1023
688	2259	1019
689	2262	1016
690	2266	1013
691	2269	1010
692	2272	1006
693	2276	1003
694	2279	1000
695	2282	996
696	2285	993
697	2288	990
698	2292	987
699	2295	983
700	2299	980
701	2302	977
702	2305	973
703	2308	970
704	2311	967
705	2314	963
706	2317	960
707	2320	957
708	2324	953
709	2327	950
710	2330	947
711	2333	943
712	2336	940
713	2339	937
714	2343	933
715	2346	930
716	2349	927
717	2352	923
718	2355	920
719	2358	917
720	2362	914
721	2365	910
722	2368	907
723	2371	904
724	2374	900
725	2377	897
726	2380	894
727	2384	890
728	2387	887
729	2390	884
730	2394	880
731	2397	877
732	2400	874
733	2403	871
734	2406	867
735	2410	864
736	2413	861
737	2417	858
738	2420	854
739	2423	851
740	2426	848
741	2429	844
742	2432	841
743	2436	838
744	2439	834
745	2442	831
746	2445	828
747	2448	824
748	2451	821
749	2455	818
750	2458	815
751	2461	811
752	2464	808
753	2467	805
754	2471	801
755	2474	798
756	2477	795
757	2480	791
758	2483	788
759	2486	785
760	2489	781
761	2492	778
762	2496	775
763	2499	772
764	2503	768
765	2506	765
766	2509	762
767	2512	758
768	2515	755
769	2518	752
770	2522	749
771	2525	745
772	2528	742
773	2531	739
774	2535	735
775	2538	732
776	2541	729
777	2544	726
778	2547	722
779	2551	719
780	2554	716
781	2557	712
782	2560	709
783	2563	706
784	2567	703
785	2570	699
786	2573	696
787	2576	693
788	2579	689
789	2583	686
790	2586	683
791	2589	680
792	2592	676
793	2596	673
794	2598	670
795	2602	666
796	2605	663
797	2608	660
798	2611	657
799	2614	653
800	2617	650
801	2621	647
802	2624	643
803	2628	640
804	2631	637
805	2634	634
806	2637	630
807	2640	627
808	2643	624
809	2646	620
810	2649	617
811	2653	614
812	2656	610
813	2659	607
814	2662	604
815	2666	601
816	2669	598
817	2673	594
818	2676	591
819	2679	588
820	2682	584
821	2685	581
822	2689	578
823	2692	575
824	2695	571
825	2698	568
826	2701	565
827	2705	561
828	2707	558
829	2711	555
830	2714	552
831	2718	548
832	2721	545
833	2724	542
834	2727	539
835	2730	535
836	2734	532
837	2737	529
838	2740	525
839	2743	522
840	2746	519
841	2749	516
842	2753	512
843	2756	509
844	2759	506
845	2762	502
846	2766	499
847	2769	496
848	2772	493
849	2775	489
850	2778	486
851	2781	483
852	2785	479
853	2788	476
854	2791	473
855	2794	470
856	2798	466
857	2801	463
858	2804	460
859	2807	457
860	2811	453
861	2814	450
862	2817	447
863	2820	443
864	2823	440
865	2826	437
866	2829	434
867	2832	430
868	2835	427
869	2839	424
870	2842	420
871	2845	417
872	2848	414
873	2851	411
874	2854	407
875	2857	404
876	2861	401
877	2863	397
878	2867	394
879	2870	391
880	2873	388
881	2877	384
882	2881	381
883	2884	378
884	2888	375
885	2891	372
886	2894	368
887	2898	365
888	2901	362
889	2904	359
890	2907	355
891	2910	352
892	2913	349
893	2917	345
894	2920	342
895	2923	339
896	2926	336
897	2930	332
898	2933	329
899	2936	326
900	2940	323
901	2943	319
902	2947	316
903	2950	313
904	2953	310
905	2956	306
906	2959	303
907	2963	300
908	2966	296
909	2969	293
910	2972	290
911	2975	287
912	2979	283
913	2982	280
914	2985	277
915	2988	274
916	2991	270
917	2995	267
918	2998	264
919	3001	261
920	3004	257
921	3007	254
922	3011	251
923	3014	247
924	3017	244
925	3020	241
926	3024	238
927	3027	234
928	3030	231
929	3034	228
930	3037	225
931	3040	221
932	3043	218
933	3047	215
934	3050	212
935	3053	208
936	3056	205
937	3060	202
938	3063	199
939	3066	195
940	3069	192
941	3072	189
942	3076	185
943	3079	182
944	3082	179
945	3085	176
946	3088	172
947	3092	169
948	3095	166
949	3098	163
950	3101	159
951	3104	156
952	3108	153
953	3111	150
954	3114	146
955	3117	143
956	3120	140
957	3123	136
958	3126	133
959	3130	130
960	3133	127
961	3136	123
962	3139	120
963	3142	117
964	3146	114
965	3149	110
966	3152	107
967	3155	104
968	3158	101
969	3161	97
970	3165	94
971	3168	91
972	3171	88
973	3174	84
974	3177	81
975	3181	78
976	3184	74
977	3187	71
978	3191	68
979	3195	65
980	3199	61
981	3203	58
982	3206	55
983	3209	52
984	3213	48
985	3216	45
986	3220	42
987	3223	39
988	3226	35
989	3229	32
990	3233	29
991	3236	26
992	3239	22
993	3242	19
994	3245	16
995	3248	13
996	3251	9
997	3254	6
998	3258	3
999	3261	0
