iter	RMSE
421	781.8340657
422	781.7500282
423	781.6418338
424	781.3874678
425	781.2418617
426	781.1380526
427	781.0350462
428	780.8462685
429	780.7370022
430	780.616123
431	780.5111059
432	780.3497299
433	780.2524498
434	780.0941858
435	780.0067165
436	779.7565047
437	779.5914196
438	779.3125058
439	779.2522719
440	779.1690018
441	779.0051726
442	778.8816436
443	778.7786818
444	778.6817482
445	778.6120138
446	778.5515212
447	778.3829421
448	778.3203215
449	778.2300322
450	778.1415613
451	778.060582
452	777.9360627
453	777.735168
454	777.6033439
455	777.3699686
456	777.0397204
457	776.9837235
458	776.8512898
459	776.5955152
460	776.4203366
461	776.3677321
462	776.252224
463	776.1130832
464	775.9226935
465	775.8473915
466	775.684291
467	775.4849066
468	775.3770721
469	775.262321
470	775.1174309
471	775.0070111
472	774.9414597
473	774.7640599
474	774.6897232
475	774.4541596
476	774.3790329
477	774.2734099
478	774.1983132
479	774.1346463
480	774.0540851
481	773.9820688
482	773.84762
483	773.6960207
484	773.5923493
485	773.499753
486	773.1810258
487	773.0233802
488	772.8130221
489	772.7584582
490	772.7013572
491	772.6458191
492	772.3700354
493	772.2952474
494	772.1286943
495	771.8854317
496	771.6629009
497	771.5368599
498	771.4504128
499	771.1478516
500	771.098804
501	770.9400774
502	770.6709498
503	770.5095601
504	770.4467997
505	770.3602692
506	770.2873315
507	770.1481794
508	769.9441016
509	769.845155
510	769.7435548
511	769.5274545
512	769.4166912
513	769.3667974
514	769.2581849
515	769.1918481
516	769.1338262
517	769.0873409
518	769.0363815
519	768.9408472
520	768.7670697
521	768.6017487
522	768.4764292
523	768.4165236
524	768.365839
525	768.1890998
526	768.1462121
527	768.034603
528	767.9091312
529	767.8312634
530	767.7859863
531	767.703868
532	767.6261685
533	767.5729942
534	767.4682671
535	767.2816028
536	767.2106903
537	767.1272626
538	767.0376134
539	766.8515792
540	766.7164768
541	766.6390785
542	766.5891663
543	766.3412904
544	766.1641851
545	766.0667579
546	766.0269342
547	765.8842763
548	765.7661191
549	765.6814808
550	765.588057
551	765.4941753
552	765.3610369
553	765.3175765
554	765.2086978
555	765.1658225
556	765.1286045
557	764.9930353
558	764.7788341
559	764.5817736
560	764.482937
561	764.4160543
562	764.337492
563	764.1875613
564	764.0574863
565	763.991839
566	763.832868
567	763.7859827
568	763.7013085
569	763.4814849
570	763.3860772
571	763.2642184
572	763.2020882
573	763.0899555
574	763.052562
575	762.9721165
576	762.7896408
577	762.7413404
578	762.6700537
579	762.5791421
580	762.4924512
581	762.4225828
582	762.3078299
583	762.182329
584	762.064191
585	761.9712976
586	761.8901747
587	761.8074716
588	761.7530892
589	761.6904295
590	761.5488507
591	761.5126945
592	761.4446273
593	761.2943165
594	761.2007901
595	761.1236606
596	761.0335958
597	761.0018111
598	760.9721872
599	760.8876831
600	760.8151978
601	760.7598489
602	760.6971427
603	760.6541265
604	760.5830024
605	760.5484009
606	760.4204956
607	760.3546621
608	760.152654
609	760.0462937
610	759.9373282
611	759.8009643
612	759.7311514
613	759.6065039
614	759.4995627
615	759.4173247
616	759.3892072
617	759.3219021
618	759.1404674
619	758.993314
620	758.9051042
621	758.8488995
622	758.7923544
623	758.7356255
624	758.6510535
625	758.5999614
626	758.5088701
627	758.2976337
628	758.2684869
629	758.1980788
630	758.1129526
631	758.0651587
632	757.9609555
633	757.8533099
634	757.7542094
635	757.6553208
636	757.4103227
637	757.2753919
638	757.2307687
639	757.2015116
640	757.0836377
641	757.0376974
642	756.959926
643	756.8577737
644	756.7675104
645	756.6603029
646	756.60019
647	756.5442499
648	756.4723881
649	756.2739105
650	756.1411201
651	756.0653622
652	756.0211372
653	755.8429504
654	755.7566668
655	755.7249045
656	755.5480679
657	755.4620466
658	755.3818889
659	755.281104
660	755.1809868
661	755.0511132
662	754.9800194
663	754.8880768
664	754.8259945
665	754.727832
666	754.6681163
667	754.5174825
668	754.4806868
669	754.3865736
670	754.3386034
671	754.2616957
672	754.1638198
673	753.9921189
674	753.9007396
675	753.8600787
676	753.7840591
677	753.7358829
678	753.6681145
679	753.6282916
680	753.5495105
681	753.4417248
682	753.3535847
683	753.3089454
684	753.1616235
685	753.0882585
686	752.940093
687	752.8598769
688	752.7112988
689	752.4653614
690	752.3873658
691	752.3310737
692	752.1911094
693	752.0969152
694	751.9847353
695	751.9024899
696	751.7618522
697	751.6520803
698	751.5396114
699	751.4835496
700	751.3800262
701	751.2725144
702	751.2305777
703	751.0758886
704	750.9848815
705	750.9580601
706	750.923965
707	750.6979994
708	750.5167954
709	750.398454
710	750.3554434
711	750.2579989
712	750.2204515
713	750.1569169
714	750.0379185
715	749.9094517
716	749.7839201
717	749.6856235
718	749.6289276
719	749.5173486
720	749.4166432
721	749.3234186
722	749.2638149
723	749.1884221
724	749.122409
725	749.0798789
726	748.9701701
727	748.8419631
728	748.7152113
729	748.6428087
730	748.6029053
731	748.5747601
732	748.5401109
733	748.4221333
734	748.3404487
735	748.2792161
736	748.2083864
737	748.1124606
738	747.9995586
739	747.9324643
740	747.8664884
741	747.802859
742	747.7499443
743	747.7321281
744	747.6612457
745	747.5232932
746	747.4380658
747	747.368506
748	747.2253786
749	747.160936
750	747.0772854
751	746.9720312
752	746.8830322
753	746.7808897
754	746.7345661
755	746.6879982
756	746.6227986
757	746.5536895
758	746.5023907
759	746.3712279
760	746.3020478
761	746.0816093
762	745.9770983
763	745.9227336
764	745.727271
765	745.6535781
766	745.5029304
767	745.4090977
768	745.3734129
769	745.271567
770	745.1720299
771	744.9984518
772	744.9338717
773	744.8628952
774	744.8172435
775	744.7020607
776	744.6423835
777	744.551641
778	744.4711487
779	744.3273746
780	744.1709392
781	744.0616909
782	744.0014062
783	743.9294393
784	743.8139611
785	743.6895028
786	743.6185477
787	743.535985
788	743.4289269
789	743.2716097
790	743.2398099
791	743.1732427
792	743.1415559
793	743.0941764
794	743.0580949
795	743.0136635
796	742.9821126
797	742.9055181
798	742.8573706
799	742.8295217
800	742.7494702
801	742.6805544
802	742.5449497
803	742.4488518
804	742.4107931
805	742.2929776
806	742.2041163
807	742.1712329
808	742.1285298
809	742.0770935
810	742.0532258
811	742.0331029
812	741.9183746
813	741.8301539
814	741.7765137
815	741.6350534
816	741.5256501
817	741.3538433
818	741.3250412
819	741.2806789
820	741.2044085
821	741.1697459
822	741.0882756
823	741.0415881
824	740.9741296
825	740.7891663
826	740.7754756
827	740.7469475
828	740.6939189
829	740.6336075
830	740.5287401
831	740.4855262
832	740.4328663
833	740.3256983
834	740.2814833
835	740.2034258
836	740.16106
837	740.0905031
838	740.0327951
839	739.9907865
840	739.892158
841	739.8260379
842	739.6471134
843	739.5841618
844	739.5356246
845	739.4771703
846	739.3936298
847	739.3622661
848	739.3297611
849	739.2346488
850	739.1784608
851	739.1415302
852	739.0742752
853	738.9692697
854	738.8942441
855	738.8648675
856	738.770282
857	738.7061246
858	738.6502329
859	738.5714476
860	738.5221751
861	738.4990268
862	738.4643287
863	738.4176687
864	738.3660234
865	738.2552996
866	738.2274352
867	738.1783189
868	738.1475647
869	738.0872987
870	738.0125733
871	737.9449736
872	737.8907048
873	737.8513671
874	737.7120132
875	737.67372
876	737.6226143
877	737.5966671
878	737.4968383
879	737.4620566
880	737.4143188
881	737.3323754
882	737.2288269
883	737.1965399
884	737.1321859
885	737.0255063
886	736.9045043
887	736.8689088
888	736.8289358
889	736.6948907
890	736.6695407
891	736.5751766
892	736.5292991
893	736.4357773
894	736.3859251
895	736.331592
896	736.2487031
897	736.1716279
898	736.1372913
899	736.0779964
900	735.9519099
901	735.849261
902	735.7628738
903	735.713283
904	735.6547212
905	735.6097468
906	735.5412942
907	735.5008442
908	735.3113284
909	735.253724
910	735.1814662
911	735.1163254
912	735.0367147
913	734.9854351
914	734.9337723
915	734.8574375
916	734.7508348
917	734.673193
918	734.5961918
919	734.5233687
920	734.4964847
921	734.4034395
922	734.2411855
923	734.1996177
924	734.1485069
925	734.1157484
926	734.0270644
927	733.9238928
928	733.7705921
929	733.7339231
930	733.7170751
931	733.6861562
932	733.647508
933	733.5793742
934	733.4782647
935	733.4070385
936	733.3787282
937	733.2823182
938	733.1722054
939	733.1160581
940	733.0346312
941	732.9867056
942	732.8780764
943	732.8189653
944	732.7854874
945	732.7408429
946	732.7180373
947	732.6572931
948	732.6094214
949	732.5186732
950	732.4951833
951	732.4594313
952	732.4245275
953	732.2920221
954	732.2672614
955	732.2093509
956	732.1619869
957	732.1127181
958	732.044208
959	731.944636
960	731.9240461
961	731.8675616
962	731.8221045
963	731.7377322
964	731.6298107
965	731.5591604
966	731.5298366
967	731.5059211
968	731.4619159
969	731.3854406
970	731.3195463
971	731.2363394
972	731.210424
973	731.1440216
974	731.1260966
975	731.1062003
976	731.0668523
977	731.0294972
978	730.8159917
979	730.7261151
980	730.6792574
981	730.6445098
982	730.5507515
983	730.5260923
984	730.4877701
985	730.4009966
986	730.304723
987	730.2655434
988	730.2091158
989	730.1298452
990	730.0617201
991	729.9935875
992	729.9231665
993	729.8464568
994	729.7871529
995	729.7326919
996	729.6609076
997	729.6328524
998	729.5581323
999	729.5236177
