iter	RMSE
644	5.538363124
645	5.537237223
646	5.536141478
647	5.534821286
648	5.533348655
649	5.532541037
650	5.531896536
651	5.531116802
652	5.530347281
653	5.529141861
654	5.528246538
655	5.527206462
656	5.526444397
657	5.525345215
658	5.524586862
659	5.523626078
660	5.522789307
661	5.522245776
662	5.521427635
663	5.520493165
664	5.51936947
665	5.518849213
666	5.51816075
667	5.51724222
668	5.516739654
669	5.516340483
670	5.515455454
671	5.514900243
672	5.514232393
673	5.51351848
674	5.513074935
675	5.512452203
676	5.511929869
677	5.511180489
678	5.510185917
679	5.50956889
680	5.508796319
681	5.508263067
682	5.507708062
683	5.50689339
684	5.506157745
685	5.505448865
686	5.504931984
687	5.503857968
688	5.503310393
689	5.50221022
690	5.501489076
691	5.500556151
692	5.499912781
693	5.499261839
694	5.498692226
695	5.498217794
696	5.497730141
697	5.497149719
698	5.496756693
699	5.496039002
700	5.495268338
701	5.494286102
702	5.493518802
703	5.493194829
704	5.492587375
705	5.49197097
706	5.491126434
707	5.489994372
708	5.489375063
709	5.488433027
710	5.487931282
711	5.487327186
712	5.486845687
713	5.486625227
714	5.485463933
715	5.48473707
716	5.483779999
717	5.483206961
718	5.482557802
719	5.482285855
720	5.481870271
721	5.481075228
722	5.480676957
723	5.479954564
724	5.479348532
725	5.478973814
726	5.4782824
727	5.477554676
728	5.476966708
729	5.476501088
730	5.476026919
731	5.475413739
732	5.475063758
733	5.47448315
734	5.473950411
735	5.473191843
736	5.472476276
737	5.471946099
738	5.471428279
739	5.470898029
740	5.470460459
741	5.470100786
742	5.469452366
743	5.468764954
744	5.468181786
745	5.467284107
746	5.466974909
747	5.466206582
748	5.46569992
749	5.465030275
750	5.464218577
751	5.463722295
752	5.463061087
753	5.462366065
754	5.4613394
755	5.460582065
756	5.459976348
757	5.459417704
758	5.458794929
759	5.458269592
760	5.457388882
761	5.456937842
762	5.455500483
763	5.454886063
764	5.453635561
765	5.453166585
766	5.452834159
767	5.452351364
768	5.451981966
769	5.451415505
770	5.451133713
771	5.450531455
772	5.450005421
773	5.449381429
774	5.449003292
775	5.448539404
776	5.448113073
777	5.447768788
778	5.447140455
779	5.446567692
780	5.445771857
781	5.445408142
782	5.444984289
783	5.444395434
784	5.443749623
785	5.443036692
786	5.442490737
787	5.44206444
788	5.441564629
789	5.440406391
790	5.439818912
791	5.439266089
792	5.438911819
793	5.438544428
794	5.438153863
795	5.437673067
796	5.437256512
797	5.436596914
798	5.435988029
799	5.435516692
800	5.435046256
801	5.434612634
802	5.434160588
803	5.43358849
804	5.433041044
805	5.432681438
806	5.432340987
807	5.431801377
808	5.431447487
809	5.430656649
810	5.430117272
811	5.42924137
812	5.428957273
813	5.428112001
814	5.427736597
815	5.427412527
816	5.426993414
817	5.426412626
818	5.425320596
819	5.42483622
820	5.424526848
821	5.424294442
822	5.423934038
823	5.423616954
824	5.42315319
825	5.422790088
826	5.422234515
827	5.421795719
828	5.42101729
829	5.420667944
830	5.419834518
831	5.419440336
832	5.419047309
833	5.418543427
834	5.418177558
835	5.417797862
836	5.417398074
837	5.416945639
838	5.41639564
839	5.415845686
840	5.415182949
841	5.414722787
842	5.414095325
843	5.413150497
844	5.412850613
845	5.412425606
846	5.411733526
847	5.411411156
848	5.410875547
849	5.410475877
850	5.410167527
851	5.409710111
852	5.408797266
853	5.408414062
854	5.407994727
855	5.407627388
856	5.407338929
857	5.406112687
858	5.405425199
859	5.405058902
860	5.404471077
861	5.404058958
862	5.403779428
863	5.403151939
864	5.402775401
865	5.40117133
866	5.400616108
867	5.400185902
868	5.399643599
869	5.399166837
870	5.398910781
871	5.398577065
872	5.398201696
873	5.397983822
874	5.39757497
875	5.397282638
876	5.396424888
877	5.395803959
878	5.395460101
879	5.394495825
880	5.394016353
881	5.393495554
882	5.393169288
883	5.392860548
884	5.392581097
885	5.39211
886	5.391709962
887	5.391381878
888	5.390903701
889	5.389618612
890	5.389223799
891	5.388754846
892	5.388245562
893	5.387724752
894	5.387070747
895	5.386676866
896	5.38594411
897	5.385604224
898	5.385263875
899	5.384991892
900	5.384619681
901	5.384050768
902	5.383579468
903	5.38320544
904	5.382968957
905	5.38254121
906	5.381872117
907	5.381378158
908	5.38066147
909	5.380374665
910	5.379933759
911	5.379513147
912	5.37905237
913	5.378834017
914	5.37828071
915	5.378053598
916	5.37753499
917	5.377020318
918	5.376584297
919	5.376091013
920	5.375461781
921	5.375178814
922	5.374335763
923	5.373874129
924	5.373363429
925	5.372619017
926	5.372336932
927	5.371952195
928	5.371565814
929	5.371172126
930	5.370867804
931	5.370451556
932	5.36959776
933	5.369270358
934	5.368992538
935	5.368713741
936	5.368405954
937	5.367917539
938	5.367572138
939	5.367142537
940	5.366742662
941	5.366438313
942	5.365709088
943	5.365082303
944	5.364590275
945	5.364236104
946	5.363973839
947	5.363645929
948	5.363243564
949	5.363032151
950	5.362698962
951	5.362454181
952	5.362097584
953	5.361669478
954	5.36135611
955	5.360839083
956	5.360490886
957	5.360184386
958	5.35971658
959	5.359397961
960	5.359111703
961	5.358803141
962	5.358407113
963	5.358073894
964	5.357734784
965	5.357374445
966	5.357060879
967	5.356731466
968	5.356432691
969	5.355760221
970	5.355248239
971	5.354464835
972	5.354153765
973	5.353855606
974	5.353619711
975	5.353389907
976	5.352867309
977	5.352563465
978	5.352260981
979	5.351778401
980	5.351187234
981	5.35076254
982	5.350450709
983	5.350207685
984	5.34982739
985	5.349478926
986	5.349248377
987	5.348896894
988	5.3483325
989	5.348000696
990	5.347536632
991	5.347139067
992	5.346886452
993	5.346419631
994	5.346192459
995	5.345741054
996	5.345368498
997	5.344971965
998	5.344584051
999	5.344197378
