iter	Passed	Remaining
401	16562	601440
402	16602	601367
403	16641	601239
404	16679	601086
405	16721	601072
406	16763	601044
407	16803	600964
408	16843	600888
409	16881	600736
410	16921	600636
411	16966	600739
412	17008	600742
413	17050	600716
414	17091	600674
415	17136	600759
416	17177	600715
417	17216	600612
418	17254	600432
419	17299	600528
420	17340	600478
421	17379	600380
422	17424	600475
423	17468	600512
424	17508	600430
425	17550	600430
426	17592	600412
427	17634	600411
428	17676	600386
429	17717	600348
430	17755	600200
431	17793	600046
432	17835	600020
433	17877	600018
434	17930	600351
435	17970	600291
436	18010	600209
437	18051	600157
438	18093	600136
439	18136	600145
440	18176	600071
441	18217	600035
442	18257	599936
443	18299	599919
444	18340	599871
445	18379	599767
446	18418	599653
447	18462	599702
448	18501	599601
449	18542	599530
450	18584	599522
451	18623	599400
452	18661	599276
453	18699	599128
454	18741	599117
455	18782	599076
456	18824	599039
457	18862	598902
458	18903	598845
459	18944	598822
460	18986	598790
461	19026	598725
462	19066	598646
463	19104	598512
464	19146	598490
465	19186	598399
466	19226	598329
467	19268	598303
468	19310	598284
469	19348	598169
470	19385	597993
471	19428	598001
472	19472	598051
473	19515	598059
474	19555	597973
475	19597	597965
476	19639	597940
477	19682	597970
478	19722	597897
479	19764	597876
480	19806	597865
481	19849	597865
482	19888	597765
483	19926	597638
484	19965	597538
485	20008	597546
486	20047	597424
487	20086	597327
488	20130	597360
489	20172	597366
490	20210	597208
491	20251	597167
492	20291	597099
493	20334	597099
494	20377	597133
495	20417	597051
496	20459	597036
497	20503	597063
498	20542	596959
499	20583	596932
500	20626	596936
501	20669	596945
502	20711	596926
503	20751	596843
504	20790	596740
505	20833	596755
506	20877	596809
507	20919	596787
508	20958	596682
509	21003	596754
510	21044	596690
511	21084	596634
512	21127	596632
513	21170	596649
514	21212	596630
515	21254	596597
516	21291	596448
517	21335	596494
518	21377	596482
519	21421	596493
520	21465	596537
521	21506	596487
522	21546	596430
523	21588	596396
524	21630	596389
525	21670	596297
526	21712	596277
527	21751	596176
528	21794	596183
529	21834	596135
530	21876	596092
531	21918	596075
532	21963	596139
533	22006	596143
534	22044	596025
535	22084	595952
536	22122	595835
537	22165	595835
538	22205	595753
539	22246	595706
540	22289	595729
541	22330	595677
542	22372	595657
543	22414	595634
544	22455	595584
545	22493	595469
546	22534	595404
547	22576	595394
548	22617	595359
549	22661	595369
550	22700	595288
551	22738	595142
552	22777	595059
