iter	Passed	Remaining
638	1432	809
639	1434	807
640	1436	804
641	1439	802
642	1442	800
643	1444	798
644	1447	796
645	1449	794
646	1451	792
647	1454	789
648	1456	787
649	1459	785
650	1461	783
651	1463	781
652	1465	778
653	1467	776
654	1469	774
655	1471	771
656	1473	769
657	1474	766
658	1476	764
659	1478	761
660	1481	759
661	1483	757
662	1486	755
663	1488	753
664	1490	750
665	1492	748
666	1494	746
667	1496	743
668	1498	741
669	1500	739
670	1503	737
671	1506	735
672	1508	732
673	1510	730
674	1511	727
675	1513	725
676	1515	723
677	1517	720
678	1519	718
679	1521	716
680	1524	714
681	1526	711
682	1528	709
683	1530	707
684	1532	704
685	1534	702
686	1537	700
687	1539	697
688	1540	695
689	1542	693
690	1545	690
691	1547	688
692	1549	686
693	1551	684
694	1553	681
695	1555	679
696	1556	676
697	1558	674
698	1560	671
699	1562	669
700	1563	667
701	1566	664
702	1568	662
703	1571	660
704	1572	658
705	1574	655
706	1576	653
707	1578	651
708	1580	648
709	1582	646
710	1584	643
711	1586	641
712	1591	640
713	1593	638
714	1595	635
715	1597	633
716	1599	631
717	1601	628
718	1603	626
719	1604	624
720	1606	621
721	1608	619
722	1611	617
723	1613	615
724	1615	612
725	1616	610
726	1618	607
727	1620	605
728	1622	603
729	1624	600
730	1626	598
731	1628	596
732	1630	593
733	1633	592
734	1636	590
735	1639	587
736	1640	585
737	1642	583
738	1644	580
739	1646	578
740	1648	576
741	1649	573
742	1652	571
743	1655	569
744	1657	567
745	1659	564
746	1661	562
747	1662	560
748	1664	557
749	1666	555
750	1668	553
751	1670	550
752	1671	548
753	1674	546
754	1676	543
755	1678	541
756	1680	539
757	1682	537
758	1684	534
759	1685	532
760	1687	530
761	1689	527
762	1691	525
763	1693	523
764	1695	520
765	1697	518
766	1699	516
767	1701	513
768	1703	511
769	1705	509
770	1707	507
771	1709	504
772	1710	502
773	1712	500
774	1714	497
775	1716	495
776	1719	493
777	1721	491
778	1722	488
779	1724	486
780	1726	484
781	1728	481
782	1730	479
783	1732	477
784	1733	474
785	1735	472
786	1737	470
787	1739	468
788	1741	465
789	1744	463
790	1745	461
791	1747	459
792	1749	456
793	1752	454
794	1754	452
795	1756	450
796	1758	447
797	1760	445
798	1762	443
799	1764	441
800	1766	438
801	1767	436
802	1769	434
803	1771	431
804	1773	429
805	1774	427
806	1776	424
807	1777	422
808	1779	420
809	1781	417
810	1783	415
811	1785	413
812	1787	411
813	1789	408
814	1791	406
815	1792	404
816	1794	402
817	1796	399
818	1798	397
819	1800	395
820	1802	393
821	1804	390
822	1806	388
823	1808	386
824	1810	383
825	1812	381
826	1813	379
827	1815	377
828	1817	374
829	1818	372
830	1820	370
831	1822	368
832	1824	365
833	1826	363
834	1828	361
835	1830	359
836	1832	356
837	1833	354
838	1835	352
839	1837	350
840	1839	347
841	1842	345
842	1844	343
843	1846	341
844	1849	339
845	1851	336
846	1853	334
847	1855	332
848	1858	330
849	1860	328
850	1863	326
851	1866	324
852	1870	322
853	1873	320
854	1875	318
855	1878	315
856	1880	313
857	1882	311
858	1884	309
859	1886	307
860	1888	304
861	1890	302
862	1892	300
863	1894	298
864	1896	295
865	1898	293
866	1899	291
867	1901	289
868	1903	286
869	1905	284
870	1906	282
871	1909	280
872	1911	278
873	1913	275
874	1915	273
875	1917	271
876	1919	269
877	1921	266
878	1923	264
879	1924	262
880	1926	260
881	1928	257
882	1931	255
883	1933	253
884	1935	251
885	1937	249
886	1939	247
887	1941	244
888	1943	242
889	1945	240
890	1947	238
891	1948	235
892	1951	233
893	1953	231
894	1955	229
895	1957	227
896	1959	224
897	1961	222
898	1963	220
899	1964	218
900	1966	216
901	1968	213
902	1970	211
903	1972	209
904	1975	207
905	1977	205
906	1979	202
907	1980	200
908	1982	198
909	1984	196
910	1986	194
911	1987	191
912	1989	189
913	1991	187
914	1993	185
915	1995	182
916	1997	180
917	1999	178
918	2001	176
919	2003	174
920	2005	171
921	2006	169
922	2008	167
923	2009	165
924	2011	163
925	2013	160
