iter	RMSE
460	11.29907086
461	11.2981942
462	11.29736767
463	11.29637559
464	11.29554114
465	11.2947943
466	11.29421167
467	11.29298951
468	11.2922635
469	11.29180722
470	11.29026223
471	11.28946384
472	11.28877386
473	11.28749466
474	11.28636617
475	11.28575982
476	11.28500746
477	11.28361959
478	11.28296063
479	11.28174797
480	11.28086872
481	11.28035829
482	11.27942862
483	11.27829098
484	11.27748555
485	11.276485
486	11.27537796
487	11.27472801
488	11.27416526
489	11.27333498
490	11.27258137
491	11.27194835
492	11.27091596
493	11.26997773
494	11.26934431
495	11.26853041
496	11.26791948
497	11.26711309
498	11.26637022
499	11.26570682
500	11.26504588
501	11.2643279
502	11.26322825
503	11.26287787
504	11.26219427
505	11.26135716
506	11.26038573
507	11.25901502
508	11.25802088
509	11.25746882
510	11.2568088
511	11.25628841
512	11.25538906
513	11.25482043
514	11.25391041
515	11.25291438
516	11.25191852
517	11.25065623
518	11.24973871
519	11.24891925
520	11.24828141
521	11.24776733
522	11.24709312
523	11.24610932
524	11.24551685
525	11.2447826
526	11.2440259
527	11.24338526
528	11.24292752
529	11.24188402
530	11.24160385
531	11.24070191
532	11.24006061
533	11.23960424
534	11.23914344
535	11.23829931
536	11.23760918
537	11.23682545
538	11.23625398
539	11.23552
540	11.23495834
541	11.23389106
542	11.23265025
543	11.23183127
544	11.23097831
545	11.22993147
546	11.22894657
547	11.22825651
548	11.22764372
549	11.22679861
550	11.22599618
551	11.22547486
552	11.22462767
553	11.22402959
554	11.22350482
555	11.22308686
556	11.22230913
557	11.22183117
558	11.22133884
559	11.22062676
560	11.2199941
561	11.21921607
562	11.21824088
563	11.21779498
564	11.21707712
565	11.21645403
566	11.215931
567	11.21481478
568	11.21429085
569	11.21360839
570	11.21259913
571	11.21161097
572	11.21096403
573	11.21040913
574	11.2096219
575	11.2089766
576	11.20851523
577	11.20759987
578	11.20675567
579	11.20636981
580	11.20584441
581	11.20481426
582	11.20407884
583	11.20325622
584	11.20262519
585	11.20167462
586	11.20043569
587	11.19938545
588	11.19868022
589	11.19780598
590	11.19716809
591	11.19664538
592	11.19622783
593	11.1955992
594	11.19512731
595	11.19405542
596	11.19332704
597	11.1927156
598	11.19163067
599	11.19104982
600	11.19042877
601	11.18982987
602	11.18904
603	11.18819857
604	11.18775814
605	11.18679378
606	11.18604128
607	11.18546222
608	11.18466958
609	11.18430227
610	11.18352421
611	11.18299293
612	11.18204844
613	11.18120709
614	11.18065725
615	11.17993627
616	11.17934163
617	11.17882026
618	11.17820971
619	11.17762864
620	11.17710261
621	11.17633792
622	11.17573057
623	11.17521214
624	11.17479657
625	11.17391636
626	11.17292727
627	11.17229143
628	11.17144728
629	11.17096251
630	11.17017829
631	11.16945034
632	11.16888084
633	11.16835179
634	11.16780543
635	11.1672289
636	11.16661541
637	11.16614748
638	11.16547939
639	11.16463497
640	11.16395076
641	11.16348347
642	11.16236402
643	11.16178603
644	11.16133583
645	11.16094964
646	11.16038029
647	11.15981018
648	11.15935385
649	11.15841605
650	11.15776434
651	11.15690287
652	11.15601978
653	11.15531712
654	11.15416625
655	11.15353011
656	11.15284459
657	11.15181556
658	11.15112315
659	11.15036142
660	11.14984829
661	11.14892586
662	11.14817356
663	11.14719739
664	11.14613264
665	11.14540459
666	11.1445162
667	11.14314943
668	11.14247024
669	11.14149048
670	11.14109464
671	11.14039049
672	11.13966466
673	11.13865744
674	11.13810093
675	11.13763747
676	11.13687
677	11.13606253
678	11.13530742
679	11.13441387
680	11.13352832
681	11.13283025
682	11.13223888
683	11.13159364
684	11.13082175
685	11.12992178
686	11.12933672
687	11.12857818
688	11.12830489
689	11.12699122
690	11.12624652
691	11.12568557
692	11.12465705
693	11.12387189
694	11.12288375
695	11.12220046
696	11.12181457
697	11.12119423
698	11.12071862
699	11.11993454
700	11.11928844
701	11.11857967
702	11.11780551
703	11.11697894
704	11.11613482
705	11.11533403
706	11.1143332
707	11.1138913
708	11.11324439
709	11.11249679
710	11.11211224
711	11.11127361
712	11.11074886
713	11.11010825
714	11.10971896
715	11.10934849
716	11.10892935
717	11.10851454
718	11.10797873
719	11.10727867
720	11.10671746
721	11.1060767
722	11.10528901
723	11.10464613
724	11.10391604
725	11.10314601
726	11.1023434
727	11.10151267
728	11.10097423
729	11.09999997
730	11.09920386
731	11.09884048
732	11.0981326
733	11.0973673
734	11.09670834
735	11.09635588
736	11.09560091
737	11.0949993
738	11.09456406
739	11.09409582
740	11.09358081
741	11.09286067
742	11.09186535
743	11.09141622
744	11.09103995
745	11.09046593
746	11.08980595
747	11.08907673
748	11.08869558
749	11.08827368
750	11.08779099
751	11.08727225
752	11.08668798
753	11.0861699
754	11.08552732
755	11.084848
756	11.08406315
757	11.08343679
758	11.08255369
759	11.08179513
760	11.08122542
761	11.0805663
762	11.08020332
763	11.0796003
764	11.0788307
765	11.07831112
766	11.07772036
767	11.0770799
768	11.07632909
769	11.07538571
770	11.0748152
771	11.07395482
772	11.07343363
773	11.07282069
774	11.0725131
775	11.0718324
776	11.07128389
777	11.07071843
778	11.06999088
779	11.06960036
780	11.06883533
781	11.06835376
782	11.06782527
783	11.06684578
784	11.06611808
785	11.06560579
786	11.06498256
787	11.06438357
788	11.06377924
789	11.06315787
790	11.06262292
791	11.06221922
792	11.06153136
793	11.06074037
794	11.06044416
795	11.05967119
796	11.05930008
797	11.05896553
798	11.05806645
799	11.05761958
800	11.05680885
801	11.05623334
802	11.05545767
803	11.0549197
804	11.05425551
805	11.05350441
806	11.05268658
807	11.05175276
808	11.05143068
809	11.05096179
810	11.05038512
811	11.0498751
812	11.04907653
813	11.04868193
814	11.04759321
815	11.04719704
816	11.04654356
817	11.04590035
818	11.04494263
819	11.04424263
820	11.04389658
821	11.04338723
822	11.04285397
823	11.0423774
824	11.04195557
825	11.04150094
826	11.04067571
827	11.03981854
828	11.03930327
829	11.03852304
830	11.03807362
831	11.03690487
832	11.03623729
833	11.03553453
834	11.03486713
835	11.03433532
836	11.03393491
837	11.03319044
838	11.03227234
839	11.03154221
840	11.03094653
841	11.03045109
842	11.0300018
843	11.02944767
844	11.02903371
845	11.02848273
846	11.02808287
847	11.02756137
848	11.02692072
849	11.02649968
850	11.02562008
851	11.0251246
852	11.02456325
853	11.02435636
854	11.02371993
855	11.02328793
856	11.02277158
857	11.02204195
858	11.02145188
859	11.02078138
860	11.02004117
861	11.01893174
862	11.01847956
863	11.01800947
864	11.01731068
865	11.01674011
866	11.01608295
867	11.01532447
868	11.0146386
869	11.0140337
870	11.01316418
871	11.01257161
872	11.01207698
873	11.01169753
874	11.01097545
875	11.0100991
876	11.00895068
877	11.00841505
878	11.00784573
879	11.00730274
880	11.00651339
881	11.00607304
882	11.00558791
883	11.00513376
884	11.0042398
885	11.00370636
886	11.00317869
887	11.00220171
888	11.00180175
889	11.00135342
890	11.00085064
891	11.00048338
892	10.9999886
893	10.99951996
894	10.99868722
895	10.99797092
896	10.99762287
897	10.99713237
898	10.99622599
899	10.9955003
900	10.99495892
901	10.99393172
902	10.99348279
903	10.99282704
904	10.99200376
905	10.99118294
906	10.99085888
907	10.99013023
908	10.98941337
909	10.9888186
910	10.98799568
911	10.98708633
912	10.98653095
913	10.98578411
914	10.9853354
915	10.98486225
916	10.98431248
917	10.98374616
918	10.98288159
919	10.98235488
920	10.98197862
921	10.98122063
922	10.98076513
923	10.97985913
924	10.97915486
925	10.97847771
926	10.97796369
927	10.97719168
928	10.97634702
929	10.97572671
930	10.97500457
931	10.97439996
932	10.97399183
933	10.97335569
934	10.9729811
935	10.97225774
936	10.97106371
937	10.97043164
938	10.96988705
939	10.9693456
940	10.96862529
941	10.96772059
942	10.96736425
943	10.9667496
944	10.96593318
945	10.96542899
946	10.96445885
947	10.96408237
948	10.96352137
949	10.96267961
950	10.9618873
951	10.96129378
952	10.96072785
953	10.9602249
954	10.95904146
955	10.95849437
956	10.95799537
957	10.95742023
958	10.95678729
959	10.9561968
960	10.95565651
961	10.955129
962	10.95412657
963	10.95303233
964	10.95243655
965	10.95151378
966	10.95067928
967	10.9499311
968	10.9494676
969	10.94897583
970	10.94851233
971	10.94781831
972	10.94737369
973	10.94648219
974	10.94582354
975	10.94523921
976	10.9447406
977	10.94396389
978	10.943427
979	10.94286027
980	10.94252306
981	10.94180835
982	10.94117016
983	10.94068838
984	10.93974369
985	10.93931501
986	10.93842553
987	10.9376238
988	10.93680963
989	10.93637004
990	10.93555464
991	10.93514914
992	10.93448121
993	10.93410725
994	10.93369959
995	10.93290198
996	10.93247336
997	10.93212356
998	10.9314076
999	10.9310273
1000	10.93012344
1001	10.9294252
1002	10.92889786
1003	10.92834979
1004	10.92789272
1005	10.92745325
1006	10.92693871
1007	10.92652444
1008	10.92580223
1009	10.92502035
1010	10.92435821
1011	10.92384495
1012	10.92308898
1013	10.92240973
1014	10.92183456
1015	10.92126516
1016	10.92070234
1017	10.92016185
1018	10.91961695
1019	10.91876097
1020	10.91802855
1021	10.91717966
1022	10.91662907
1023	10.9158445
1024	10.91522015
1025	10.91476087
1026	10.91409126
1027	10.91345007
1028	10.91294691
1029	10.91229981
1030	10.91163929
1031	10.91118917
1032	10.91034381
1033	10.90978789
1034	10.90926692
1035	10.90873893
1036	10.90829693
1037	10.9077657
1038	10.90665466
1039	10.90602785
1040	10.90556699
1041	10.90531837
1042	10.9044754
1043	10.90410324
1044	10.90360017
1045	10.90302685
1046	10.90246961
