iter	RMSE
380	47.9932791
381	47.95908701
382	47.93354547
383	47.88477323
384	47.85202837
385	47.78647868
386	47.73327058
387	47.70555903
388	47.66339874
389	47.63214408
390	47.56193359
391	47.52207647
392	47.47693986
393	47.43237303
394	47.38451127
395	47.33585304
396	47.29512885
397	47.23965028
398	47.18951823
399	47.10850429
400	47.04637412
401	47.01544719
402	46.96792934
403	46.9415859
404	46.907926
405	46.86781768
406	46.8229608
407	46.75751269
408	46.73241334
409	46.67415039
410	46.61211432
411	46.58136785
412	46.54984591
413	46.49725501
414	46.44587481
415	46.406086
416	46.36778033
417	46.34529657
418	46.31086614
419	46.27837073
420	46.21863374
421	46.17135946
422	46.12809993
423	46.08606164
424	46.05827891
425	46.01836354
426	45.99343421
427	45.96550178
428	45.92295612
429	45.89621816
430	45.85777879
431	45.82006014
432	45.78782459
433	45.7845599
434	45.75329737
435	45.70899909
436	45.68015481
437	45.64461925
438	45.58355861
439	45.54832917
440	45.51153113
441	45.48252016
442	45.46007705
443	45.43622096
444	45.40240223
445	45.36553803
446	45.32827492
447	45.27856238
448	45.25889565
449	45.21090201
450	45.185555
451	45.15099342
452	45.11202816
453	45.07676958
454	45.02211033
455	44.99431449
456	44.95519218
457	44.93008656
458	44.90726776
459	44.86684419
460	44.84077627
461	44.80516272
462	44.77014859
463	44.73172314
464	44.70896806
465	44.67836956
466	44.64390788
467	44.60584262
468	44.57938237
469	44.543256
470	44.52803495
471	44.50230866
472	44.48057557
473	44.46204166
474	44.4365004
475	44.40830457
476	44.38030978
477	44.34729565
478	44.30660755
479	44.28163944
480	44.24971625
481	44.20923632
482	44.18668704
483	44.16213253
484	44.12882025
485	44.10958057
486	44.10613744
487	44.07545906
488	44.07265159
489	44.05512029
490	44.03940481
491	44.02471079
492	43.98850436
493	43.96531816
494	43.93194531
495	43.90779436
496	43.88371519
497	43.85564574
498	43.81588889
499	43.783831
500	43.76371262
501	43.76133131
502	43.72398939
503	43.68296585
504	43.6509506
505	43.61119705
506	43.60896763
507	43.59328341
508	43.59074245
509	43.55988955
510	43.52213946
511	43.49238087
512	43.47723883
513	43.4750665
514	43.4555973
515	43.41803964
516	43.41473566
517	43.41149568
518	43.39752386
519	43.38401065
520	43.35645455
521	43.33781098
522	43.30716575
523	43.28539191
524	43.2830354
525	43.26613326
526	43.24530194
527	43.20903424
528	43.1702285
529	43.14143174
530	43.11212512
531	43.09556881
532	43.05362464
533	43.02005951
534	42.98681642
535	42.96668769
536	42.92656405
537	42.89049083
538	42.88759974
539	42.86891611
540	42.83362781
541	42.80170106
542	42.77309908
543	42.75276754
544	42.72779123
545	42.72542259
546	42.70533527
547	42.70301857
548	42.67142728
549	42.65281359
550	42.63340203
551	42.60759832
552	42.58131538
553	42.57905193
554	42.54159544
555	42.51236963
556	42.47658155
557	42.44292547
558	42.4079996
559	42.39299851
560	42.35898248
561	42.33310283
562	42.30886017
563	42.26879051
564	42.25807293
565	42.22567507
566	42.19316866
567	42.17765947
568	42.15510862
569	42.12194018
570	42.09381017
571	42.07568429
572	42.04050377
573	42.01921468
574	41.98681011
575	41.98492581
576	41.96362563
577	41.94283468
578	41.92079738
579	41.90254215
580	41.89977819
581	41.87819532
582	41.85255522
583	41.83422979
584	41.81767334
585	41.79827544
586	41.79614359
587	41.78344103
588	41.76254961
589	41.73413625
590	41.70534919
591	41.6677011
592	41.65069284
593	41.62321688
594	41.61615294
595	41.58604584
596	41.56297266
597	41.53405261
598	41.5069773
599	41.48807443
600	41.48544587
601	41.47387238
602	41.44481192
603	41.425006
604	41.398229
605	41.39621794
606	41.3655575
607	41.34696182
608	41.31861208
609	41.28839392
610	41.27108727
611	41.2555623
612	41.20166432
613	41.17263469
614	41.14513055
615	41.11811556
616	41.0926613
617	41.06386577
618	41.0614149
619	41.04056445
620	41.02099002
621	41.01876677
622	40.99400407
623	40.97734117
624	40.95408021
625	40.93225586
626	40.91551847
627	40.89319552
628	40.86149625
629	40.83639187
630	40.82040248
631	40.79902703
632	40.78196133
633	40.75297814
634	40.72257139
635	40.69996081
636	40.65826766
637	40.62904175
638	40.62672735
639	40.60724427
640	40.58497628
641	40.55871299
642	40.53221287
643	40.50542484
644	40.48452667
645	40.45617286
646	40.44075209
647	40.41710365
648	40.39729925
649	40.37254643
650	40.35131487
651	40.32365604
652	40.31012708
653	40.29435117
654	40.27033992
655	40.25361783
656	40.25189193
657	40.23171632
658	40.21872844
659	40.20622224
660	40.19441637
661	40.16854908
662	40.14744244
663	40.12362816
664	40.09882057
665	40.08018581
666	40.07814134
667	40.06504914
668	40.05964289
669	40.04011606
670	40.02880002
671	40.01691051
672	40.00140139
673	39.97481864
674	39.9567437
675	39.95147899
676	39.93943525
677	39.92642121
678	39.92461813
679	39.89671294
680	39.87642332
681	39.856601
682	39.83274121
683	39.8100606
684	39.78370276
685	39.76831599
686	39.74428699
687	39.72160214
688	39.68984212
689	39.67652231
690	39.62267424
691	39.60652076
692	39.59711461
693	39.56411269
694	39.53048617
695	39.50574238
696	39.48282289
697	39.46491543
698	39.46318634
699	39.44159834
700	39.42816638
701	39.41270507
702	39.38867278
703	39.38688519
704	39.37108226
705	39.36606167
706	39.34738582
707	39.31615601
708	39.30602541
709	39.278699
710	39.26604876
711	39.24998576
712	39.22965629
713	39.20959631
714	39.20827286
715	39.19616731
716	39.19141529
717	39.1773472
718	39.1497274
719	39.12901573
720	39.11316276
721	39.09977655
722	39.09044427
723	39.08148944
724	39.06256554
725	39.04305507
726	39.03020376
727	39.02159382
728	39.00080935
729	38.98479465
730	38.96850894
731	38.96645773
732	38.93945442
733	38.91488412
734	38.89845683
735	38.87325491
736	38.85190813
737	38.8364804
738	38.83491658
739	38.82320999
740	38.80776406
741	38.79818189
742	38.7742826
743	38.75550809
744	38.7435426
745	38.72343003
746	38.68547002
747	38.68389337
748	38.65718995
749	38.63420032
750	38.61965945
751	38.59815361
752	38.5745923
753	38.56957421
754	38.55558171
755	38.55392393
756	38.53248333
757	38.51755629
758	38.50970516
759	38.48907509
760	38.47789576
761	38.45952397
762	38.42823525
763	38.40227846
764	38.3857063
765	38.36722197
766	38.34901374
767	38.33379165
768	38.31417642
769	38.30338502
770	38.28738681
771	38.27110287
772	38.2534994
773	38.23913972
774	38.21279193
775	38.19737257
776	38.17241958
777	38.15300078
778	38.1289715
779	38.10772441
780	38.07978741
781	38.06658117
782	38.04255834
783	38.02920749
784	37.99557864
785	37.9761402
786	37.97475318
787	37.95808739
788	37.93364221
789	37.91795513
790	37.90093304
791	37.89901332
792	37.87489357
793	37.86294821
794	37.83549119
795	37.81616732
796	37.79760882
797	37.77735558
798	37.76175084
799	37.73209216
800	37.71753794
801	37.70903565
802	37.70156465
803	37.68769135
804	37.66497591
805	37.64793517
806	37.62456786
807	37.59510512
808	37.58064008
809	37.57313505
810	37.55421532
811	37.53922005
812	37.53457683
813	37.51401191
814	37.51137214
815	37.4685368
816	37.45570134
817	37.43814269
818	37.42011615
819	37.39737441
820	37.37823413
821	37.36174583
822	37.3454932
823	37.32252987
824	37.30930729
825	37.29751957
826	37.28105902
827	37.26332632
828	37.24795874
829	37.2297753
830	37.20947321
831	37.2033842
832	37.18949608
833	37.18278021
834	37.16838096
835	37.1536263
836	37.1422672
837	37.13551638
838	37.1281635
839	37.11587778
840	37.101566
841	37.08008061
842	37.06829893
843	37.05354414
844	37.03747461
845	37.01729325
846	36.99733276
847	36.98361261
848	36.96774008
849	36.9562355
850	36.94337997
851	36.92881159
852	36.91514569
853	36.90116625
854	36.88646429
855	36.88150627
856	36.8765131
857	36.86541938
858	36.85654513
859	36.84435551
860	36.83191363
861	36.81323863
862	36.80263108
863	36.79023187
864	36.78054105
865	36.76392679
866	36.75046922
867	36.73324123
868	36.72304212
869	36.69915616
870	36.68501887
871	36.64511077
872	36.61311758
873	36.59734435
874	36.58272654
875	36.57289649
876	36.56017487
877	36.54767176
878	36.53198738
879	36.51333927
880	36.50546696
881	36.49357406
882	36.47910461
883	36.45810038
884	36.44233306
885	36.42124116
886	36.40628871
887	36.36876693
888	36.34195159
889	36.3285604
890	36.31796067
891	36.30697848
892	36.27131207
893	36.26138742
894	36.23391389
895	36.21704878
896	36.19994351
897	36.18144372
898	36.16580613
899	36.14657362
900	36.11076022
901	36.09252979
902	36.07064529
903	36.05040912
904	36.04165674
905	36.01013798
906	35.98032951
907	35.96241241
908	35.95957846
909	35.93687401
910	35.92358729
911	35.91299043
912	35.90395475
913	35.87337127
914	35.85603099
915	35.84468709
916	35.83168207
917	35.82223061
918	35.80702566
919	35.7979021
920	35.7919558
921	35.77495669
922	35.76204387
923	35.74580716
924	35.7208726
925	35.71863524
926	35.71009868
927	35.69721027
928	35.67796395
929	35.664097
930	35.64331339
931	35.62367714
932	35.60274363
933	35.58451631
934	35.56638232
935	35.55009077
936	35.52913685
937	35.51050811
938	35.49341895
939	35.48229903
940	35.46981091
941	35.45278171
942	35.44239118
943	35.43116964
944	35.41969115
945	35.40724222
946	35.39600821
947	35.38416572
948	35.37217856
949	35.35516897
950	35.34148117
951	35.32283844
952	35.30165908
953	35.29387471
954	35.27968322
955	35.26782325
956	35.25906948
957	35.24756924
958	35.22386741
959	35.2087226
960	35.19386235
961	35.17869073
962	35.16969393
963	35.16014568
964	35.14387083
965	35.12560091
966	35.12246613
967	35.09486214
968	35.07454255
969	35.05548484
970	35.03951907
971	35.02764051
972	35.0170728
973	34.99612481
974	34.97751672
975	34.97445942
976	34.96271117
977	34.94245869
978	34.93189016
979	34.9199815
980	34.90849685
981	34.90420393
982	34.8896994
983	34.87712195
984	34.85566378
985	34.83614709
986	34.82079361
987	34.80516955
988	34.80295242
989	34.78610478
990	34.76640124
991	34.75487177
992	34.7510505
993	34.7490992
994	34.73622399
995	34.72474705
996	34.71263402
997	34.70275627
998	34.68351778
999	34.66933061
1000	34.66560975
1001	34.66422418
1002	34.63399446
1003	34.63288813
1004	34.61289041
1005	34.60494499
1006	34.58935166
1007	34.57337725
1008	34.57217775
1009	34.55174218
1010	34.5294408
1011	34.50833866
1012	34.49142494
1013	34.48212219
1014	34.46657767
1015	34.45474005
1016	34.43820483
1017	34.42793525
1018	34.4260116
1019	34.4167976
1020	34.39728265
1021	34.37713273
1022	34.36670526
1023	34.3518099
1024	34.33305592
1025	34.31586211
1026	34.30745933
1027	34.2930828
1028	34.29117379
1029	34.27224736
1030	34.25521442
1031	34.24603994
1032	34.22937516
1033	34.22668112
1034	34.22502215
1035	34.22223865
1036	34.20684652
1037	34.19874101
1038	34.19696924
1039	34.18717239
1040	34.18162995
1041	34.17323662
1042	34.16243439
1043	34.15569417
1044	34.13773064
1045	34.12555892
1046	34.1069978
1047	34.09508582
1048	34.08299473
1049	34.07640724
1050	34.06614179
1051	34.04902006
1052	34.04110788
1053	34.02199186
1054	34.00908614
1055	33.99802962
1056	33.99400787
1057	33.96713044
1058	33.95439905
1059	33.93387057
1060	33.92476822
1061	33.91379187
1062	33.90289502
1063	33.88958028
1064	33.88429907
1065	33.87001161
1066	33.86877284
1067	33.84729634
1068	33.83487309
1069	33.82277277
1070	33.81131221
1071	33.79792877
1072	33.7813439
1073	33.7300753
1074	33.7192413
1075	33.70515225
1076	33.68445243
1077	33.67334889
1078	33.66226683
1079	33.65146304
1080	33.63334665
1081	33.62679311
1082	33.61773746
1083	33.5928156
1084	33.58209699
1085	33.57167908
1086	33.55704566
1087	33.54425791
1088	33.53531348
1089	33.52262597
1090	33.50838942
1091	33.49193221
1092	33.48359097
1093	33.48211785
1094	33.46624351
1095	33.44724551
1096	33.44261981
1097	33.43376649
1098	33.42021186
1099	33.4064429
1100	33.39622323
1101	33.37555304
1102	33.35677399
1103	33.35367172
1104	33.34988462
1105	33.33682266
1106	33.32454259
1107	33.31068984
1108	33.30055888
1109	33.28650377
1110	33.26810618
1111	33.25360664
1112	33.24171288
1113	33.23072456
1114	33.22757783
1115	33.21123565
1116	33.204414
1117	33.18844331
1118	33.1613745
1119	33.14414
1120	33.12808424
1121	33.11453404
1122	33.10371538
1123	33.09890988
1124	33.08863473
1125	33.0719723
1126	33.05574583
1127	33.04105582
1128	33.03735102
1129	33.0267474
1130	33.02138137
1131	33.01814689
1132	33.00147155
1133	32.99177962
1134	32.97957533
1135	32.95834982
1136	32.94747921
1137	32.93535873
1138	32.92796195
1139	32.9197149
1140	32.90468845
1141	32.89467625
1142	32.88247354
1143	32.88091911
1144	32.86132019
1145	32.83914348
1146	32.82494902
1147	32.81352921
1148	32.79884156
1149	32.78520821
1150	32.7774402
1151	32.77429154
1152	32.76242414
1153	32.7593654
1154	32.74833781
1155	32.73685947
1156	32.72911436
1157	32.70971754
1158	32.69461755
1159	32.67113279
1160	32.65782095
1161	32.63739956
1162	32.61838038
1163	32.60093931
1164	32.58702676
1165	32.57830882
1166	32.53460849
1167	32.53075219
1168	32.51638088
1169	32.49343675
1170	32.48577757
1171	32.48427467
1172	32.48140511
1173	32.46737509
1174	32.45225187
1175	32.43101977
1176	32.42184023
1177	32.40790588
1178	32.39858161
1179	32.39646859
1180	32.3800631
1181	32.37491118
1182	32.37280096
1183	32.35733353
1184	32.34918075
1185	32.33746169
1186	32.32687501
1187	32.298097
1188	32.28850909
1189	32.27022691
1190	32.26169528
1191	32.24795864
1192	32.23278281
1193	32.22229825
1194	32.21358487
1195	32.19993084
1196	32.18735216
1197	32.1831614
1198	32.16836796
1199	32.15288689
1200	32.13230779
1201	32.12140019
1202	32.1064607
1203	32.10151276
1204	32.09232467
1205	32.09036354
1206	32.07983751
1207	32.07880047
1208	32.05558123
1209	32.03727536
1210	32.01923757
1211	32.00155354
1212	31.98959444
1213	31.97682921
1214	31.96551423
1215	31.95437784
1216	31.94850549
1217	31.94524932
1218	31.94269607
1219	31.93283512
1220	31.92385978
1221	31.92203983
1222	31.9098861
1223	31.89525034
1224	31.89033027
1225	31.88337654
1226	31.87437159
1227	31.85434638
1228	31.84130333
1229	31.83112614
1230	31.82651278
1231	31.80910459
1232	31.79740077
1233	31.78470476
1234	31.77297815
1235	31.76104343
1236	31.73958255
1237	31.72595496
1238	31.71469244
1239	31.70279657
1240	31.69754781
1241	31.68816099
1242	31.67966073
1243	31.67480643
1244	31.66325147
1245	31.66001486
1246	31.6347067
1247	31.62085463
1248	31.61009632
1249	31.59505254
1250	31.59406587
1251	31.58361962
1252	31.57107575
1253	31.56742663
1254	31.55886317
1255	31.54470672
1256	31.54079579
1257	31.52601725
1258	31.51592324
1259	31.51532802
1260	31.50786252
1261	31.49986948
1262	31.48557947
1263	31.4777369
1264	31.43785938
1265	31.427867
1266	31.41567556
1267	31.41166166
1268	31.39665126
1269	31.38221433
1270	31.37569157
1271	31.36594032
1272	31.35913713
1273	31.35099312
1274	31.34234036
1275	31.32893273
1276	31.31680046
1277	31.31622985
1278	31.30164366
1279	31.29332459
1280	31.29241764
1281	31.28213051
1282	31.26654586
1283	31.25297525
1284	31.23845768
1285	31.23546734
1286	31.22858969
1287	31.21071533
1288	31.19408435
1289	31.18819419
1290	31.18550567
1291	31.17511225
1292	31.15333155
1293	31.13828749
1294	31.12783498
1295	31.12435461
1296	31.12203668
1297	31.118896
1298	31.10906234
1299	31.09698782
1300	31.09526083
1301	31.08576494
1302	31.08411333
1303	31.07351304
1304	31.05988601
1305	31.05138948
1306	31.03538114
1307	31.02886405
1308	31.01537666
1309	31.00049771
1310	30.99508277
1311	30.9821868
1312	30.97311428
1313	30.95946603
1314	30.95718562
1315	30.94796234
1316	30.94144643
1317	30.93239056
1318	30.92437972
1319	30.92198275
1320	30.90687241
1321	30.90519933
1322	30.8984618
1323	30.8902822
1324	30.87763435
1325	30.87407507
1326	30.8702042
1327	30.86048493
1328	30.83817152
1329	30.83046107
1330	30.82817586
1331	30.81546392
1332	30.80496037
1333	30.80426473
1334	30.7896993
1335	30.77261047
1336	30.76288294
1337	30.75148329
1338	30.74528103
1339	30.72757785
1340	30.71511604
1341	30.69822963
1342	30.68427223
1343	30.66970895
1344	30.66067351
1345	30.65355914
1346	30.64426017
1347	30.63476808
1348	30.62986837
1349	30.62326227
1350	30.61527309
1351	30.60320505
1352	30.59109497
1353	30.57962906
1354	30.56620281
1355	30.55901784
1356	30.55132952
1357	30.54692412
1358	30.5462787
1359	30.53914183
1360	30.52727225
1361	30.51077451
1362	30.4957905
1363	30.48168996
1364	30.47923487
1365	30.46542815
1366	30.46043792
1367	30.45402795
1368	30.45246579
1369	30.44280611
1370	30.43726522
1371	30.43662024
1372	30.43031788
1373	30.42175668
1374	30.4188204
1375	30.40514974
1376	30.39725565
1377	30.3795189
1378	30.36596521
1379	30.36538388
1380	30.3577264
1381	30.34860472
1382	30.33794924
1383	30.32888616
1384	30.3130266
1385	30.30895539
1386	30.30835369
1387	30.29527048
1388	30.28421014
1389	30.28076473
1390	30.26398754
1391	30.25289343
1392	30.24295467
1393	30.24211504
1394	30.23229622
1395	30.22374155
1396	30.21272366
1397	30.19889422
1398	30.18297211
1399	30.16859197
1400	30.1571539
1401	30.15668945
1402	30.14528483
1403	30.14470407
1404	30.13267855
1405	30.12624443
1406	30.12378071
1407	30.1163499
1408	30.10960312
1409	30.09180898
1410	30.08448561
1411	30.08169494
1412	30.06970862
1413	30.05697978
1414	30.04682297
1415	30.04611819
1416	30.03660353
1417	30.02623861
1418	30.01610154
1419	30.00312396
1420	29.99524858
1421	29.98705746
1422	29.98070895
1423	29.97616552
1424	29.96451036
1425	29.95698109
1426	29.94830644
1427	29.93258671
1428	29.92208236
1429	29.9144757
1430	29.90074686
1431	29.8956846
1432	29.88583119
1433	29.87280165
1434	29.85117201
1435	29.84247853
1436	29.8357347
1437	29.83529496
1438	29.83062233
1439	29.82459784
1440	29.81293234
1441	29.80368504
1442	29.79031069
1443	29.78013589
1444	29.77937419
1445	29.76571151
1446	29.75492541
1447	29.75305669
1448	29.74811004
1449	29.73813077
1450	29.73411954
1451	29.71837541
1452	29.70944226
1453	29.69653422
1454	29.68855723
1455	29.68093477
1456	29.66806958
1457	29.66069023
1458	29.65116261
1459	29.64100073
1460	29.62270355
1461	29.62184965
1462	29.61026226
1463	29.60269633
1464	29.59123501
1465	29.57649894
1466	29.56590336
1467	29.55727849
1468	29.55015731
1469	29.54393256
1470	29.53537036
1471	29.5290405
1472	29.51801501
1473	29.50126965
1474	29.48912327
1475	29.47817018
1476	29.47028473
1477	29.45926318
1478	29.44487941
1479	29.43794752
1480	29.43185278
1481	29.42660466
1482	29.4187402
1483	29.40841955
1484	29.4078989
1485	29.39191171
1486	29.39119013
1487	29.38215281
1488	29.36575356
1489	29.35285009
1490	29.35234713
1491	29.35181015
1492	29.33333391
1493	29.32692105
1494	29.31152556
1495	29.30349842
1496	29.30165103
1497	29.29358091
1498	29.28547993
1499	29.27358496
1500	29.26361132
1501	29.26333441
1502	29.25743972
1503	29.2478794
1504	29.24290531
1505	29.23215559
1506	29.21888399
1507	29.21847666
1508	29.20639857
1509	29.19564579
1510	29.19011279
1511	29.18056143
1512	29.17370622
1513	29.17039149
1514	29.16208168
1515	29.1598076
1516	29.14841796
1517	29.14080711
1518	29.13364505
1519	29.12586704
1520	29.12559583
1521	29.11463484
1522	29.10716365
1523	29.10039682
1524	29.07897667
1525	29.07810535
1526	29.0660058
1527	29.05565072
1528	29.04590941
1529	29.03685695
1530	29.02900437
1531	29.02320589
1532	29.02058439
1533	29.01977167
1534	29.01438546
1535	29.00769387
1536	29.00063818
1537	28.98962573
1538	28.97745355
1539	28.97382562
1540	28.96950101
1541	28.96075864
1542	28.95426457
1543	28.9426505
1544	28.92850517
1545	28.91449446
1546	28.91409969
1547	28.90410112
1548	28.8943201
1549	28.87992578
1550	28.86572003
1551	28.86533772
1552	28.85593442
1553	28.84769815
1554	28.83971973
1555	28.82949297
1556	28.81963483
1557	28.81934301
1558	28.81337586
1559	28.79307104
1560	28.7817192
1561	28.7801993
1562	28.77281812
1563	28.7671347
1564	28.76155382
1565	28.7575334
1566	28.74885805
1567	28.74554193
1568	28.73598923
1569	28.72328139
1570	28.71304334
1571	28.70409318
1572	28.69441789
1573	28.68776076
1574	28.67719818
1575	28.66412201
1576	28.65672962
1577	28.64456041
1578	28.64025431
1579	28.63334399
1580	28.62125149
1581	28.61122098
1582	28.60444546
1583	28.5928048
1584	28.58112316
1585	28.57616671
1586	28.57397505
1587	28.56538265
1588	28.55877305
1589	28.55205183
1590	28.54212736
1591	28.5268595
1592	28.51584994
1593	28.50773618
1594	28.49986302
1595	28.49239803
1596	28.49190071
1597	28.47947951
1598	28.46779342
1599	28.4630105
1600	28.45536421
1601	28.44541428
1602	28.43790936
1603	28.43156509
1604	28.42431795
1605	28.41344164
1606	28.41127111
1607	28.3993902
1608	28.38829784
1609	28.38174492
1610	28.37498338
1611	28.37338981
1612	28.37314685
1613	28.37162888
1614	28.36865647
1615	28.35867149
1616	28.35086855
1617	28.34217193
1618	28.33483866
1619	28.32626639
1620	28.31986573
1621	28.31483927
1622	28.31020086
1623	28.30141547
1624	28.29579138
1625	28.28697125
1626	28.28335973
1627	28.27747927
1628	28.2731452
1629	28.27248567
1630	28.26601683
1631	28.26575223
1632	28.25640861
1633	28.256113
1634	28.25588276
1635	28.2498778
1636	28.23738453
1637	28.23389736
1638	28.23183182
1639	28.22932693
1640	28.21675344
1641	28.2165012
1642	28.21064771
1643	28.20598939
1644	28.19896231
1645	28.19624013
1646	28.18542383
1647	28.17468873
1648	28.16850028
1649	28.16691645
1650	28.16319529
1651	28.16297352
1652	28.14702669
1653	28.13890987
1654	28.13857529
1655	28.12983033
1656	28.12739726
1657	28.12110255
1658	28.11294203
1659	28.11235127
1660	28.10510541
1661	28.10165876
1662	28.09522376
1663	28.09445369
1664	28.08823698
1665	28.08472998
1666	28.07930243
