iter	MultiClass
257	1.368712623
258	1.368147556
259	1.367561739
260	1.366945296
261	1.366295094
262	1.365694293
263	1.365201172
264	1.364608883
265	1.364220704
266	1.363553958
267	1.363051985
268	1.362506903
269	1.361924068
270	1.361326152
271	1.360841274
272	1.360214257
273	1.359723394
274	1.359253123
275	1.358674941
276	1.358137689
277	1.357629686
278	1.357075416
279	1.356487057
280	1.35580609
281	1.355330588
282	1.354720782
283	1.354313156
284	1.35384226
285	1.353415813
286	1.352721768
287	1.352104803
288	1.351566914
289	1.351124925
290	1.350559018
291	1.349924293
292	1.349297735
293	1.348699041
294	1.348173442
295	1.347498539
296	1.3470277
297	1.346537127
298	1.345918253
299	1.345387504
300	1.344880298
301	1.344323847
302	1.34376815
303	1.343496062
304	1.343057986
305	1.342698164
306	1.342047446
307	1.341561226
308	1.340971276
309	1.34047386
310	1.339959144
311	1.339434479
312	1.339001353
313	1.338697843
314	1.338236068
315	1.337753587
316	1.337168418
317	1.336683828
318	1.33619736
319	1.335525286
320	1.334968427
321	1.334439387
322	1.333814768
323	1.333302233
324	1.332796958
325	1.332273494
326	1.331938326
327	1.331195025
328	1.330652065
329	1.330174993
330	1.32974636
331	1.329284502
332	1.328668249
333	1.328023373
334	1.327715533
335	1.327373028
336	1.32682504
337	1.326405243
338	1.326048365
339	1.325640038
340	1.325255938
341	1.324728577
342	1.324277463
343	1.323770988
344	1.323495507
345	1.32316327
346	1.322744215
347	1.322050884
348	1.321602316
349	1.321236474
350	1.320864056
351	1.320353532
352	1.319835759
353	1.319537629
354	1.319069871
355	1.318568859
356	1.31812584
357	1.317549548
358	1.317017779
359	1.316718189
360	1.31613133
361	1.315569002
362	1.315144239
363	1.314823255
364	1.314298945
365	1.313775221
366	1.31325775
367	1.312824786
368	1.312408199
369	1.311813081
370	1.311174744
371	1.310699009
372	1.310102157
373	1.309573182
374	1.309081261
375	1.308750704
376	1.308433186
377	1.308082729
378	1.30754511
379	1.306927319
380	1.306498592
381	1.306110984
382	1.305704114
383	1.305201141
384	1.304762132
385	1.30428357
386	1.303985318
387	1.303631827
388	1.303245495
389	1.302791766
390	1.302158353
391	1.301746269
392	1.301233425
393	1.300675591
394	1.300180116
395	1.299814821
396	1.299542437
397	1.299051913
398	1.298357867
399	1.29789255
400	1.297645632
401	1.297234126
402	1.296817634
403	1.296400311
404	1.295969318
405	1.295593945
406	1.295266991
407	1.294791289
408	1.294370256
409	1.294001223
410	1.293584216
411	1.293130618
412	1.292649764
413	1.292276887
414	1.291917551
415	1.291477521
416	1.290951725
417	1.290479113
418	1.290128378
419	1.28988795
420	1.289339112
421	1.288947102
422	1.28854445
423	1.287989968
424	1.287651416
425	1.287315526
426	1.286854789
427	1.286317874
428	1.285903181
429	1.285556855
430	1.285116779
431	1.284727565
432	1.284175553
433	1.283841636
434	1.283468251
435	1.283074326
436	1.28268157
437	1.282267049
438	1.281874896
439	1.281418919
440	1.281106373
441	1.280716606
442	1.280363481
443	1.279891267
444	1.279422533
445	1.278843124
446	1.278486064
447	1.278077505
448	1.277693598
449	1.277395416
450	1.277076021
451	1.27670565
452	1.27628389
453	1.276005304
454	1.275687364
455	1.275344898
456	1.275029674
457	1.274624016
458	1.274257878
459	1.273880881
460	1.273507598
461	1.273081105
462	1.272582004
463	1.272206807
464	1.27187248
465	1.271448362
466	1.270991187
467	1.270601233
468	1.2702905
469	1.26991888
470	1.269563661
471	1.269260059
472	1.268932024
473	1.268572426
474	1.268112213
475	1.267808255
476	1.267228961
477	1.266880463
478	1.266514045
479	1.266200661
480	1.26569803
481	1.265408208
482	1.265139879
483	1.264675954
484	1.264244387
485	1.263999121
486	1.263829321
487	1.263324074
488	1.262831985
489	1.262449754
490	1.261875534
491	1.261532262
492	1.261058124
493	1.260736891
494	1.260322645
495	1.260000966
496	1.259388761
497	1.259023442
498	1.258613584
499	1.25823781
500	1.25796968
501	1.257603825
502	1.257318061
503	1.256864295
504	1.256628391
505	1.256219455
506	1.255876745
507	1.255519462
508	1.255128859
509	1.254661861
510	1.254367887
511	1.253922517
512	1.253435805
513	1.25316017
514	1.252903546
515	1.25249689
516	1.25209195
517	1.25162799
518	1.251383076
519	1.251019186
520	1.250539466
521	1.250157819
522	1.249839516
523	1.249297833
524	1.248805444
525	1.248514879
526	1.248042179
527	1.247815526
528	1.247453518
529	1.247071694
530	1.24652966
531	1.24621912
532	1.245912801
533	1.245496786
534	1.245059796
535	1.244744199
536	1.244372484
537	1.244082041
538	1.243712515
539	1.243377898
540	1.243062361
541	1.242778301
542	1.242409694
543	1.242015403
544	1.241747989
545	1.241386762
546	1.240913258
547	1.240503546
548	1.240202011
549	1.23990335
550	1.239608129
551	1.239284523
552	1.239024148
553	1.238704269
554	1.238319764
555	1.237837024
556	1.237552552
557	1.237246895
558	1.23692617
559	1.23657332
560	1.236353201
561	1.236008509
562	1.235741036
563	1.235401199
564	1.235138548
565	1.234791035
566	1.234417481
567	1.233983
568	1.233587379
569	1.233175445
570	1.232831836
571	1.232570744
572	1.232363448
573	1.232098666
574	1.231645704
575	1.231218254
576	1.230851235
577	1.230547083
578	1.23032547
579	1.230073757
580	1.229671807
581	1.229372696
582	1.229156132
583	1.228781934
584	1.228359742
585	1.228039259
586	1.227690406
587	1.227329699
588	1.22704954
589	1.226709001
590	1.226506283
591	1.226197111
592	1.225839611
593	1.225498537
594	1.225204142
595	1.224852653
596	1.224505433
597	1.224131214
598	1.223682305
599	1.223392296
600	1.222896106
601	1.222630923
602	1.22235888
603	1.222051085
604	1.221681671
605	1.221375251
606	1.221092861
607	1.220827008
608	1.22036836
609	1.219946951
610	1.219636379
611	1.219388621
612	1.218908027
613	1.218640147
614	1.21842422
615	1.21805385
616	1.217741796
617	1.217361847
618	1.217052407
619	1.216782977
620	1.216466595
621	1.216090534
622	1.215790805
623	1.215508978
624	1.215282246
625	1.214906498
626	1.214525201
627	1.214215835
628	1.213971489
629	1.213703405
630	1.213347298
631	1.212940416
632	1.212594536
633	1.212367369
634	1.211976116
635	1.211480457
636	1.211166319
637	1.210848164
638	1.210463776
639	1.210132532
640	1.209856719
641	1.209361987
642	1.209019874
643	1.20879171
644	1.208477571
645	1.208174485
646	1.207955414
647	1.207573684
648	1.207207768
649	1.206915795
650	1.206682756
651	1.206423789
652	1.206071351
653	1.205753639
654	1.205325307
655	1.205004305
656	1.20467959
657	1.204262363
658	1.204018436
659	1.203611311
660	1.203236813
661	1.202824867
662	1.202448939
663	1.202177639
664	1.201718427
665	1.201518416
666	1.201249653
667	1.200817845
668	1.200585513
669	1.200330168
670	1.200098479
671	1.199662125
672	1.199371261
673	1.199095445
674	1.198792034
675	1.198451975
676	1.198199637
677	1.19788213
678	1.197570228
679	1.197328711
680	1.196938391
681	1.196679618
682	1.196398951
683	1.196091694
684	1.1957796
685	1.195507322
686	1.195253355
687	1.195016295
688	1.194788921
689	1.194538636
690	1.194283798
691	1.194072578
692	1.193651638
693	1.193321443
694	1.192979264
695	1.192622668
696	1.192180683
697	1.191861416
698	1.191637148
699	1.191238305
700	1.190932461
701	1.190393346
702	1.190178068
703	1.189950666
704	1.189617106
705	1.189392977
706	1.189107112
707	1.188803325
708	1.188504219
709	1.188118401
710	1.187778428
711	1.187494166
712	1.187187283
713	1.186709434
714	1.186465281
715	1.186100984
716	1.185847972
717	1.185489639
718	1.185156119
719	1.184857153
720	1.184555245
721	1.184092402
722	1.183749324
723	1.183487003
724	1.183216866
725	1.182783895
726	1.182527399
727	1.182216805
728	1.181851917
729	1.181459502
730	1.181176612
731	1.180807679
732	1.180481275
733	1.180132032
734	1.179747804
735	1.179254202
736	1.178896183
737	1.178469173
738	1.1782499
739	1.177827378
740	1.177356988
741	1.177016203
742	1.176828822
743	1.17653922
744	1.176243324
745	1.175977814
746	1.17582707
747	1.175465034
748	1.175065274
749	1.174795669
750	1.174419102
751	1.174241131
752	1.173893118
753	1.173447151
754	1.173127695
755	1.172773825
756	1.172506102
757	1.172273606
758	1.172001211
759	1.171759394
760	1.171491175
761	1.171275041
762	1.170930104
763	1.170684804
764	1.170446061
765	1.170086665
766	1.169707673
767	1.169407763
768	1.169041376
769	1.168717086
770	1.168320788
771	1.167954948
772	1.167652698
773	1.167483523
774	1.167229366
775	1.166908906
776	1.166454868
777	1.166247392
778	1.165887177
779	1.165635997
780	1.165410654
781	1.165201235
782	1.164922367
783	1.164678389
784	1.164271605
785	1.164063403
786	1.163843267
787	1.163597764
788	1.163344642
789	1.162829432
790	1.162410199
791	1.161964982
792	1.161630348
793	1.161398463
794	1.161009375
795	1.16072466
796	1.160399809
797	1.160230434
798	1.160048606
799	1.159780752
800	1.159500045
801	1.159240376
802	1.158838317
803	1.158603915
804	1.158414959
805	1.158126541
806	1.15775991
807	1.157435273
808	1.157240416
809	1.156944897
810	1.156679561
811	1.156393659
812	1.156078221
813	1.155787854
814	1.155453753
815	1.155293597
816	1.155003015
817	1.154761867
818	1.15445568
819	1.154060992
820	1.153803557
821	1.153505531
822	1.153256173
823	1.153018148
824	1.152661351
825	1.152350196
826	1.152112132
827	1.151804162
828	1.151571805
829	1.151281888
830	1.151062365
831	1.150720846
832	1.150269485
833	1.149901886
834	1.149577334
835	1.149387032
836	1.149070683
837	1.148761362
838	1.148399165
839	1.148097794
840	1.147809748
841	1.147514949
842	1.147280436
843	1.147018836
844	1.146710347
845	1.146461558
846	1.146042934
847	1.145681673
848	1.145454825
849	1.145154329
850	1.144904155
851	1.144651266
852	1.144421286
853	1.144145173
854	1.143747899
855	1.143525008
856	1.143178369
857	1.14297798
858	1.142681376
859	1.142346332
860	1.142115144
861	1.141692968
862	1.141422596
863	1.141116523
864	1.140915206
865	1.140647827
866	1.140408913
867	1.140191648
868	1.139960917
869	1.13977268
870	1.139474419
871	1.139054331
872	1.138766576
873	1.138491179
874	1.138346825
875	1.138076984
876	1.137835111
877	1.137580778
878	1.137349841
879	1.136975159
880	1.136694137
881	1.136464636
882	1.136175801
883	1.135965136
884	1.135627887
885	1.135389528
886	1.135151926
887	1.134939454
888	1.134746482
889	1.134419262
890	1.134290386
891	1.134087474
892	1.133745259
893	1.133508707
894	1.133289844
895	1.133076566
896	1.132870743
897	1.132673623
898	1.13232281
899	1.132058806
900	1.131885577
901	1.131545436
902	1.131329493
903	1.1310366
904	1.130758683
905	1.130399016
906	1.130107632
907	1.129909808
908	1.129557093
909	1.129261243
910	1.128970312
911	1.128758102
912	1.128532056
913	1.128391134
914	1.128249185
915	1.12796649
916	1.127746442
917	1.127392582
918	1.127070071
919	1.126839326
920	1.12649975
921	1.126296597
922	1.12608941
923	1.12584731
924	1.125552254
925	1.125359165
926	1.125121066
927	1.124937583
928	1.124629072
929	1.124333621
930	1.123944963
931	1.123688238
932	1.12344985
933	1.123156657
934	1.122940871
935	1.122768697
936	1.122565119
937	1.122294977
938	1.122066495
939	1.121910845
940	1.121767197
941	1.121475054
942	1.121286656
943	1.121067134
944	1.120804989
945	1.120556468
946	1.12028293
947	1.120081118
948	1.119756303
949	1.119426026
950	1.11913155
951	1.118906878
952	1.118640561
953	1.118306639
954	1.117979612
955	1.117690043
956	1.117473386
957	1.117321345
958	1.11709588
959	1.116816481
960	1.11659458
961	1.11628736
962	1.115983844
963	1.115810615
964	1.115495217
965	1.115345323
966	1.115003946
967	1.114771013
968	1.1146353
969	1.114454475
970	1.114195344
971	1.114005588
972	1.113804911
973	1.113563949
974	1.113259862
975	1.113093772
976	1.112721835
977	1.112555306
978	1.112258506
979	1.112055982
980	1.111799804
981	1.111397164
982	1.111077476
983	1.110753933
984	1.110331238
985	1.110183376
986	1.10983904
987	1.109635149
988	1.109394381
989	1.109169114
990	1.108896318
991	1.108705136
992	1.108336389
993	1.108188773
994	1.108016438
995	1.10779912
996	1.107566301
997	1.107421652
998	1.107219958
999	1.107052039
1000	1.106845787
1001	1.106670131
1002	1.106251417
1003	1.105963925
1004	1.105700383
1005	1.105413774
1006	1.105147692
1007	1.104932169
1008	1.104653579
1009	1.104389069
1010	1.104110534
1011	1.103815137
1012	1.103566311
1013	1.103357055
1014	1.10315332
1015	1.10284968
1016	1.102627986
1017	1.102430182
1018	1.102227582
1019	1.102045685
1020	1.101782551
1021	1.10154405
1022	1.101216721
1023	1.101040607
1024	1.100871849
1025	1.100696017
1026	1.100565456
1027	1.100274918
1028	1.100058416
1029	1.099737975
1030	1.099541136
1031	1.099213137
1032	1.098900756
1033	1.098525399
1034	1.098366462
1035	1.098158415
1036	1.097919193
1037	1.097682615
1038	1.097431193
1039	1.097226878
1040	1.097000417
1041	1.096774293
1042	1.096572588
1043	1.096456908
1044	1.096291073
1045	1.096036884
1046	1.095821491
1047	1.095628198
1048	1.095315128
1049	1.095144803
1050	1.094984403
1051	1.094842433
1052	1.094662791
1053	1.094494286
1054	1.094315633
1055	1.094129273
1056	1.093845892
1057	1.09359274
1058	1.093414948
1059	1.093072885
1060	1.092748064
1061	1.092441667
1062	1.09220463
1063	1.091899523
1064	1.091528025
1065	1.091271526
1066	1.09094144
1067	1.090784722
1068	1.090595206
1069	1.090365406
1070	1.09014244
1071	1.089794526
1072	1.08959465
1073	1.089404817
1074	1.089021651
1075	1.088685563
1076	1.088380219
1077	1.088091346
1078	1.087897555
1079	1.087715946
1080	1.087547429
1081	1.087360527
1082	1.08702391
1083	1.086742362
1084	1.086460713
1085	1.08611463
1086	1.085776518
1087	1.085605797
1088	1.08528194
1089	1.085072684
1090	1.084809577
1091	1.084391671
1092	1.084185455
1093	1.083925658
1094	1.083624669
1095	1.083321897
1096	1.08303889
1097	1.08282294
1098	1.082628128
1099	1.082313251
1100	1.082153197
1101	1.081943636
1102	1.081622926
1103	1.081327261
1104	1.081034324
1105	1.080745289
1106	1.080523638
1107	1.080255045
1108	1.079980579
1109	1.079765776
1110	1.079505935
1111	1.079068379
1112	1.078815914
1113	1.078471695
1114	1.078170835
1115	1.077983045
1116	1.077657328
1117	1.077491201
1118	1.077281334
1119	1.07714196
1120	1.076831883
1121	1.076603102
1122	1.076349088
1123	1.076054523
1124	1.07587021
1125	1.075571089
1126	1.075264696
1127	1.075051176
1128	1.074886426
1129	1.074562201
1130	1.074327008
1131	1.074186801
1132	1.073793472
1133	1.073530384
1134	1.073259011
1135	1.073026838
1136	1.072838082
1137	1.072619518
1138	1.072440847
1139	1.072223549
1140	1.071981963
1141	1.071816092
1142	1.071398558
1143	1.071220034
1144	1.070806836
1145	1.070554647
1146	1.070283314
1147	1.07002448
1148	1.069870201
1149	1.069475324
1150	1.069227373
1151	1.069041149
1152	1.06880586
1153	1.068529263
1154	1.068344732
1155	1.068141282
1156	1.067800555
1157	1.06750419
1158	1.067222485
1159	1.067057721
1160	1.066945161
1161	1.066756905
1162	1.066507837
1163	1.066240155
1164	1.065937694
1165	1.065650452
1166	1.065454397
1167	1.065104536
1168	1.064890907
1169	1.064663537
1170	1.064421689
1171	1.06419186
1172	1.063988692
1173	1.063761336
1174	1.063413834
1175	1.063228299
1176	1.062955181
1177	1.062813394
1178	1.062478528
1179	1.062207515
1180	1.062005051
1181	1.061654422
1182	1.061463733
1183	1.061222979
1184	1.060987883
1185	1.060736621
1186	1.060486878
1187	1.06030398
1188	1.06002839
1189	1.05974048
1190	1.059522697
1191	1.059313563
1192	1.058984958
1193	1.058670547
1194	1.058504217
1195	1.058337578
1196	1.058048214
1197	1.057872885
1198	1.057513106
1199	1.057220453
1200	1.056892053
1201	1.056507598
1202	1.05613172
1203	1.055948976
1204	1.05577284
1205	1.055606036
1206	1.055367567
1207	1.055030679
1208	1.054720839
1209	1.054354638
1210	1.054120685
1211	1.053938927
1212	1.053725301
1213	1.053402616
1214	1.053209096
1215	1.052927743
1216	1.052772684
1217	1.05247663
1218	1.052299323
1219	1.052135118
1220	1.051950127
1221	1.051750397
1222	1.051486693
1223	1.051246598
1224	1.05107097
1225	1.050879317
1226	1.050728201
1227	1.050536533
1228	1.050372581
1229	1.050183539
1230	1.049955471
1231	1.049695963
1232	1.049395783
1233	1.0491392
1234	1.04889704
1235	1.048531015
1236	1.04827346
1237	1.048077258
1238	1.047852625
1239	1.047609767
1240	1.04724975
1241	1.046960074
1242	1.046660142
1243	1.046510431
1244	1.046267023
1245	1.046052205
1246	1.045762854
1247	1.045569737
1248	1.045423294
1249	1.045166963
1250	1.04498871
1251	1.044716859
1252	1.044519953
1253	1.04431033
1254	1.04403573
1255	1.043743351
1256	1.043491064
1257	1.043253447
1258	1.042992346
1259	1.04266295
1260	1.042464142
1261	1.042306299
1262	1.042018636
1263	1.041843045
1264	1.041679257
1265	1.041398026
1266	1.041056322
1267	1.040854289
1268	1.04053828
1269	1.040350209
1270	1.040127671
1271	1.039839592
1272	1.039563223
1273	1.039411707
1274	1.039071291
1275	1.038770504
1276	1.038532821
1277	1.038323786
1278	1.038055827
1279	1.037846396
1280	1.03758375
1281	1.037298823
1282	1.0371398
1283	1.036893042
1284	1.036668657
1285	1.036466193
1286	1.036185254
1287	1.035942797
1288	1.035679296
1289	1.035443099
1290	1.035241078
1291	1.03499346
1292	1.034774977
1293	1.034524141
1294	1.034234104
1295	1.033910755
1296	1.033533004
1297	1.033281321
1298	1.032993272
1299	1.032728656
1300	1.032516999
1301	1.032286986
1302	1.032089922
1303	1.031881443
1304	1.031499971
1305	1.031279707
1306	1.031020086
1307	1.030760891
1308	1.030519075
1309	1.030303576
1310	1.029954651
1311	1.029795391
1312	1.029648793
1313	1.029358741
1314	1.029143031
1315	1.028991704
1316	1.028781224
1317	1.028615093
1318	1.028217972
1319	1.027990864
1320	1.027628638
1321	1.027253534
1322	1.026912918
1323	1.02657955
1324	1.026392293
1325	1.026119717
1326	1.025861166
1327	1.025618452
1328	1.025362756
1329	1.025034305
1330	1.02486582
1331	1.024583713
1332	1.024349394
1333	1.024170952
1334	1.023815871
1335	1.023570811
1336	1.023333441
1337	1.023034466
1338	1.022817994
1339	1.022544838
1340	1.022195582
1341	1.022021363
1342	1.021789201
1343	1.021599201
1344	1.021444685
1345	1.02118076
1346	1.020984642
1347	1.020843618
1348	1.020561789
1349	1.020405797
1350	1.02019282
1351	1.019776458
1352	1.019567596
1353	1.019262448
1354	1.019067528
1355	1.0187927
1356	1.018461171
1357	1.018190624
1358	1.017919836
1359	1.017473613
1360	1.017157669
1361	1.016813002
1362	1.016666324
1363	1.016371126
1364	1.016031618
1365	1.015822761
1366	1.015607714
1367	1.015239542
1368	1.015056725
1369	1.014927374
1370	1.014650429
1371	1.014369396
1372	1.014147623
1373	1.013893127
1374	1.013716087
1375	1.013465818
1376	1.013246026
1377	1.01306755
1378	1.012835049
1379	1.012631633
1380	1.012468304
1381	1.01221577
1382	1.011822148
1383	1.011571475
1384	1.011431678
1385	1.011174364
1386	1.010982582
1387	1.010817649
1388	1.010638995
1389	1.010478762
1390	1.01035501
1391	1.010054701
1392	1.00979904
1393	1.009547397
1394	1.009366948
1395	1.009034251
1396	1.008855125
1397	1.008480587
1398	1.008290951
1399	1.00803339
1400	1.007803074
1401	1.0075454
1402	1.00731717
1403	1.007096938
1404	1.006883861
1405	1.006666183
1406	1.006470327
1407	1.006285196
1408	1.006069193
1409	1.005909166
1410	1.005589123
1411	1.00533371
1412	1.005099728
1413	1.004728249
1414	1.004488289
1415	1.004262876
1416	1.004008355
1417	1.003685464
1418	1.003447564
1419	1.003223366
1420	1.002950607
1421	1.002821914
1422	1.002354321
1423	1.002071776
1424	1.00190668
1425	1.001747558
1426	1.001574183
1427	1.001401318
1428	1.001188965
1429	1.001056475
1430	1.000905833
1431	1.000750288
1432	1.000462092
1433	1.000225985
1434	0.9999992192
1435	0.9997878846
1436	0.9995149448
1437	0.9994106252
1438	0.9992270526
1439	0.9989813773
1440	0.9987874688
1441	0.9985763905
1442	0.9983659294
1443	0.9982023666
1444	0.9979015692
1445	0.9976730499
1446	0.9973906555
1447	0.997142038
1448	0.9968648888
1449	0.9966031122
1450	0.9964145666
1451	0.9961882669
1452	0.9959597944
1453	0.9957198502
1454	0.9954332011
1455	0.9951331721
1456	0.9949122732
1457	0.9945658895
1458	0.9943110393
1459	0.993986895
1460	0.9937923389
1461	0.9935556768
1462	0.9932814131
1463	0.992992458
1464	0.992796441
1465	0.9925723766
1466	0.9921898906
1467	0.9919618718
1468	0.9916241603
1469	0.9914412005
1470	0.9911181711
1471	0.9908954218
1472	0.9906598673
1473	0.9904404742
1474	0.9903253084
1475	0.9901216694
1476	0.9898961928
1477	0.9895889381
1478	0.9893869158
1479	0.9892303579
1480	0.9889994011
1481	0.9888366814
1482	0.9886858548
1483	0.9883405001
1484	0.988101561
1485	0.9878533894
1486	0.9876035627
1487	0.9873091533
1488	0.9871233246
1489	0.9869150169
1490	0.9867225472
1491	0.9864491465
1492	0.9860945682
1493	0.9858598886
1494	0.9855213243
1495	0.9853095665
1496	0.9850044137
1497	0.984820144
1498	0.9846489189
1499	0.9845080306
1500	0.9842497246
1501	0.9839741942
1502	0.9837696565
1503	0.9835496133
1504	0.9832916463
1505	0.9831588499
1506	0.9830198506
1507	0.9827324224
1508	0.9823919906
1509	0.9822421433
1510	0.9820522577
1511	0.9816818684
1512	0.9815160698
1513	0.9812420349
1514	0.981006166
1515	0.980692822
1516	0.9803925519
1517	0.9800842009
1518	0.9798661524
1519	0.9796611829
1520	0.9794275572
1521	0.9792440685
1522	0.979040958
1523	0.9788400867
1524	0.9785725774
1525	0.9783844562
1526	0.9781187505
1527	0.9779634142
1528	0.9778033484
1529	0.9775090151
1530	0.9773112958
1531	0.9771394704
1532	0.9767984424
1533	0.9764318381
1534	0.9761471492
1535	0.9758866087
1536	0.9757295692
1537	0.9754965336
1538	0.9751124267
1539	0.9748326125
1540	0.9745558009
1541	0.9742807684
1542	0.9740524167
1543	0.9737281206
1544	0.9734326063
1545	0.9731944346
1546	0.9730021918
1547	0.9728765681
1548	0.9727474776
1549	0.9725481229
1550	0.9724229192
1551	0.9720864625
1552	0.9718410187
1553	0.9717363193
1554	0.9715404321
1555	0.971259797
1556	0.97097683
1557	0.9708321665
1558	0.9705875533
1559	0.9704006067
1560	0.9702695917
1561	0.9700802648
1562	0.969861565
1563	0.9695849318
1564	0.9692250057
1565	0.9690197469
1566	0.9687365602
1567	0.9684558749
1568	0.9682997084
1569	0.9679722999
1570	0.9676222714
1571	0.9674291403
1572	0.9671862555
1573	0.9669538364
1574	0.9667925213
1575	0.9665819545
1576	0.9662894878
1577	0.9659894073
1578	0.9657836618
1579	0.9655401271
1580	0.9651565081
1581	0.9649883806
1582	0.9647302944
1583	0.9646102251
1584	0.9642978839
1585	0.964155285
1586	0.9639605253
1587	0.9638197933
1588	0.9636189084
1589	0.9634694112
1590	0.963313075
1591	0.9630790417
1592	0.9627946792
1593	0.9625746145
1594	0.9624034705
1595	0.9621386595
1596	0.9619298292
1597	0.9616194061
1598	0.9613743594
1599	0.9612272516
1600	0.9609720041
1601	0.9606466796
1602	0.9604302665
1603	0.9602449256
1604	0.9599818598
1605	0.9597578729
1606	0.9595433772
1607	0.959196422
1608	0.9589189605
1609	0.9587192075
1610	0.9583820179
1611	0.9582559918
1612	0.9581110953
1613	0.9577961253
1614	0.957536276
1615	0.9574026663
1616	0.9571785574
1617	0.9570286836
1618	0.9568431811
1619	0.9565596997
1620	0.9563180644
1621	0.9561089136
1622	0.9558290785
1623	0.9555751416
1624	0.9553462637
1625	0.955212924
1626	0.9550110733
1627	0.9548789695
1628	0.9547357945
1629	0.9544683233
1630	0.9542782002
1631	0.9540691063
1632	0.9538641427
1633	0.9536505875
1634	0.9535103616
1635	0.9532960291
1636	0.9531073016
1637	0.9528632507
1638	0.9526900235
1639	0.9524095612
1640	0.9522315911
1641	0.9520148359
1642	0.9517295574
