iter	Logloss
113	0.2852473029
114	0.2850852432
115	0.2849361317
116	0.2847968346
117	0.2845425985
118	0.2841305976
119	0.2837520915
120	0.2833766086
121	0.283073322
122	0.2824641436
123	0.2821468177
124	0.2818111911
125	0.2816177811
126	0.2812945789
127	0.2809484609
128	0.2808401137
129	0.2805369031
130	0.2803228315
131	0.2801655008
132	0.2798092149
133	0.2795576496
134	0.2793384481
135	0.2788969049
136	0.2782216867
137	0.2780265331
138	0.2777647035
139	0.2773841795
140	0.2765191567
141	0.2761210539
142	0.2756823537
143	0.2753266144
144	0.2748604607
145	0.2745036382
146	0.2740641619
147	0.2737773806
148	0.2734675829
149	0.2730686776
150	0.2727113186
151	0.2723696799
152	0.2720856489
153	0.2718081308
154	0.2713637053
155	0.2708975962
156	0.2705382419
157	0.2702886026
158	0.2699463843
159	0.269610663
160	0.2694363104
161	0.2692698898
162	0.269059481
163	0.2689051915
164	0.268724002
165	0.2683209916
166	0.2680893627
167	0.2677322887
168	0.2672099001
169	0.2668063829
170	0.2665578679
171	0.2661425257
172	0.2659225707
173	0.2652260796
174	0.2648431569
175	0.2645292547
176	0.2644231525
177	0.2642581839
178	0.2639051022
179	0.2636007237
180	0.2632384534
181	0.2630438412
182	0.2627279409
183	0.2623396461
184	0.2619292023
185	0.2617750221
186	0.2615804449
187	0.2610741521
188	0.2606939198
189	0.2604179836
190	0.2602870539
191	0.259734307
192	0.2592856762
193	0.2590821664
194	0.2587553817
195	0.2586407879
196	0.25827147
197	0.257772043
198	0.2575334804
199	0.2572698339
200	0.2569016576
201	0.2564407659
202	0.2561957545
203	0.255836158
204	0.2555019287
205	0.2550863821
206	0.25473068
207	0.2543134617
208	0.2540468499
209	0.2537900126
210	0.2534224536
211	0.2530859662
212	0.252938201
213	0.2524341936
214	0.2522049452
215	0.2518180262
216	0.2515336818
217	0.2512039627
218	0.250966036
219	0.250823009
220	0.2503628073
221	0.2500520546
222	0.2497811409
223	0.2495993797
224	0.2493706095
225	0.2489762079
226	0.2487663825
227	0.2486095907
228	0.2482704161
229	0.2480823527
230	0.2478495294
231	0.2475782816
232	0.2472606075
233	0.2470309707
234	0.2467090598
235	0.2462359508
236	0.246077745
237	0.2458630637
238	0.2456464989
239	0.2454242745
240	0.245239443
241	0.2450802991
242	0.2448566826
243	0.2445743059
244	0.2443892921
245	0.2440396092
246	0.2437076787
247	0.2435458063
248	0.2433623292
249	0.2432106944
250	0.242724823
251	0.2425708711
252	0.2422238243
253	0.2419648367
254	0.2415905165
255	0.2413189712
256	0.2410752101
257	0.2406573387
258	0.2403811638
259	0.2401607452
260	0.240077411
261	0.2396810889
262	0.2394408418
263	0.2392490606
264	0.2391015048
265	0.2387832768
266	0.2384366776
267	0.2383503383
268	0.2380529565
269	0.2376885476
270	0.2372790427
271	0.2371197798
272	0.2369088948
273	0.2367307957
274	0.2365824584
275	0.2363789727
276	0.2360477713
277	0.2358033327
278	0.2354954587
279	0.235272356
280	0.2350806644
281	0.2347862191
282	0.234665005
283	0.2345106138
284	0.234222358
285	0.2340080165
286	0.2337427329
287	0.233221003
288	0.2329617368
289	0.2326815827
290	0.2323061156
291	0.2320219624
292	0.231673176
293	0.2313970928
294	0.2309452844
295	0.230693786
296	0.2305213038
297	0.2303333493
298	0.2301759007
299	0.2298783073
300	0.2297885595
301	0.2296009515
302	0.2294916062
303	0.2293298677
304	0.2289901333
305	0.2285996813
306	0.2283316435
307	0.2280003759
308	0.2277716231
309	0.2275011095
310	0.2273586791
311	0.2272482491
312	0.2268880482
313	0.2265785028
314	0.2264479403
315	0.2260948215
316	0.225816372
317	0.2255823726
318	0.2253055592
319	0.2251162525
320	0.2249811721
321	0.2248219918
322	0.2245904622
323	0.2241723049
324	0.2239078457
325	0.2235815067
326	0.2233983968
327	0.2231502893
328	0.2227814727
329	0.2225964936
330	0.2224011641
331	0.222359292
332	0.222256208
333	0.2219589723
334	0.2217812661
335	0.2216378496
336	0.2214359788
337	0.2211263471
338	0.221009252
339	0.2207403307
340	0.2205577132
341	0.2203713289
342	0.2201425507
343	0.2200421274
344	0.2198817803
345	0.2196497254
346	0.2194436841
347	0.2193678973
348	0.2191035533
349	0.2189099495
350	0.2186849779
351	0.2185094149
352	0.2183956665
353	0.2182326014
354	0.2180113696
355	0.2178769943
356	0.2175519178
357	0.2173885567
358	0.2171952865
359	0.2170899442
360	0.2168905844
361	0.2166185411
362	0.2163746754
363	0.216170042
364	0.2160737639
365	0.2159687817
366	0.2158537442
367	0.215688191
368	0.2155580991
369	0.2154270556
370	0.2151987042
371	0.2151138586
372	0.2148162675
373	0.2146911552
374	0.2143487562
375	0.2140781665
376	0.2138144763
377	0.2134829458
378	0.2133932486
379	0.2131653153
380	0.2129643766
381	0.2127657781
382	0.2124792394
383	0.2122719254
384	0.2121565261
385	0.211937595
386	0.211804509
387	0.2112684443
388	0.2110430016
389	0.2108662829
390	0.2106756158
391	0.2103921965
392	0.2102242268
393	0.2100577439
394	0.2098409667
395	0.2096220551
396	0.2092905698
397	0.2090181037
398	0.2088139647
399	0.2085081763
400	0.2082126447
401	0.2080907807
402	0.207963938
403	0.2077927523
404	0.2075996975
405	0.2073891695
406	0.2072337246
407	0.2071250596
408	0.2070213085
409	0.2069036207
410	0.2068024672
411	0.2063168633
412	0.2060314745
413	0.2058169365
414	0.2057197696
415	0.2055382406
416	0.205386602
417	0.2052821908
418	0.2051734225
419	0.2049962002
420	0.2048994178
421	0.2045474729
422	0.2042761473
423	0.2042154363
424	0.2040400448
425	0.2039092921
426	0.2036715081
427	0.203351295
428	0.2032026572
429	0.2030359002
430	0.2028312575
431	0.2026506212
432	0.2025239808
433	0.202365509
434	0.2022937264
435	0.2021939234
436	0.2019604842
437	0.2018546975
438	0.2015738196
439	0.2014897887
440	0.201350589
441	0.2012838974
442	0.2012026308
443	0.2011046804
444	0.2009274593
445	0.2007917944
446	0.2005799135
447	0.2005015155
448	0.2002432863
449	0.1998535758
450	0.1997108724
451	0.1996128726
452	0.1994132618
453	0.1992867929
454	0.1991004055
455	0.198880625
456	0.1986040817
457	0.1985359636
458	0.1984819525
459	0.198292122
460	0.1981679334
461	0.1979082863
462	0.1976427513
463	0.1974478301
464	0.1972003333
465	0.1971811007
466	0.1969097018
467	0.196616465
468	0.1964882227
469	0.1963381855
470	0.1961835878
471	0.1959247672
472	0.1956948713
473	0.1954430316
474	0.1953463267
475	0.1952703479
476	0.1951224209
477	0.1949879505
478	0.1948586953
479	0.1947605978
480	0.1945300372
481	0.1943615328
482	0.1942287733
483	0.1941638292
484	0.193919606
485	0.1938194429
486	0.1936839883
487	0.1934796654
488	0.1933158773
489	0.1931715511
490	0.1929090027
491	0.1927457249
492	0.1925086012
493	0.1922707963
494	0.1920846421
495	0.1918854567
496	0.1916667314
497	0.1914637276
498	0.1912818906
499	0.1910743858
500	0.1909974322
501	0.1908024309
502	0.1906109132
503	0.1905005993
504	0.1903866965
505	0.1902585864
506	0.1900491001
507	0.1899341717
508	0.1897506929
509	0.1895679773
510	0.1894373823
511	0.1893368436
512	0.1890990888
513	0.1890093682
514	0.1887474785
515	0.1885635355
516	0.1883755109
517	0.1882422241
518	0.1881053486
519	0.1879422243
520	0.187814017
521	0.187765222
522	0.1875873724
523	0.1873824767
524	0.1871235431
525	0.1869431744
526	0.1867226243
527	0.1865884025
528	0.1864595232
529	0.1862825201
530	0.1860656996
531	0.1858976789
532	0.1857524402
533	0.1855291553
534	0.1854220257
535	0.1852628338
536	0.1850956503
537	0.1849562246
538	0.184703865
539	0.1846385104
540	0.1844379381
541	0.1841809641
542	0.1840871253
543	0.1838822696
544	0.1837026588
545	0.1835334423
546	0.1833791877
547	0.1831989834
548	0.1830802401
549	0.1829250647
550	0.1827823051
551	0.1825266659
552	0.1823902857
553	0.1823116699
554	0.1821235889
555	0.1819544573
556	0.1818470499
557	0.1817214004
558	0.181513646
559	0.1813059481
560	0.1811816075
561	0.1810094965
562	0.1807981035
563	0.180758148
564	0.1805658703
565	0.1804305201
566	0.1802183853
567	0.1800889779
568	0.1800336684
569	0.1798472564
570	0.1796833327
571	0.1795713604
572	0.1794389086
573	0.1793371984
574	0.1792174309
575	0.1790529567
576	0.1790175449
577	0.178899074
578	0.178678034
579	0.1784598892
580	0.1782767428
581	0.1781354962
582	0.1780522166
583	0.1779703814
584	0.1778785848
585	0.1776632656
586	0.1774979517
587	0.1773953722
588	0.1772833333
589	0.1770604113
590	0.1769423845
591	0.1766971596
592	0.1765636942
593	0.1764032138
594	0.1763036137
595	0.1761235468
596	0.1760232918
597	0.17589662
598	0.1757682367
599	0.1756689178
600	0.1755982082
601	0.1753350602
602	0.1751968835
603	0.1749985199
604	0.1748445285
605	0.1747066109
606	0.1745245512
607	0.174415496
608	0.1742870702
609	0.1742784121
610	0.1740913973
611	0.1739481541
612	0.1738618034
613	0.1737017345
614	0.1735907289
615	0.1734436903
616	0.173289914
617	0.1731687391
618	0.1730938194
619	0.1730226723
620	0.1729451725
621	0.1728785341
622	0.1726626205
623	0.1725155212
624	0.1724428039
625	0.1723662238
626	0.1722172475
627	0.1721046665
628	0.1718671935
629	0.1717512092
630	0.1716070569
631	0.1715232571
632	0.1713720925
633	0.1712642459
634	0.1710393828
635	0.1708760829
636	0.1706682425
637	0.1705129667
638	0.1704008298
639	0.1703413297
640	0.1702476285
641	0.1700740512
642	0.1699101289
643	0.1698064508
644	0.1697417879
645	0.1696342774
646	0.1695713509
647	0.1695353057
648	0.1693678376
649	0.1692789545
650	0.1691776046
651	0.169013963
652	0.1688952425
653	0.1688275786
654	0.1687931701
655	0.1687197251
656	0.168579154
657	0.1684146326
658	0.1682317787
659	0.1681706013
660	0.1680235439
661	0.1679187859
662	0.1678430569
663	0.1677778191
664	0.1677495947
665	0.1676509873
666	0.1675011356
667	0.1673314979
668	0.1672233388
669	0.1670863397
670	0.1669261001
671	0.1668671653
672	0.1667594086
673	0.1666505275
674	0.166542605
675	0.1664278819
676	0.1662511229
677	0.1660120314
678	0.1659572228
679	0.1658451935
680	0.1657485211
681	0.1656210132
682	0.165483306
683	0.165356888
684	0.1652378772
685	0.1650937027
686	0.1650373587
687	0.1649435458
688	0.1648427863
689	0.1645546787
690	0.1643325054
691	0.1642030231
692	0.1640347693
693	0.1639577766
694	0.1638336099
695	0.1637575616
696	0.1636408095
697	0.1634335278
698	0.1633381214
699	0.1632564487
700	0.163082038
701	0.1629216459
702	0.1628078573
703	0.1626983747
704	0.1625611742
705	0.1624713139
706	0.1623538266
707	0.1622868255
708	0.1621881605
709	0.1620643629
710	0.1620046372
711	0.1617936419
712	0.1616765438
713	0.1616016575
714	0.1614679755
715	0.1612710314
716	0.1610490782
717	0.1609310265
718	0.1608821517
719	0.1607972018
720	0.1606266359
721	0.1604272236
722	0.1602111821
723	0.1600790849
724	0.160026079
725	0.1599531344
726	0.1598914513
727	0.1598062596
728	0.1597038131
729	0.1596282153
730	0.1595396404
731	0.1594512254
732	0.159329563
733	0.1592654196
734	0.1591765573
735	0.1590287087
736	0.1589553788
737	0.1588597059
738	0.1587979484
739	0.1587071927
740	0.1586273265
741	0.1585118136
742	0.158433699
743	0.1583795271
744	0.1582774972
745	0.1580631305
746	0.1579066926
747	0.1577637082
748	0.1576950524
749	0.1576090241
750	0.1575223386
751	0.1574032487
752	0.1572982234
753	0.1572175529
754	0.1571187776
755	0.1570578584
756	0.1569237286
757	0.1568647401
758	0.1567858139
759	0.1567305199
760	0.1566285067
761	0.1565510971
762	0.1564473862
763	0.1562664186
764	0.1560944324
765	0.1559216619
766	0.1558027228
767	0.1556478824
768	0.1554929352
769	0.1553644866
770	0.1552480917
771	0.1550697986
772	0.1549659028
773	0.1548410997
774	0.1548021151
775	0.1546835961
776	0.1545803492
777	0.1544813639
778	0.1543958219
779	0.1543374201
780	0.1541559077
781	0.154056546
782	0.1539814897
783	0.1538472335
784	0.1536987516
785	0.1535301195
786	0.1534383623
787	0.1533032407
788	0.1531880449
789	0.1530760867
790	0.1529989713
791	0.1529536746
792	0.1528454246
793	0.1527228633
794	0.1526204371
795	0.1525922417
796	0.1525107067
797	0.1524952656
798	0.152416014
799	0.152375597
800	0.1522828334
801	0.1521755009
802	0.1520238669
803	0.1519479803
804	0.1518528647
805	0.1517991678
806	0.151703437
807	0.1516400127
808	0.1514271793
809	0.1513083403
810	0.1512474533
811	0.151186319
812	0.1510730083
813	0.1510104271
814	0.1509041867
815	0.15084632
816	0.1507595865
817	0.1507022915
818	0.1505786796
819	0.1504278566
820	0.1503644667
821	0.1502796692
822	0.1502253573
823	0.1502103085
824	0.1500713161
825	0.1499666457
826	0.149875065
827	0.1498061763
828	0.1496318473
829	0.1495555556
830	0.1494829157
831	0.1493609815
832	0.1492925005
833	0.1492214652
834	0.1490708527
835	0.1489917253
836	0.1489491274
837	0.14890415
838	0.1488140364
839	0.1487685106
840	0.1486489411
841	0.1485422666
842	0.1483901033
843	0.1483115398
844	0.1481556722
845	0.1480451142
846	0.1479498994
847	0.1478015863
848	0.1477530397
849	0.1477186115
850	0.1476533848
851	0.1475725318
852	0.1475192174
853	0.1474846413
854	0.1474255549
855	0.147339185
856	0.1472955636
857	0.1470911217
858	0.1470467907
859	0.1470369646
860	0.1469495304
861	0.1468707567
862	0.146729657
863	0.1466185884
864	0.1465282398
865	0.1465192793
866	0.1464561931
867	0.1463656753
868	0.146335207
869	0.1462051536
870	0.1460969408
871	0.1460767444
872	0.1459158916
873	0.1456605606
874	0.1455350178
875	0.1454988214
876	0.1453088041
877	0.1452179742
878	0.1450211617
879	0.1449383858
880	0.1448531959
881	0.1447603448
882	0.1446745368
883	0.1446367006
884	0.1446060437
885	0.1444958417
886	0.1443595185
887	0.1442113571
888	0.144135066
889	0.1440702212
890	0.1439547338
891	0.1438902715
892	0.1437305356
893	0.1435585421
894	0.1434712298
895	0.1434033217
896	0.1432974161
897	0.1432476842
898	0.1431628429
899	0.1430500381
900	0.1430043325
901	0.142876757
902	0.1427347906
903	0.142660393
904	0.1424883666
905	0.1423649981
906	0.142273247
907	0.1421811393
908	0.1420863118
909	0.1419907069
910	0.1419282498
911	0.1418141911
912	0.1416836985
913	0.1416110543
914	0.1415849251
915	0.1414608631
916	0.1413440802
917	0.1412625619
918	0.141244374
919	0.1410715577
920	0.1409659835
921	0.140896501
922	0.1408197785
923	0.1406842005
924	0.1405937536
925	0.1405668619
926	0.1405347608
927	0.1404986463
928	0.140444079
929	0.1403251517
930	0.1402935704
931	0.1402282387
932	0.1401241438
933	0.1400039135
934	0.1399274989
935	0.1398304301
936	0.1397648345
937	0.1396824912
938	0.1396322181
939	0.1395285217
940	0.1394012127
941	0.1393479281
942	0.1392197344
943	0.1391575143
944	0.1390492095
945	0.1390462285
946	0.139003855
947	0.1388213584
948	0.1387338605
949	0.1385518029
950	0.1384777208
951	0.1383972518
952	0.1383028852
953	0.1382612005
954	0.138192698
955	0.1381055712
956	0.1380724006
957	0.1379842901
958	0.1378525253
959	0.1378464322
960	0.1378041852
961	0.1377330907
962	0.1376525125
963	0.1375163936
964	0.1374494619
965	0.1374031154
966	0.1373393445
967	0.1372769357
968	0.1372272819
969	0.1371279723
970	0.1370788856
971	0.1369940695
972	0.1369160726
973	0.1369135439
974	0.1368550801
975	0.1367662043
976	0.1366831994
977	0.1366109678
978	0.1365229858
979	0.1364299441
980	0.1363472974
981	0.1363015827
982	0.1362364698
983	0.1361515055
984	0.1359949884
985	0.1359206448
986	0.1358342267
987	0.1357896056
988	0.1357410944
989	0.1356970175
990	0.1355921269
991	0.1355787501
992	0.1354831859
993	0.1353589365
994	0.1352926536
995	0.1352157999
996	0.1350713006
997	0.1349604866
998	0.1349045281
999	0.1348496481
