iter	Logloss
851	0.3183309501
852	0.3181735142
853	0.317980678
854	0.3178782087
855	0.317700858
856	0.3175225307
857	0.3174358608
858	0.317158238
859	0.3169787249
860	0.3166549247
861	0.316452567
862	0.3163341936
863	0.3161753976
864	0.3159018555
865	0.3158422852
866	0.3156087821
867	0.3154342215
868	0.315259103
869	0.3150202985
870	0.3148660714
871	0.314682094
872	0.3145296456
873	0.3142915388
874	0.3141421596
875	0.3141361607
876	0.3140463867
877	0.3138159877
878	0.3136504255
879	0.3134915597
880	0.3134859794
881	0.3133756278
882	0.3132382812
883	0.3131395438
884	0.3129790039
885	0.3127905971
886	0.3125184849
887	0.3123762556
888	0.3121790946
889	0.3118687221
890	0.3116489258
891	0.3115076381
892	0.3113193359
893	0.3111529715
894	0.310952567
895	0.3107781459
896	0.3105780204
897	0.3104604492
898	0.3103251953
899	0.310171875
900	0.3100846819
901	0.3100093471
902	0.3098438198
903	0.3097273996
904	0.3095040109
905	0.3093567243
906	0.3092022182
907	0.3090615932
908	0.3090574777
909	0.3088711286
910	0.3087160993
911	0.3087073103
912	0.308508231
913	0.3083838588
914	0.3082458147
915	0.3081524135
916	0.3079347098
917	0.307847168
918	0.3076861049
919	0.3075266462
920	0.3073141044
921	0.3072051479
922	0.306997733
923	0.3068411691
924	0.3066631557
925	0.3065954939
926	0.3064381278
927	0.3062893764
928	0.3062026716
929	0.3061817453
930	0.3061169434
931	0.305979248
932	0.3058287179
933	0.3057487444
934	0.3054859096
935	0.3052638811
936	0.3050922154
937	0.3050819266
938	0.3049238979
939	0.3047842494
940	0.3046166992
941	0.304434361
942	0.3043959961
943	0.3042566964
944	0.3040295061
945	0.3038790109
946	0.3037343052
947	0.3036259766
948	0.303487793
949	0.3033135463
950	0.3031800711
951	0.3030294364
952	0.3029114118
953	0.3027019392
954	0.302504255
955	0.3023296596
956	0.3021947196
957	0.3020426897
958	0.3018490513
959	0.3017450474
960	0.3015156948
961	0.3013314035
962	0.3012029157
963	0.3009705287
964	0.3007195522
965	0.3005719169
966	0.3004834682
967	0.3003570033
968	0.300140625
969	0.2998763602
970	0.2996854074
971	0.2994587402
972	0.299300572
973	0.2992551618
974	0.2991047015
975	0.2988284738
976	0.2986102121
977	0.2984556362
978	0.2981851981
979	0.2979912807
980	0.2978259277
981	0.2975805315
982	0.2973952637
983	0.2971642718
984	0.2969702497
985	0.2967998744
986	0.2966557617
987	0.2963253348
988	0.2962796456
989	0.2961425084
990	0.2958359375
991	0.2956489258
992	0.295503139
993	0.2953280552
994	0.295153111
995	0.294909668
996	0.294769043
997	0.2946504604
998	0.2944609724
999	0.2942453265
