iter	MAE
331	5.100151594
332	5.099113
333	5.088305744
334	5.077761687
335	5.076448762
336	5.075124546
337	5.073343616
338	5.062077681
339	5.055610291
340	5.052989713
341	5.051432185
342	5.042717072
343	5.038060982
344	5.033194829
345	5.032291711
346	5.031531692
347	5.022870955
348	5.016830918
349	5.008505367
350	5.006316475
351	5.004422967
352	5.003075049
353	4.996160127
354	4.99545276
355	4.994216655
356	4.984930545
357	4.97989799
358	4.978723474
359	4.974856223
360	4.967224183
361	4.960684704
362	4.953746836
363	4.949879568
364	4.948219074
365	4.937958704
366	4.935450456
367	4.921888507
368	4.910502271
369	4.907731218
370	4.899587968
371	4.8971316
372	4.896148758
373	4.883274954
374	4.882213321
375	4.88099119
376	4.870613274
377	4.85693234
378	4.854027176
379	4.853161096
380	4.845771582
381	4.843410579
382	4.835859731
383	4.828305904
384	4.823111594
385	4.816478921
386	4.808220229
387	4.804675224
388	4.800063763
389	4.788373686
390	4.787367429
391	4.779379218
392	4.770395182
393	4.759227688
394	4.758321587
395	4.75701842
396	4.754501512
397	4.748032674
398	4.746471333
399	4.744944031
400	4.73389106
401	4.733048258
402	4.724368958
403	4.717878093
404	4.712289752
405	4.710352474
406	4.704322383
407	4.699926563
408	4.695072411
409	4.686720595
410	4.681576501
411	4.679582477
412	4.678517804
413	4.668973303
414	4.665101097
415	4.660181366
416	4.652657931
417	4.647916749
418	4.646020881
419	4.642992372
420	4.638892218
421	4.6320132
422	4.630095133
423	4.625161231
424	4.623521991
425	4.620900767
426	4.615097081
427	4.612098821
428	4.610279928
429	4.608139661
430	4.604588976
431	4.598974223
432	4.593939987
433	4.593041618
434	4.592190704
435	4.59155203
436	4.589910082
437	4.584794495
438	4.584043174
439	4.581078738
440	4.577480147
441	4.576331872
442	4.566484506
443	4.561642241
444	4.560188257
445	4.558646898
446	4.556311383
447	4.555463544
448	4.554563682
449	4.55286812
450	4.543084266
451	4.535258287
452	4.534167638
453	4.531425242
454	4.527561422
455	4.526444344
456	4.52476847
457	4.521545803
458	4.520989101
459	4.520507316
460	4.518712092
461	4.517836993
462	4.515888181
463	4.514978809
464	4.503703869
465	4.503359911
466	4.493259751
467	4.492128699
468	4.491259253
469	4.489854097
470	4.485460761
471	4.484372459
472	4.483340906
473	4.482508624
474	4.481374756
475	4.479879836
476	4.472084415
477	4.471212044
478	4.468263406
479	4.466762047
480	4.458528888
481	4.457421076
482	4.456278175
483	4.455492798
484	4.453186019
485	4.452678779
486	4.451991535
487	4.450048635
488	4.446936628
489	4.4461627
490	4.44179033
491	4.441071855
492	4.440700598
493	4.440016299
494	4.438746848
495	4.435026284
496	4.427406887
497	4.426674959
498	4.426269485
499	4.424848986
500	4.422529545
501	4.416425371
502	4.416101754
503	4.415221772
504	4.414753167
505	4.412917026
506	4.412437483
507	4.408771001
508	4.408545995
509	4.407587323
510	4.4070533
511	4.402034586
512	4.401028871
513	4.398940573
514	4.397133816
515	4.396585757
516	4.395281541
517	4.394663919
518	4.393920857
519	4.393650161
520	4.385642937
521	4.385156182
522	4.381839859
523	4.378052761
524	4.377511715
525	4.373255514
526	4.371377515
527	4.365511723
528	4.364109033
529	4.362920133
530	4.358816413
531	4.356469153
532	4.355582394
533	4.354697891
534	4.350792854
535	4.350528372
536	4.349027299
537	4.348576138
538	4.347043491
539	4.346647886
540	4.340276649
541	4.335115965
542	4.334674448
543	4.33382296
544	4.333269391
545	4.327983826
546	4.326827859
547	4.324666831
548	4.324036288
549	4.323675928
550	4.323294649
551	4.32282913
552	4.321287078
553	4.320311586
554	4.31967668
555	4.318351577
556	4.31634425
557	4.314937913
558	4.31235992
559	4.311704869
560	4.311183755
561	4.308316657
562	4.307112074
563	4.305391294
564	4.305006787
565	4.304328207
566	4.303429948
567	4.302876895
568	4.297994312
569	4.297751421
570	4.292824679
571	4.291663668
572	4.288060408
573	4.284642037
574	4.279207782
575	4.275336747
576	4.274733847
577	4.270247749
578	4.267098724
579	4.265906879
580	4.265186511
581	4.264486676
582	4.263137425
583	4.260274477
584	4.258299583
585	4.256877293
586	4.256126923
587	4.254331296
588	4.253002032
589	4.245170051
590	4.241676976
591	4.238744805
592	4.236591791
593	4.234544534
594	4.233787111
595	4.228986302
596	4.227792658
597	4.226935139
598	4.223049974
599	4.221173622
600	4.220710681
601	4.218852927
602	4.218576527
603	4.217241939
604	4.216875948
605	4.216428937
606	4.21528415
607	4.214765768
608	4.210682272
609	4.210118098
610	4.207582124
611	4.206491942
612	4.198754207
613	4.19832611
614	4.197783094
615	4.197357046
616	4.190658031
617	4.188581959
618	4.182452351
619	4.181384586
620	4.178663989
621	4.176810586
622	4.17493679
623	4.173636632
624	4.168255288
625	4.167997475
626	4.16767603
627	4.166699076
628	4.166080837
629	4.163131973
630	4.162412579
631	4.161821371
632	4.16136973
633	4.159808746
634	4.159133353
635	4.158822104
636	4.157824726
637	4.157316512
638	4.157050912
639	4.156920513
640	4.152253919
641	4.148260958
642	4.147659416
643	4.145349463
644	4.144371813
645	4.143973788
646	4.143500332
647	4.142187605
648	4.141888763
649	4.141556209
650	4.141139461
651	4.140640395
652	4.14036284
653	4.137574428
654	4.132639977
655	4.131575077
656	4.130945491
657	4.130566486
658	4.129717142
659	4.128425595
660	4.123082222
661	4.122181501
662	4.121621482
663	4.119559642
664	4.119121595
665	4.118792514
666	4.118394289
667	4.117957047
668	4.11736441
669	4.116552478
670	4.110000535
671	4.10733154
672	4.103973051
673	4.102398646
674	4.101919791
675	4.097449584
676	4.095230478
677	4.089488062
678	4.089334507
679	4.088555793
680	4.088086193
681	4.086291261
682	4.085294983
683	4.083523615
684	4.082766125
685	4.080861841
686	4.078237042
687	4.077493926
688	4.076653166
689	4.076283259
690	4.069154583
691	4.063293122
692	4.063163718
693	4.057395025
694	4.052967495
695	4.051469958
696	4.047715209
697	4.038945201
698	4.036741559
699	4.035288271
700	4.034734334
701	4.03025039
702	4.027560519
703	4.024305196
704	4.019394959
705	4.015154317
706	4.012403298
707	4.011959283
708	4.0088779
709	4.007936001
710	4.005849632
711	4.005529743
712	4.004767357
713	4.003886681
714	4.002995965
715	4.002759753
716	4.00033463
717	3.997157539
718	3.996696714
719	3.996474135
720	3.995976823
721	3.995579066
722	3.995119468
723	3.993555443
724	3.992117566
725	3.991666542
726	3.990876463
727	3.99051245
728	3.981840234
729	3.980727295
730	3.979804138
731	3.97964247
732	3.979171342
733	3.977216552
734	3.97209516
735	3.968206764
736	3.963001933
737	3.962728323
738	3.9591281
739	3.958296948
740	3.957864977
741	3.957654709
742	3.956806603
743	3.95623154
744	3.955573891
745	3.952573883
746	3.947562503
747	3.947290435
748	3.943635778
749	3.943199523
750	3.942454815
751	3.94117355
752	3.938406447
753	3.938226545
754	3.933326432
755	3.932894421
756	3.929660322
757	3.927992929
758	3.922426047
759	3.922241466
760	3.921424478
761	3.917729473
762	3.91390097
763	3.910315589
764	3.908525004
765	3.907522115
766	3.904392595
767	3.901605403
768	3.899681778
769	3.895668326
770	3.89479723
771	3.892758123
772	3.888227964
773	3.884408209
774	3.882703672
775	3.877895427
776	3.874999447
777	3.868647159
778	3.867953344
779	3.864812249
780	3.864247927
781	3.863534828
782	3.861890843
783	3.86000043
784	3.855648579
785	3.853991395
786	3.850403627
787	3.847385271
788	3.845086822
789	3.843091501
790	3.841947585
791	3.838663774
792	3.835387823
793	3.830537277
794	3.825176922
795	3.821828738
796	3.817328288
797	3.81677074
798	3.812539528
799	3.807939566
800	3.802599799
801	3.800259792
802	3.795396072
803	3.794759578
804	3.794033526
805	3.793710022
806	3.791590639
807	3.787748188
808	3.786387056
809	3.780545291
810	3.776825039
811	3.775761307
812	3.772823239
813	3.768812236
814	3.766962012
815	3.765977768
816	3.764466738
817	3.762397369
818	3.758735875
819	3.754110859
820	3.752420641
821	3.750566533
822	3.749835282
823	3.747611081
824	3.747118397
825	3.745472216
826	3.742902122
827	3.741611265
828	3.741450009
829	3.73782923
830	3.736649082
831	3.73136724
832	3.730445612
833	3.729839908
834	3.726696951
835	3.724046702
836	3.720859059
837	3.720399593
838	3.71947725
839	3.716907954
840	3.714666173
841	3.714407827
842	3.714091181
843	3.710383243
844	3.707533445
845	3.704770961
846	3.700005174
847	3.698635809
848	3.697698176
849	3.697231517
850	3.695211935
851	3.691149344
852	3.690544221
853	3.690285993
854	3.688243405
855	3.686831367
856	3.683161904
857	3.682660511
858	3.680230764
859	3.67978074
860	3.674073192
861	3.673593128
862	3.671305263
863	3.67053825
864	3.667715771
865	3.664372058
866	3.663926634
867	3.663109437
868	3.658709029
869	3.658619321
870	3.651972865
871	3.651611683
872	3.650694585
873	3.647258998
874	3.646865828
875	3.646617405
876	3.646191731
877	3.645881723
878	3.645082479
879	3.644482597
880	3.643822144
881	3.64362723
882	3.643243003
883	3.641766844
884	3.639840533
885	3.63922439
886	3.63720297
887	3.63702058
888	3.636809241
889	3.633902702
890	3.632027403
891	3.631235811
892	3.630712666
893	3.628397714
894	3.626764847
895	3.625637764
896	3.62458625
897	3.624228584
898	3.623423957
899	3.622628706
900	3.619981588
901	3.618055484
902	3.617652011
903	3.617350892
904	3.615886455
905	3.615117925
906	3.613895447
907	3.613031492
908	3.612803863
909	3.612307575
910	3.609324447
911	3.608032299
912	3.607518901
913	3.604497476
914	3.602910612
915	3.601302582
916	3.601112528
917	3.599317171
918	3.598926974
919	3.597124026
920	3.595899931
921	3.595573938
922	3.594802397
923	3.592994108
924	3.59160578
925	3.591229741
926	3.589001156
927	3.585747128
928	3.584801852
929	3.582854475
930	3.582418568
931	3.57904868
932	3.578634049
933	3.578533373
934	3.57620564
935	3.575839877
936	3.57516646
937	3.573756879
938	3.573496965
939	3.57330325
940	3.573061783
941	3.571531247
942	3.569865518
943	3.56801963
944	3.566874152
945	3.566528332
946	3.561970234
947	3.560363963
948	3.558448992
949	3.557875117
950	3.557492843
951	3.556818297
952	3.555597163
953	3.553789281
954	3.550814182
955	3.548120081
956	3.546429328
957	3.546292215
958	3.541335882
959	3.541192802
960	3.539133223
961	3.536694837
962	3.536244821
963	3.535333659
964	3.53507641
965	3.53463671
966	3.534468312
967	3.534314188
968	3.533921861
969	3.532941606
970	3.532589167
971	3.532429987
972	3.532326998
973	3.530968726
974	3.530121433
975	3.53003923
976	3.529697983
977	3.527973205
978	3.526181414
979	3.526075167
980	3.523821964
981	3.522326218
982	3.519349531
983	3.518557207
984	3.514478307
985	3.513641983
986	3.51154791
987	3.508240591
988	3.507046341
989	3.506698503
990	3.50575437
991	3.505507285
992	3.503073509
993	3.501746274
994	3.501569757
995	3.498753642
996	3.49859915
997	3.498144859
998	3.494124715
999	3.494010609
1000	3.491892262
1001	3.491311698
1002	3.490726006
1003	3.490622429
1004	3.488027549
1005	3.487555304
1006	3.48719805
1007	3.487110465
1008	3.485820195
1009	3.485678345
1010	3.484940604
1011	3.484401558
1012	3.481961038
1013	3.480759937
1014	3.479489075
1015	3.478988809
1016	3.478673212
1017	3.476997633
1018	3.475492342
1019	3.475029277
1020	3.473229934
1021	3.469717887
1022	3.469452367
1023	3.467597775
1024	3.466030938
1025	3.463145667
1026	3.459401862
1027	3.458273133
1028	3.45776115
1029	3.455710347
1030	3.454454332
1031	3.45265149
1032	3.450377779
1033	3.449402103
1034	3.446282028
1035	3.444028269
1036	3.443722461
1037	3.441959945
1038	3.441056837
1039	3.440114033
1040	3.437703677
1041	3.436796147
1042	3.435655743
1043	3.433737322
1044	3.432884263
1045	3.431611122
1046	3.429713684
1047	3.427564481
1048	3.425740559
1049	3.423711778
1050	3.423373653
1051	3.422116846
1052	3.419858094
1053	3.418991154
1054	3.415966001
1055	3.413845154
1056	3.411317124
1057	3.407848957
1058	3.406815951
1059	3.405525935
1060	3.402708575
1061	3.40111427
1062	3.399210707
1063	3.396298222
1064	3.395826177
1065	3.395556068
1066	3.391907537
1067	3.391615383
1068	3.389360649
1069	3.388455062
1070	3.386529785
1071	3.386450326
1072	3.381105109
1073	3.380962353
1074	3.38044127
1075	3.379647027
1076	3.374780426
1077	3.374634678
1078	3.37434314
1079	3.374050014
1080	3.373476765
1081	3.373185605
1082	3.37154072
1083	3.371084544
1084	3.369862764
1085	3.369734208
1086	3.369637749
1087	3.369203335
1088	3.367952077
1089	3.366927697
1090	3.366741183
1091	3.366330542
1092	3.36617575
1093	3.365486186
1094	3.36539477
1095	3.364566136
1096	3.362869561
1097	3.36277737
1098	3.361349992
1099	3.360971129
1100	3.360613245
1101	3.359621021
1102	3.359135048
1103	3.358995979
1104	3.357679901
1105	3.357403984
1106	3.355872198
1107	3.355749426
1108	3.355166244
1109	3.353861718
1110	3.353530017
1111	3.353381584
1112	3.350864123
1113	3.350768052
1114	3.348949876
1115	3.346752177
1116	3.346162746
1117	3.34348999
1118	3.341524984
1119	3.341406468
1120	3.340785089
1121	3.340516947
1122	3.340192073
1123	3.33996409
1124	3.339551014
1125	3.33928439
1126	3.338130964
1127	3.337994481
1128	3.337271113
1129	3.336578512
1130	3.336220656
1131	3.335631733
1132	3.333237013
1133	3.33303979
1134	3.332765463
1135	3.332655289
1136	3.33243138
1137	3.332096426
1138	3.331645468
1139	3.331335907
1140	3.330696135
1141	3.330596622
1142	3.329636393
1143	3.329446329
1144	3.328684655
1145	3.328385341
1146	3.328148789
1147	3.327900231
1148	3.325646439
1149	3.324787342
1150	3.324483655
1151	3.324266488
1152	3.32253155
1153	3.32213432
1154	3.321796091
1155	3.320653088
1156	3.317466733
1157	3.3169342
1158	3.316758738
1159	3.316362906
1160	3.316173801
1161	3.3153937
1162	3.31343352
1163	3.312111572
1164	3.312032658
1165	3.311839987
1166	3.311631949
1167	3.311497339
1168	3.307244642
1169	3.306909781
1170	3.305783352
1171	3.305677942
1172	3.305526676
1173	3.305339365
1174	3.304298422
1175	3.303658463
1176	3.303455118
1177	3.303055793
1178	3.301551541
1179	3.301376439
1180	3.298561517
1181	3.298356476
1182	3.296610387
1183	3.296318475
1184	3.296154183
1185	3.295729443
1186	3.295412484
1187	3.294292053
1188	3.294093329
1189	3.293983481
1190	3.29094687
1191	3.289870514
1192	3.289742044
1193	3.289504505
1194	3.289387125
1195	3.28919481
1196	3.288974337
1197	3.288441384
1198	3.287260313
1199	3.28700604
1200	3.286785189
1201	3.286670585
1202	3.286440947
1203	3.286186242
1204	3.286118705
1205	3.285605647
1206	3.285461331
1207	3.285269953
1208	3.285080206
1209	3.284959952
1210	3.284847148
1211	3.283537792
1212	3.283308384
1213	3.282983845
1214	3.282777643
1215	3.282407572
1216	3.282074304
1217	3.281874804
1218	3.281746433
1219	3.281485076
1220	3.281249379
1221	3.280180756
1222	3.277142205
1223	3.276726723
1224	3.276058483
1225	3.275029972
1226	3.274675431
1227	3.274302873
1228	3.273939747
1229	3.27215074
1230	3.272079025
1231	3.272002091
1232	3.27188717
1233	3.271702126
1234	3.271481483
1235	3.27119357
1236	3.271053795
1237	3.270890677
1238	3.268164987
1239	3.267220905
1240	3.266873931
1241	3.266586585
1242	3.265737478
1243	3.26086227
1244	3.260194451
1245	3.256912313
1246	3.256519797
1247	3.256427342
1248	3.256233087
1249	3.256120227
1250	3.254848397
1251	3.253599348
1252	3.252992592
1253	3.252668892
1254	3.252424207
1255	3.252123813
1256	3.249518465
1257	3.248292729
1258	3.248182785
1259	3.247840888
1260	3.247745712
1261	3.245065042
1262	3.244747153
1263	3.244694749
1264	3.2441828
1265	3.24390293
1266	3.239614074
1267	3.238831361
1268	3.237684036
1269	3.236092255
1270	3.235928034
1271	3.235048207
1272	3.233216127
1273	3.232254478
1274	3.232019582
1275	3.231926178
1276	3.231088595
1277	3.230393291
1278	3.229595037
1279	3.229376169
1280	3.228883205
1281	3.22797259
1282	3.224999051
1283	3.224414675
1284	3.222456666
1285	3.22226794
1286	3.222155571
1287	3.219671231
1288	3.218964762
1289	3.218368458
1290	3.218264586
1291	3.214520557
1292	3.213318822
1293	3.211929796
1294	3.209205701
1295	3.208908913
1296	3.208635362
1297	3.208386073
1298	3.208193769
1299	3.208007821
1300	3.20776444
1301	3.205585579
1302	3.20552352
1303	3.205212412
1304	3.203515282
1305	3.202480308
1306	3.202395627
1307	3.201910219
1308	3.200569371
1309	3.19945945
1310	3.197521619
1311	3.197388651
1312	3.197230665
1313	3.196872095
1314	3.196471994
1315	3.196408855
1316	3.195729177
1317	3.195566649
1318	3.194827476
1319	3.194443368
1320	3.194208928
1321	3.194071327
1322	3.193600052
1323	3.193341953
1324	3.193239839
1325	3.192684689
1326	3.191681714
1327	3.191523568
1328	3.188907522
1329	3.187614331
1330	3.186528121
1331	3.186109243
1332	3.185570332
1333	3.184778426
1334	3.183939604
1335	3.183633526
1336	3.183479578
1337	3.183283485
1338	3.18269632
1339	3.179384541
1340	3.17926567
1341	3.178137105
1342	3.177503
1343	3.175395641
1344	3.174821022
1345	3.174572032
1346	3.173949823
1347	3.172607684
1348	3.172411047
1349	3.171717202
1350	3.169290985
1351	3.168459687
1352	3.167631286
1353	3.165953336
1354	3.165223045
1355	3.165100765
1356	3.164745828
1357	3.164649306
1358	3.163911051
1359	3.163395829
1360	3.163189231
1361	3.162422028
1362	3.161628297
1363	3.161442327
1364	3.160966255
1365	3.160458558
1366	3.157370229
1367	3.157285136
1368	3.15474458
1369	3.153533009
1370	3.153499635
1371	3.152775818
1372	3.151294841
1373	3.151124127
1374	3.15073883
1375	3.150412909
1376	3.149993761
1377	3.149780975
1378	3.148806632
1379	3.147983377
1380	3.147364072
1381	3.147340834
1382	3.146104767
1383	3.145093694
1384	3.144976906
1385	3.144889778
1386	3.144837731
1387	3.144254586
1388	3.142375605
1389	3.13894065
1390	3.138277684
1391	3.136901691
1392	3.136409702
1393	3.135006432
1394	3.134843068
1395	3.133323439
1396	3.131908996
1397	3.130917211
1398	3.130736856
1399	3.129804389
1400	3.128864136
1401	3.128749079
1402	3.127354142
1403	3.126814715
1404	3.126468123
1405	3.126323754
1406	3.125816299
1407	3.124991193
1408	3.123288173
1409	3.123187589
1410	3.122543618
1411	3.121741616
1412	3.120876714
1413	3.12079672
1414	3.118535016
1415	3.118213852
1416	3.117128654
1417	3.115784673
1418	3.115697099
1419	3.114819454
1420	3.113929767
1421	3.11385927
1422	3.113405436
1423	3.112487933
1424	3.112070765
1425	3.111457461
1426	3.110995422
1427	3.110740981
1428	3.11066624
1429	3.110017804
1430	3.108556571
1431	3.107881413
1432	3.10751173
1433	3.10739042
1434	3.106861007
1435	3.106660935
1436	3.106470894
1437	3.105593977
1438	3.105193807
1439	3.103817852
1440	3.10259271
1441	3.102318024
1442	3.102205746
1443	3.102064354
1444	3.101357763
1445	3.100891344
1446	3.100672323
1447	3.10057959
1448	3.100090679
1449	3.099832606
1450	3.099769796
1451	3.099505295
1452	3.099319948
1453	3.097450196
1454	3.097306112
1455	3.095238357
1456	3.095100706
1457	3.094741891
1458	3.09405502
1459	3.093878351
1460	3.093819068
1461	3.092893088
1462	3.090806792
1463	3.089917068
1464	3.089451269
1465	3.088603122
1466	3.087207409
1467	3.087099995
1468	3.086440215
1469	3.086236897
1470	3.086118504
1471	3.085930423
1472	3.084870565
1473	3.083240448
1474	3.082851048
1475	3.082644279
1476	3.081756648
1477	3.081687307
1478	3.081482741
1479	3.079797848
1480	3.079602377
1481	3.07884952
1482	3.07799727
1483	3.077818352
1484	3.077751949
1485	3.076459655
1486	3.076048159
1487	3.075904615
1488	3.075824871
1489	3.075391929
1490	3.074431251
1491	3.074226467
1492	3.072440828
1493	3.071857095
1494	3.071748567
1495	3.070520187
1496	3.070374193
1497	3.070286989
1498	3.069836824
1499	3.069522188
1500	3.069228096
1501	3.069053004
1502	3.068792668
1503	3.068693483
1504	3.06712256
1505	3.066947197
1506	3.066118358
1507	3.065927363
1508	3.065830961
1509	3.06505754
1510	3.063321598
1511	3.062108641
1512	3.061846611
1513	3.061630735
1514	3.060369052
1515	3.059450448
1516	3.059054239
1517	3.058450256
1518	3.056957976
1519	3.055817424
1520	3.05495884
1521	3.054567139
1522	3.05322387
1523	3.052366746
1524	3.052175888
1525	3.051269235
1526	3.051191113
1527	3.050679238
1528	3.050390094
1529	3.05030961
1530	3.050196633
1531	3.04892111
1532	3.047499392
1533	3.046610156
1534	3.046480253
1535	3.046220306
1536	3.045263302
1537	3.044804831
1538	3.044407973
1539	3.043870899
1540	3.042992688
1541	3.042838803
1542	3.041808064
1543	3.041728594
1544	3.041548615
1545	3.040850229
1546	3.040108335
1547	3.038664764
1548	3.038319794
1549	3.037935395
1550	3.037340435
1551	3.036529083
1552	3.034317165
1553	3.033568515
1554	3.033390157
1555	3.031883737
1556	3.030402472
1557	3.029101794
1558	3.028315131
1559	3.02780423
1560	3.027646727
1561	3.027188406
1562	3.026803111
1563	3.025867116
1564	3.025550584
1565	3.023461149
1566	3.0214618
1567	3.020643069
1568	3.019777923
1569	3.018724051
1570	3.018015924
1571	3.016641524
1572	3.016381606
1573	3.016296737
1574	3.016114711
1575	3.015783695
1576	3.014539574
1577	3.013631787
1578	3.013380353
1579	3.012365308
1580	3.011944279
1581	3.011428051
1582	3.009958614
1583	3.008979441
1584	3.008728725
1585	3.008539185
1586	3.008514398
1587	3.008392279
1588	3.008210087
1589	3.007101689
1590	3.006700806
1591	3.006315746
1592	3.00555104
1593	3.003155221
1594	3.002527378
1595	3.001438879
1596	3.000645454
1597	2.999403928
1598	2.99919973
1599	2.999126976
1600	2.998667603
1601	2.997520027
1602	2.99644823
1603	2.995031431
1604	2.994882454
1605	2.9943372
1606	2.994249628
1607	2.993439493
1608	2.993094742
1609	2.992622778
1610	2.992548319
1611	2.992478944
1612	2.991486407
1613	2.990405365
1614	2.99021033
1615	2.989367734
1616	2.989257323
1617	2.989073468
1618	2.988700978
1619	2.988413309
1620	2.987760774
1621	2.987191156
1622	2.987013508
1623	2.986258941
1624	2.985730523
1625	2.984665052
1626	2.984252063
1627	2.983926981
1628	2.983747354
1629	2.983425284
1630	2.98323023
1631	2.983125523
1632	2.982961912
1633	2.982382353
1634	2.982292473
1635	2.9819811
1636	2.981737418
1637	2.981653521
1638	2.980485017
1639	2.979574873
1640	2.979384749
1641	2.978763246
1642	2.976953037
1643	2.976663487
1644	2.975905284
1645	2.975730995
1646	2.975601672
1647	2.975102437
1648	2.974514051
1649	2.973837464
1650	2.973718871
1651	2.972595958
1652	2.972244677
1653	2.971521834
1654	2.971255846
1655	2.970511873
1656	2.96984764
1657	2.969182381
1658	2.968937888
1659	2.967842317
1660	2.967717758
1661	2.967110124
1662	2.967009684
1663	2.965984457
1664	2.965886302
