iter	RMSE
191	27.055371031192	27.02406851
193	27.0069096
194	26.98055201
195	26.94124807
196	26.91684448
197	26.88403874
198	26.83504233
199	26.80045892
200	26.75943489
201	26.73066847
202	26.7142251
203	26.68750149
204	26.65878916
205	26.60596324
206	26.57407987
207	26.56366025
208	26.52686365
209	26.49679399
210	26.45742032
211	26.41823329
212	26.39629238
213	26.33985589
214	26.29175006
215	26.26118975
216	26.20925576
217	26.16212993
218	26.15640049
219	26.15019503
220	26.12597482
221	26.08173206
222	26.02928431
223	26.02402443
224	25.98071434
225	25.93585929
226	25.88868716
227	25.87800187
228	25.84615073
229	25.80541502
230	25.76976076
231	25.76678591
232	25.71863923
233	25.67867404
234	25.62438029
235	25.58670419
236	25.55471912
237	25.54962686
238	25.51316461
239	25.48609429
240	25.41755437
241	25.38221226
242	25.34644945
243	25.29776841
244	25.27374999
245	25.22885502
246	25.20195824
247	25.1971471
248	25.15497666
249	25.13239495
250	25.12856425251	25.07889643
252	25.06496604
253	25.02425118
254	24.99401112
255	24.95360902
256	24.92721213
257	24.90201902
258	24.89778806
259	24.88532162
260	24.85572615
261	24.81162324
262	24.77159004
263	24.7245896
264	24.68266971
265	24.64650871
266	24.60766849
267	24.56480368
268	24.53955388
269	24.50877813
270	24.46916979
271	24.4322247
272	24.3991849
273	24.37128081
274	24.3291264
275	24.29267265
276	24.25618619
277	24.21006925
278	24.16147964
279	24.13656838
280	24.1017865
281	24.06894395
282	24.03685272
283	23.98456042
284	23.95590844
285	23.93858477
286	23.90255608
287	23.87233712
288	23.85749516
2289	23.961621472290	23.94257308
291	23.9203046
292	23.90801914
293	23.87356298
294	23.8213586
295	23.79412186
296	23.75837348
297	23.71898134
298	23.71567722
299	23.66782652
300	23.65050322
301	23.61698894
302	23.5645459
303	23.53001367
304	23.50628623
305	23.46341192
306	23.44256716
307	23.39978957
308	23.37144063
309	23.33382123
310	23.31168708
311	23.3094146
312	23.26813866
313	23.23966155
314	23.21577893
315	23.19721955
316	23.15637708
317	23.12213125
318	23.07437383
319	23.05022568
320	23.00918433
321	23.00663122
322	22.96826374
323	22.92901166
324	22.8927684
325	22.8594339
326	22.83742973
327	22.80215855
328	22.80022121
329	22.78983755
330	22.75035434
331	22.72116371
332	22.68231976
333	22.65603359
334	22.61741115
335	22.61451292
336	22.59262652
337	22.55483711
338	22.51754315
339	22.49379844
340	22.45608917
341	22.4321937
342	22.41585688
343	22.38233022
344	22.34170981
345	22.31039674
346	22.2735806
347	22.24983519
348	22.23564774
349	22.20340658
350	22.18949677
351	22.14984663
352	22.13892406
353	22.10224149
354	22.06712076
355	22.03069258
356	22.00145005
357	21.97455991
358	21.94113636
359	21.90584051
360	21.85301967
361	21.81712043
362	21.78302348
363	21.72683812
364	21.69703712
365	21.66785046
366	21.61078087
367	21.59405308
368	21.56669936
369	21.54864165
370	21.52101707
371	21.50007285
372	21.48961912
373	21.4656435
374	21.42300365
375	21.388426
376	21.34197147
377	21.3095015
378	21.2947519
379	21.28326751
380	21.25176699
381	21.21412408
382	21.17687075
383	21.13737814
384	21.10847602
385	21.08748556
386	21.03553231
387	20.99565927
388	20.95881381
389	20.9313765
390	20.90024403
391	20.85798753
392	20.80830598
393	20.77731503
394	20.76321075
395	20.72792187
396	20.72581694
397	20.69618122
398	20.66067311
399	20.64622751
400	20.6062737
401	20.57403183
402	20.55945006
403	20.51566013
404	20.51388233
405	20.47577091
406	20.43912279
407	20.40423627
408	20.40233434
409	20.38993038
410	20.37863289
411	20.32901114
412	20.3007236
413	20.29844297
414	20.27043403
415	20.24877835
416	20.22090294
417	20.19956091
418	20.19785626
419	20.16352885
420	20.12821728
421	20.09224999
422	20.06638954
423	20.04390606
424	20.01472701
425	19.97384478
426	19.92415975
427	19.89391224
428	19.86959929
429	19.83535018
430	19.79126733
431	19.75657966
432	19.73166481
433	19.70049808
434	19.65572803
435	19.61204885
436	19.56769959
437	19.53449375
438	19.49086062
439	19.46590627
440	19.43890217
441	19.41723261
442	19.38049274
443	19.33204987
444	19.31189604
445	19.3105317
446	19.28711308
447	19.28586842
448	19.26082178
449	19.2226796
450	19.19762546
451	19.17204104
452	19.14640087
453	19.13515813
454	19.10169629
455	19.05679114
456	19.0295966
457	19.00098089
458	18.98421707
459	18.9592948
460	18.92268932
461	18.88423095
462	18.86232502
463	18.83519615
464	18.81894951
465	18.79253389
466	18.75954642
467	18.74014656
468	18.73825782
469	18.70898367
470	18.7061611
471	18.68457827
472	18.66522874
473	18.65166098
474	18.63672589
475	18.63554614
476	18.60566094
477	18.59419167
478	18.58200419
479	18.57565171
480	18.53543865
481	18.51250222
482	18.48100709
483	18.46558088
484	18.445383
485	18.42804834
486	18.39326745
487	18.37456357
488	18.35689226
489	18.33979965
490	18.32673654
491	18.30052648
492	18.27638538
493	18.25090621
494	18.23081364
495	18.20352055
496	18.18396123
497	18.14553244
498	18.11412728
499	18.08826811
500	18.07318878
501	18.0687633
502	18.06759199
503	18.06318721
504	18.03661107
505	18.00292253
506	17.97062293
507	17.92439038
508	17.92314799
509	17.91808217
510	17.90135219
511	17.87985639
512	17.84892764
513	17.81580117
514	17.81479453
515	17.78221757
516	17.75470064
517	17.75362408
518	17.72820335
519	17.69899677
520	17.67704878
521	17.64430196
522	17.6216718
523	17.59535896
524	17.56670141
525	17.55861275
526	17.53608373
527	17.49263441
528	17.46035616
529	17.44148626
530	17.41228027
531	17.39550289
532	17.38133542
533	17.34671582
534	17.33448684
535	17.32233472
536	17.29884413
537	17.28302099
538	17.26207585
539	17.24113824
540	17.22099374
541	17.2198964
542	17.20599788
543	17.18271704
544	17.16043006
545	17.14077854
546	17.13935017
547	17.11506346
548	1548	17.5589549	1549	17.5500550	1550	17.5237551	551	17.49306552	552	17.47762553	553	17.44965554	554	17.42697555	555	17.40231556	556	17.37947148
557	17.34806766
558	17.33491488
559	17.30441963
560	17.28945404
561	17.26515454
562	17.26435208
563	17.2400049
564	17.22304153
565	17.20487132
566	17.1740188
567	17.16368917
568	17.13587038
569	17.11609043
570	17.08123916
571	17.05974944
572	17.04369797
573	17.01535101
574	16.9871616
575	16.95859001
576	16.94240143
577	16.92878275
578	16.90893945
579	16.87496698
580	16.86367866
581	16.85473454
582	16.81556636
583	16.80483907
584	16.78493568
585	16.76288585
586	16.75019677
587	16.7373759
588	16.73623637
589	16.71649222
590	16.70704399
591	16.70609671
592	16.67935175
593	16.64813535
594	16.6146849
595	16.60880961
596	16.58700672
597	16.56018744
598	16.54437218
599	16.50913503
600	16.50278819
601	16.48589496
602	16.47014865
603	16.43791917
604	16.42626503
605	16.42563854
606	16.40631998
607	16.39270354
608	16.35215873
609	16.35137133
610	16.32656084
611	16.30880742
612	16.291704
613	16.26592748
614	16.2412405
615	16.21914451
616	16.19191829
617	16.16794298
618	16.14650493
619	16.13313985
620	16.11211188
621	16.10219766
622	16.08225836
623	16.0519033
624	16.03449069
625	16.03072938
626	16.0237163
627	16.01002056
628	15.9877576
629	15.97802784
630	15.95585134
631	15.92945012
632	15.90965182
633	15.88586612
634	15.88034795
635	15.87953182
636	15.86289885
637	15.84319292
638	15.81616278
639	15.80598511
640	15.79649328
641	15.77907249
642	15.76565901
643	15.74124354
644	15.73164397
645	15.71223403
646	15.69262497
647	15.66904068
648	15.65326946
649	15.63606404
650	15.62228229
651	15.61345992
652	15.60774072
653	15.59378772
654	15.56901749
655	15.5493552
656	15.54024376
657	15.52137089
658	15.50485623
659	15.49175135
660	15.46755269
661	15.44447789
662	15.41859572
663	15.39774028
664	15.37888956
665	15.37224357
666	15.35418544
667	15.33691635
668	15.31434578
669	15.29987844
670	15.27382181
671	15.27322079
672	15.25243902
673	15.2382384
674	15.21744999
675	15.18813154
676	15.1744079
677	15.15490022
678	15.14323751
679	15.14250186
680	15.12309723
681	15.09403074
682	15.06711211
683	15.05066968
684	15.03820882
685	15.0305456
686	15.0095521
687	15.00225822
688	14.98048392
689	14.95896125
690	14.9446028
691	14.93180686
692	14.91411302
693	14.89126678
694	14.86970811
695	14.84497283
696	14.83005149
697	14.81330055
698	14.79702229
699	14.77742056
700	14.76626721
701	14.75383025
702	14.73109679
703	14.71852634
704	14.70650962
705	14.68223191
706	14.66521496
707	14.64974018
708	14.6388119
709	14.6336621
710	14.61366938
711	14.59790941
712	14.58030619
713	14.55705373
714	14.54124888
715	14.5333129
716	14.52188742
717	14.5048777
718	14.48512963
719	14.48449125
720	14.48394771
721	14.48302384
722	14.45583145
723	14.43294204
724	14.41916315
725	14.3963636
726	14.37404674
727	14.35830488
728	14.34401947
729	14.32003364
730	14.30266259
731	14.28688142
732	14.27784633
733	14.25109118
734	14.23335609
735	14.21785222
736	14.20275686
737	14.17249374
738	14.15669283
739	14.1436065
740	14.12761128
741	14.10608268
742	14.09332872
743	14.06825069
744	14.04918148
745	14.02261091
746	14.00732364
747	13.97810235
748	13.96733046
749	13.95650036
750	13.94701217
751	13.9318572
752	13.92673689
753	13.89413268
754	13.86448281
755	13.84570496
756	13.82559408
757	13.82497939
758	13.80922456
759	13.79346189
760	13.77342574
761	13.75153361
762	13.73882535
763	13.71648778
764	13.70173723
765	13.68824294
766	13.65653576
767	13.64315807
768	13.62863366
769	13.6155842
770	13.5963449
771	13.57857763
772	13.5438685
773	13.52772911
774	13.50856162
775	13.48884925
776	13.48255777	777	13.46461778	13.41502996
779	13.3944239
780	13.38167111
781	13.3811434
782	13.36356858
783	13.34106173
784	13.32048777
785	13.30888543
786	13.29792859
787	13.28660294
788	13.27504701
789	13.25167557
790	13.23706722
791	13.2141991
792	13.20381053
793	13.18783843
794	13.1870683
795	13.16607286
796	13.14843009
797	13.12315417
798	13.1132931
799	13.0975091
800	13.08730539
801	13.0717142
802	13.07112628
803	13.05869005
804	13.05822701
805	13.04625442
806	13.04577377
807	13.0250352
808	13.00939792
809	12.99701963
810	12.98233195
811	12.97200556
812	12.95811944
813	12.93135967
814	12.91923401
815	12.91526957
816	12.89234698
817	12.88022848
818	12.86579389
819	12.84673942
820	12.81878849
821	12.79789461
822	12.78127582
823	12.77317512
824	12.75628405
825	12.73372945
826	12.71725763
827	12.69763327
828	12.67370378
829	12.67308353
830	12.66136223
831	12.63513319
832	12.62309585
833	12.60450344
834	12.59853637
835	12.57987893
836	12.56689665
837	12.55472943
838	12.53739792
839	12.53663328
840	12.53623679
841	12.52615746
842	12.51531329
843	12.49944037
844	12.48165163
845	12.46940638
846	12.46893983
847	12.44747333
848	12.4296551
849	12.42248852
850	12.40549014
851	12.39558649
852	12.37691696
853	12.36004892
854	12.34744259
855	12.33070835
856	12.30867652
857	12.297468
858	12.28475352
859	12.26720724
860	12.24681688
861	12.24606541
862	12.24565118
863	12.24530214
864	12.22922699
865	12.21449789
866	12.20241659
867	12.19090705
868	12.17630556
869	12.16017477
870	12.15969497
871	12.14627703
872	12.12849358
873	12.11182341
874	12.09400433
875	12.08512054
876	12.07402357
877	12.04806485
878	12.04754445
879	12.03486708
880	12.01847805
881	12.00090951
882	11.99436746
883	11.99302116
884	11.96602381
885	11.96562729
886	11.95103279
887	11.94199262
888	11.92629512
889	11.91727405
890	11.90539371
891	11.8931623
892	11.87823916
893	11.86236701
894	11.85314244
895	11.83766803
896	11.82552708
897	11.81701337
898	11.80172039
899	11.79039342
900	11.77454549
901	11.76550023
902	11.75800208
903	11.7401049
904	11.73966939
905	11.72382959
906	11.72308228
907	11.70873977
908	11.70131628
909	11.69006947
910	11.6739945
911	11.67353704
912	11.66001033
913	11.64907167
914	11.63111707
915	11.61113093
916	11.61074817
917	11.59701987
918	11.5804036
919	11.5635659
920	11.54913316
921	11.53069735
922	11.51117027
923	11.49551727
924	11.48116977
925	11.47305579
926	11.47105138
927	11.45638823
928	11.43730724
929	11.4208333
930	11.40125767
931	11.3944365
932	11.37470437
933	11.35946127
934	11.3488495
935	11.3436132
936	11.32733414
937	11.31312543
938	11.28844549
939	11.27173109
940	11.27122601
941	11.27015584
942	11.2601613
943	11.24632413
944	11.23820094
945	11.22241558
946	11.21088417
947	11.19991445
948	11.1995022
949	11.18203013
950	11.18162479
951	11.16198639
952	11.15373253
953	11.13612862
954	11.11852933
955	11.1004104
956	11.0998853
957	11.08672555
958	11.06825258
959	11.05941019
960	11.04646032
961	11.03227874
962	11.01693021
963	10.99955387
964	10.98056728
965	10.96715793
966	10.95831204
967	10.93941771
968	10.92854591
969	10.91722234
970	10.90670108
971	10.89425352
972	10.89394022
973	10.87996025
974	10.87252112
975	10.86149795
976	10.84450866
977	10.84429035
978	10.82610175
979	10.80877389
980	10.79227091
981	10.7761846
982	10.76179063
983	10.75309874
984	10.73862766
985	10.72026023
986	10.71990332
987	10.70899264
988	10.68907657
989	10.68859416
990	10.68825121
991	10.66984975
992	10.65893113
993	10.65406135
994	10.64308797
995	10.63047702
996	10.6201356
997	10.60145617
998	10.58897628
999	10.57271825
56439
