iter	Logloss
130	0.3035775952
131	0.302114112
132	0.3002568894
133	0.2986373745
134	0.2972593283
135	0.2958549971
136	0.2947620568
137	0.2936064529
138	0.2922320036
139	0.290720466
140	0.2886017247
141	0.2872347093
142	0.2855104074
143	0.2839950192
144	0.282546088
145	0.2813598114
146	0.2800516355
147	0.2782551488
148	0.2771442208
149	0.2760100257
150	0.2748239818
151	0.2735777424
152	0.2724769669
153	0.2714030324
154	0.2704660884
155	0.2690170994
156	0.2676623067
157	0.2657918208
158	0.2645016005
159	0.263338458
160	0.2615263309
161	0.2603670469
162	0.2590442815
163	0.2581243847
164	0.2563677608
165	0.2551577347
166	0.2541347424
167	0.2533011453
168	0.2518591355
169	0.2506858713
170	0.2498218949
171	0.2488561238
172	0.2479296657
173	0.2465568848
174	0.2458239578
175	0.244285614
176	0.2427569184
177	0.2419017973
178	0.2407567857
179	0.2395429878
180	0.2384298051
181	0.2375106291
182	0.2362606975
183	0.2347794732
184	0.2338119343
185	0.2327858973
186	0.2318602777
187	0.2307520618
188	0.2298245205
189	0.2290857983
190	0.2279300641
191	0.2267073763
192	0.2254898073
193	0.2251458273
194	0.2242343947
195	0.2232730458
196	0.2224603724
197	0.2217703891
198	0.2209212057
199	0.2202081429
200	0.2189969788
201	0.2178964019
202	0.2164513457
203	0.2154102129
204	0.2145902314
205	0.2136837692
206	0.2128682481
207	0.2121286824
208	0.2113973102
209	0.2106526966
210	0.2095972089
211	0.2091301683
212	0.208288106
213	0.2073285334
214	0.2062930863
215	0.2055870193
216	0.2047643
217	0.2037278384
218	0.2025863026
219	0.2015952914
220	0.2010814256
221	0.2004868334
222	0.1998924945
223	0.199224	0.19224	0.198544332
225	0.1977226	0.1226	0.1970001391
227	0.1961459149
228	0.1952763565
229	0.1943390465
230	0.1934297466
231	0.1927127391
232	0.192233	0.18233	0.191234	0.18234	0.191235	0.18235	0.190236	0.18236	0.189237	0.18237	0.189238	0.18238	0.1882991255
239	0.187240	0.18240	0.186241	0.18241	0.186242	0242	0.185564243	0243	0.1847377646
244	0.1838430892
245	0.183472246	0246	0.18260247	0.247	0.18202248	0.248	0.18133249	0.249	0.18047250	0.250	0.17992251	0.251	0.1794036455
252	0.1786115369
253	0.1777264943
254	0.1773264459
255	0.1767256	0.1256	0.1759257	0.1257	0.1753258	0.1258	0.1747259	0.1259	0.1742260	0.1260	0.17261	0.170261	0.17262	0.170262	0.17263	0.169263	0.17264	0.168264	0.1265	0.1679265	0.266	0.16722266	0.267	0.16660267	0.268	0.16587268	0.269	0.16511269	0.270	0.16459270	0271	0.164045271	0.1667483832
272	0.1663440729
273	0.1658956835
274	0.1649847828
275	0.1642510057
276	0.1638487244
277	0.163346442
278	0.1629190971
279	0.162239208
280	0.1617086639
281	0.1611393512
282	0.160560501
283	0.1600846239
284	0.1596575854
285	0.1592710454
286	0.1587839552
287	0.1585035001
288	0.1579244977
289	0.1573602253
290	0.156876012
291	0.1562869242
292	0.1557012788
293	0.1550052517
294	0.1545329805
295	0.1541408154
296	0.1537270364
297	0.153257146
298	0.1527171716
299	300	0.1483797300	301	0.1478488301302	0.14734083302303	0.14690290303304	0.14640574304305	0.14603896305306	0.14562032306307	0.1453577307	308	0.1449175308	309	0.1441992309	310	0.1436625310	311	0.1433800311312	0.14284879312313	0.14234894313314	0.14201828314315	0.14146467315316	0.14098947316317	0.14074727317318	0.14061456318319	0.14003502319320	0.13964497320321	0.13910441321322	0.13848999322323	0.13814221323324	0.13758572324325	0.13732505325326	0.13705913326327	0.1367461676
328	0.1363285668
329	0.135826617
330	0.1353708595
331	0.135078496
332	0.1344738518
333	0.1340958438
334	0.1335939817
335	0.1331571784
336	0.1327572516
337	0.1325547248
338	0.132139682
339	0.1318050059
340	0.1314806513
341	0.1312407879
342	0.130664389
343	0.1303105377
344	0.1299106437
345	0.1296575904
346	0.1292455908
347	0.1287023338
348	0.1281326886
349	0.1277670849
350	0.1274045558
351	0.1269506557
352	0.1262511269
353	0.125855301
354	0.1254216287
355	0.1249064715
356	0.1246093027
357	0.1242623972
358	0.1238629001
359	0.1235789426
360	0.1230340898
361	0.1227268835
362	0.1224648547
363	0.1221577715
364	0.1218527702
365	0.1215393341
366	0.1210873875
367	0.1207223459
368	0.1202553942
369	0.1198938921
370	0.1195409839
371	0.119172557
372	0.1187793041
373	0.1185389573
374	0.1182441948
375	0.1178919186
376	0.1175173013
377	0.1171106391
378	0.1167801126
379	0.1164915717
380	0.11620157
381	0.1159776721
382	0.1156821031
383	0.115302634
384	0.115103238
385	0.1147256396
386	0.1144416839
387	0.1141683397
388	0.1138903776
389	0.1134345006
390	0.1130666909
391	0.1128086631
392	0.1124325152
393	0.1119806043
394	0.1115225644
395	0.1111084315
396	0.1108081883
397	0.1104314999
398	0.1100962133
399	0.1097816276
400	0.1093762338
401	0.1090868165
402	0.1087799824
403	0.1083736561
404	0.1081553857
405	0.1078864357
406	0.1074801247
407	0.1072088607
408	0.1069004759
409	0.1065858022
410	0.1062322744
411	0.1058825909
412	0.1054043286
413	0.1052008377
414	0.1049808627
415	0.10466393
416	0.1044053915
417	0.1040721902
418	0.1037408525
419	0.1032436111
420	0.1029287474
421	0.1026311915
422	0.1023545464
423	0.1020169616
424	0.101808647
425	0.1016021931
426	0.1012348749
427	0.1009305353
428	0.1007341958
429	0.100525713
430	0.1003014999
431	0.1000246679
432	0.09976446263
433	0.09956319746
434	0.09920749736
435	0.09891817855
436	0.09860900026
437	0.09837742699
438	0.09821188517
439	0.09797011766
440	0.09771879653
441	0.09737514886
442	0.09702918573
443	0.09676336349
444	0.09654774683
445	0.09630002222
446	0.09607925467
447	0.09593868016
448	0.09576385542
449	0.09549704417
450	0.09530521513
451	0.0950559679
452	0.09477165685
453	0.09464206869
454	0.09443050052
455	0.09418000175
456	0.09411805155
457	0.09392499229
458	0.09369633909
459	0.09341083923
460	0.09311838032
461	0.09286681803
462	0.09255766744
463	0.09235810942
464	0.09205653211
465	0.09180541212
466	0.09152367117
467	0.09122832014
468	0.09097923404
469	0.09078749956
470	0.09054587615
471	0.09037452901
472	0.09017853882
473	0.09003218057
474	0.08986617011
475	0.08969854342
476	0.08947947264
477	0.0892832371
478	0.0889977693
479	0.08873335
480	0.08846548961
481	0.08835998174
482	0.08806617721
483	0.08786848891
484	0.08770281855
485	0.08737775294
486	0.0872439974
487	0.08704128326
488	0.08678470624
489	0.08663464901
490	0.08645819844
491	0.08620368819
492	0.08595267839
493	0.08573946048
494	0.08557252982
495	0.08533094968
496	0.08510361207
497	0.08494058324
498	0.08469763925
499	0.08444871069
500	0.08430694342
501	0.08400591533
502	0.08385326713
503	0.08370863051
504	0.0834933295
505	0.08328108783
506	0.08312349376
507	0.08290647202
508	0.08263333442
509	0.08246424115
510	0.08228536786
511	0.0821605969
512	0.08195540984
513	0.08177458065
514	0.08157777902
515	0.08138458333
516	0.08120748688
517	0.08100237733
518	0.08079405225
519	0.0805577185
520	0.08038725998
521	0.08022206792
522	0.08009860752
523	0.07989589721
524	0.07974451982
525	0.07952300796
526	0.07929776703
527	0.07910893764
528	0.07889833429
529	0.07866707164
530	0.07848639224
531	0.07830620998
532	0.07801382787
533	0.07789016869
534	0.07770865243
535	0.07757975841
536	0.07739544554
537	0.07719807114
538	0.07706572048
539	0.07680861699
540	0.07668402705
541	0.07648277858
542	0.07629499687
543	0.07609374737
544	0.07592710415
545	0.07576169139
546	0.07557974996
547	0.07538994939
548	0.07525235255
549	0.07509472312
550	0.07493523636
551	0.0747595519
552	0.07457576523
553	0.07447020991
554	0.07429373706
555	0.07408257821
556	0.07386647526
557	0.07370916741
558	0.07353354334
559	0.07337050836
560	0.07311350773
561	0.07293567719
562	0.07273178917
563	0.07255800364
564	0.07241457209
565	0.0721937304
566	0.07204939821
567	0.07185396619
568	0.071666527
569	0.07151154246
570	0.07134851409
571	0.07120800416
572	0.07100793969
573	0.07086490799
574	0.07073642889
575	0.07051918929
576	0.07040795441
577	0.07027336056
578	0.07008492171
579	0.06989966408
580	0.06979579293
581	0.06961963804
582	0.06946235147
583	0.06932894207
584	0.06921148325
585	0.06907666162
586	0.06891607323
587	0.06884377106
588	0.06868313964
589	0.06854250481
590	0.0683973435
591	0.06819597866
592	0.06806537302
593	0.06796188518
594	0.06775990176
595	0.06756149017
596	0.06746415685
597	0.06729822352
598	0.06710241422
599	0.06694345983
600	0.06679317765
601	0.06665321903
602	0.06654855125
603	0.06644739765
604	0.06638129386
605	0.06628887211
606	0.06622928156
607	0.06612960111
608	0.06598661342
609	0.06584941346
610	0.0657021687
611	0.06552677556
612	0.06543073115
613	0.0652635887
614	0.06509177444
615	0.06499230369
616	0.06489963188
617	0.06479620099
618	0.0646609302
619	0.06446846581
620	0.06437320023
621	0.06425162083
622	0.06411557026
623	0.06393400158
624	0.06375685477
625	0.06363462078
626	0.06341678752
627	0.06327808686
628	0.06312766555
629	0.06300688689
630	0.0629666163
631	0.06276087349
632	0.06264805253
633	0.06251260023
634	0.06238158358
635	0.06225595679
636	0.06213830766
637	0.06197158455
638	0.06188132496
639	0.0617872803
640	0.06164409507
641	0.06151305251
642	0.06137367554
643	0.06126017845
644	0.06114016227
645	0.06100386185
646	0.06090961618
647	0.06077501342
648	0.0606929984
649	0.06053617092
650	0.06044981616
651	0.06031366517
652	0.06017135293
653	0.06005182986
654	0.05983835689
655	0.05976104708
656	0.05965988961
657	0.05964348516
658	0.0595031696
659	0.05933443899
660	0.05917373988
661	0.05902368577
662	0.05890044474
663	0.05881869976
664	0.0587206983
665	0.05862212999
666	0.05848860045
667	0.05839526418
668	0.05827888431
669	0.05814705591
670	0.05805137886
671	0.05794187441
672	0.05783706482
673	0.05773234633
674	0.0576061613
675	0.05745985008
676	0.05732815238
677	0.05720894686
678	0.05711999811
679	0.05693043763
680	0.0568204046
681	0.05668910317
682	0.05652745605
683	0.05637306264
684	0.05630183122
685	0.05614188984
686	0.05600489705
687	0.05587173122
688	0.05571924198
689	0.0556232646
690	0.05552192259
691	0.05539998803
692	0.05524288372
693	0.05519719439
694	0.05513110284
695	0.05510438703
696	0.05498576186
697	0.05483533832
698	0.05471965615
699	0.05461679305
700	0.05453734374
701	0.05444743891
702	0.05437001077
703	0.05425525937
704	0.05413818911
705	0.05406007691
706	0.05395546266
707	0.05386127961
708	0.05376133958
709	0.05365673952
710	0.05354922097
711	0.05343885342
712	0.05330552749
713	0.05323829514
714	0.05314671098
715	0.05303480882
716	0.05292522102
717	0.05282249381
718	0.05270241452
719	0.05261072502
720	0.05254982669
721	0.05252483603
722	0.05243871636
723	0.05233990034
724	0.0522590358
725	0.05218771952
726	0.05207579033
727	0.0519992988
728	0.0519480023
729	0.0518849067
730	0.05178204951
731	0.05168134042
732	0.05154851676
733	0.05142690871
734	0.05132193527
735	0.0511986293
736	0.05114712099
737	0.05107554051
738	0.0509810695
739	0.05089247202
740	0.05081356722
741	0.05072548687
742	0.05067391213
743	0.0505909045
744	0.05049915472
745	0.0503650177
746	0.05028157623
747	0.05017490124
748	0.05008062806
749	0.04992889607
750	0.0498739693
751	0.0497504593
752	0.04965696504
753	0.04956522607
754	0.04949429036
755	0.04942131659
756	0.0493658265
757	0.04926277618
758	0.04913696635
759	0.04904655883
760	0.04892682216
761	0.04882122907
762	0.0487272297
763	0.04862494944
764	0.04854421774
765	0.04843583923
766	0.04837285122
767	0.04826077977
768	0.04817398405
769	0.04810356079
770	0.04804077323
771	0.04793301097
772	0.04781031402
773	0.0477702476
774	0.0476207851
775	0.04750509762
776	0.04741438676
777	0.04736146505
778	0.04729456056
779	0.04720693288
780	0.04713369236
781	0.04700770364
782	0.04694641272
783	0.04685880155
784	0.04679136842
785	0.04670390998
786	0.04661162967
787	0.04646415985
788	0.04637091124
789	0.04626530648
790	0.04617357782
791	0.04607650551
792	0.04599367544
793	0.04593958351
794	0.04585327485
795	0.04576989628
796	0.04566525858
797	0.04556268906
798	0.04547431732
799	0.04538960135
800	0.04529363855
801	0.04520117841
802	0.04514895329
803	0.04507609557
804	0.0449705832
805	0.04488881916
806	0.04483068351
807	0.04472941003
808	0.044657287
809	0.04459242311
810	0.04451692333
811	0.04441601634
812	0.04433505961
813	0.04424563544
814	0.04418212945
815	0.04410158148
816	0.04399627471
817	0.04391692244
818	0.04384899577
819	0.0437699918
820	0.04369851907
821	0.04357896001
822	0.04349854841
823	0.04343433004
824	0.043363776
825	0.04335336146
826	0.04328133692
827	0.04318974342
828	0.04313379122
829	0.04303158435
830	0.04295933989
831	0.04288897072
832	0.04282408769
833	0.04275898844
834	0.04267912756
835	0.04260896108
836	0.04252680634
837	0.04247624666
838	0.0424279945
839	0.04234375021
840	0.04226840881
841	0.04218660079
842	0.04207817764
843	0.04200030887
844	0.04191633769
845	0.0418467589
846	0.04177025034
847	0.04169158605
848	0.04161468169
849	0.04154731361
850	0.04146366541
851	0.04140286307
852	0.0413678485
853	0.04131670998
854	0.04120736423
855	0.04114578768
856	0.04107827986
857	0.0410091006
858	0.04095089528
859	0.04088240257
860	0.04082678852
861	0.04073254705
862	0.0407147838
863	0.04063589513
864	0.04057194196
865	0.04049788978
866	0.04042486711
867	0.04036305542
868	0.04031917587
869	0.04023145491
870	0.04018512995
871	0.04012595498
872	0.04004239472
873	0.03997737089
874	0.03990855707
875	0.03983417684
876	0.03978449003
877	0.03972680301
878	0.03966180892
879	0.03960997128
880	0.0395742517
881	0.03951902107
882	0.03943848315
883	0.03938963841
884	0.03931393031
885	0.03922863352
886	0.0391523377
887	0.03911032334
888	0.0390579884
889	0.03897256206
890	0.03890328652
891	0.03883684554
892	0.03875374078
893	0.0386876869
894	0.03862661383
895	0.03856236003
896	0.03848725119
897	0.03842449288
898	0.03835692215
899	0.03829109632
900	0.03823245597
901	0.03817165508
902	0.03810137241
903	0.03805750757
904	0.0380203568
905	0.03796274761
906	0.03791197112
907	0.03783092508
908	0.03774671584
909	0.03770024181
910	0.03762064862
911	0.03754631704
912	0.03748605849
913	0.03741287952
914	0.03734565507
915	0.03730849941
916	0.03723914811
917	0.03717318998
918	0.03712209025
919	0.03706312529
920	0.03699772308
921	0.03693699632
922	0.03687662249
923	0.03681224894
924	0.03676126801
925	0.0366827335
926	0.0366310391
927	0.03657668354
928	0.0365202249
929	0.03646531873
930	0.03645041155
931	0.03639575653
932	0.03633962006
933	0.03631080022
934	0.03627540385
935	0.03619785323
936	0.03612991298
937	0.03607915994
938	0.03602122568
939	0.03594785001
940	0.03589299134
941	0.03582506631
942	0.03575735937
943	0.03570005741
944	0.03564181703
945	0.03558685321
946	0.0355337064
947	0.03545670831
948	0.03539707278
949	0.03532618657
950	0.03529278575
951	0.03522253432
952	0.0351897784
953	0.03511322729
954	0.03506294971
955	0.03501101458
956	0.03495908514
957	0.03491426386
958	0.0348368413
959	0.03479616124
960	0.03476469726
961	0.03472147159
962	0.03464678028
963	0.03457705767
964	0.03450520377
965	0.03445052318
966	0.0343685818
967	0.03430930008
968	0.03425361531
969	0.03418236723
970	0.03414005083
971	0.03407882855
972	0.03402687916
973	0.03396588115
974	0.03389838668
975	0.03385850361
976	0.03378892104
977	0.0337205632
978	0.03367743983
979	0.03361479685
980	0.03355752025
981	0.03351869748
982	0.033461542
983	0.03339998325
984	0.03334502393
985	0.03330053816
986	0.03322846145
987	0.03317100989
988	0.03313148324
989	0.03307956166
990	0.03302028416
991	0.03297950104
992	0.03292588283
993	0.03289401851
994	0.03284449086
995	0.03279570171
996	0.03274483029
997	0.03269325141
998	0.03263164355
999	0.0325818282
999	0.03298654548
