iter	MultiClass
149	1.119497206
150	1.117938024
151	1.116503074
152	1.115069873
153	1.113524387
154	1.112007117
155	1.110606747
156	1.109227927
157	1.10775897
158	1.106291713
159	1.105010629
160	1.103652708
161	1.102345515
162	1.101007248
163	1.099678382
164	1.098302045
165	1.097083938
166	1.095778436
167	1.094642788
168	1.093469681
169	1.092147571
170	1.090865785
171	1.089546275
172	1.088407282
173	1.08723
174	1.086024524
175	1.084869475
176	1.083640598
177	1.082426486
178	1.081267812
179	1.080133724
180	1.07900481
181	1.077880161
182	1.076845777
183	1.075664208
184	1.074561303
185	1.073430152
186	1.072338776
187	1.071317751
188	1.070226021
189	1.069097856
190	1.068013048
191	1.066999938
192	1.06591142
193	1.065004579
194	1.064062438
195	1.063158128
196	1.06211198
197	1.061248724
198	1.060270937
199	1.05947274
200	1.058502243
201	1.057653619
202	1.056703954
203	1.055876075
204	1.054946731
205	1.054095705
206	1.053155675
207	1.052253987
208	1.051438965
209	1.050635012
210	1.049825166
211	1.048939808
212	1.048135651
213	1.047294577
214	1.046369822
215	1.045541702
216	1.044706144
217	1.043934547
218	1.043060339
219	1.042247976
220	1.041361182
221	1.040590776
222	1.039869322
223	1.039043093
224	1.03822897
225	1.037512234
226	1.03669898
227	1.035943405
228	1.035297826
229	1.034497091
230	1.033874992
231	1.033167491
232	1.032406567
233	1.031772334
234	1.031124051
235	1.030447283
236	1.029898834
237	1.029222463
238	1.028633555
239	1.027954864
240	1.027400602
241	1.026786473
242	1.026121691
243	1.025510735
244	1.024898479
245	1.024256772
246	1.023577404
247	1.022960255
248	1.022294632
249	1.021639382
250	1.021020773
251	1.020408965
252	1.019808753
253	1.019173381
254	1.018620432
255	1.01804201
256	1.017461127
257	1.016821627
258	1.016278595
259	1.015735214
260	1.015174867
261	1.014612635
262	1.014022315
263	1.013389963
264	1.012843204
265	1.012324999
266	1.011785267
267	1.011217168
268	1.010601835
269	1.010039543
270	1.009591266
271	1.008976514
272	1.008420174
273	1.007844298
274	1.007377406
275	1.006959532
276	1.006464205
277	1.005965699
278	1.005476419
279	1.004976551
280	1.004413384
281	1.003938012
282	1.003347593
283	1.002913871
284	1.002399569
285	1.001963577
286	1.001527353
287	1.001064845
288	1.000632179
289	1.000158426
290	0.9997958375
291	0.9993384486
292	0.9989160863
293	0.9985682909
294	0.9981433623
295	0.9977977745
296	0.9973859863
297	0.9969461952
298	0.9964645305
299	0.9960301812
300	0.9955903005
301	0.9951362829
302	0.9947173496
303	0.9942685659
304	0.9938261691
305	0.9933853335
306	0.9929722722
307	0.9925370842
308	0.9921898677
309	0.9917585382
310	0.9913223739
311	0.9909565842
312	0.990528018
313	0.9901704033
314	0.9898512756
315	0.9894923649
316	0.9891214341
317	0.9886855756
318	0.988301548
319	0.9879991139
320	0.9876809981
321	0.9872961283
322	0.9869738789
323	0.9865503277
324	0.986198103
325	0.9858412742
326	0.9854939042
327	0.9851630226
328	0.9847823054
329	0.9844453443
330	0.9841476514
331	0.9838483466
332	0.9834817509
333	0.9831846095
334	0.9828525038
335	0.9824674416
336	0.9821969058
337	0.9818597077
338	0.98150402
339	0.9811583
340	0.9808185015
341	0.9804406623
342	0.9801230073
343	0.9798145861
344	0.9794795168
345	0.9791724611
346	0.9788887519
347	0.9785895829
348	0.9783066376
349	0.9780684319
350	0.9777579709
351	0.9774362345
352	0.97713169
353	0.9768724897
354	0.9765372058
355	0.9762249298
356	0.9759772648
357	0.9756412616
358	0.9753232119
359	0.9750028313
360	0.974672341
361	0.9743839685
362	0.9741577305
363	0.9739416344
364	0.9736352104
365	0.9733134837
366	0.9730897873
367	0.9728080745
368	0.9725129688
369	0.9721785793
370	0.9718653418
371	0.9715144325
372	0.9712305717
373	0.9709650206
374	0.9706825916
375	0.9704956756
376	0.9702019852
377	0.9700071537
378	0.969733131
379	0.9694987603
380	0.9691990223
381	0.9689287128
382	0.96870152
383	0.9684455956
384	0.9681416084
385	0.967867091
386	0.9677060493
387	0.9674221551
388	0.9672216043
389	0.96698122
390	0.9667440804
391	0.9665145723
392	0.9662800054
393	0.9660551075
394	0.9658182994
395	0.9655621818
396	0.9653383546
397	0.9651164064
398	0.9649260269
399	0.9646478463
400	0.9644637773
401	0.9642257482
402	0.9640304604
403	0.9638045953
404	0.9636446837
405	0.9634231814
406	0.9631954638
407	0.9630108645
408	0.962753883
409	0.9625397999
410	0.9622867514
411	0.9620328415
412	0.9618102799
413	0.9616001054
414	0.9613635829
415	0.9611554618
416	0.9609301633
417	0.9607308849
418	0.9605425003
419	0.9602913438
420	0.9600725568
421	0.9599792273
422	0.9597985597
423	0.9595623238
424	0.9593507567
425	0.9591449168
426	0.9590102765
427	0.9588469589
428	0.9586788652
429	0.958434324
430	0.9581941218
431	0.9580093616
432	0.9578175381
433	0.9576346788
434	0.9574541189
435	0.95725366
436	0.9570617056
437	0.9568324275
438	0.9566273529
439	0.9564339536
440	0.9562863352
441	0.9561052515
442	0.9558489226
443	0.9556656375
444	0.9554055179
445	0.9552472985
446	0.9550158891
447	0.9547515767
448	0.9545489385
449	0.9542989595
450	0.9541324776
451	0.9539526589
452	0.9537426455
453	0.9535112571
454	0.953342649
455	0.9531651169
456	0.9530601665
457	0.952881314
458	0.952729725
459	0.9525346487
460	0.9523379575
461	0.9521694896
462	0.9519864947
463	0.9518358375
464	0.9517211748
465	0.9514713754
466	0.9513062362
467	0.9511461066
468	0.9509494227
469	0.9507890629
470	0.9506092806
471	0.9503949405
472	0.9502296597
473	0.9501075937
474	0.9499504636
475	0.9497329236
476	0.9495773239
477	0.9494008828
478	0.9492974851
479	0.9490724247
480	0.9489001885
481	0.9487389641
482	0.9485210421
483	0.9483686954
484	0.9482562185
485	0.9480881599
486	0.947920297
487	0.9477723696
488	0.9476317502
489	0.9474100176
490	0.9472478317
491	0.9471316448
492	0.946945257
493	0.9468179048
494	0.9465844218
495	0.9464646264
496	0.946297847
497	0.9461377091
498	0.9460116879
499	0.9458577493
500	0.9456530843
501	0.9453907747
502	0.9453043229
503	0.9450754458
504	0.9449598461
505	0.9448156499
506	0.9447026083
507	0.944635076
508	0.9445410918
509	0.9444321944
510	0.9441717541
511	0.9440871916
512	0.943965286
513	0.9438594223
514	0.9437197103
515	0.9435833101
516	0.9434165359
517	0.9432987762
518	0.9431460997
519	0.9429852987
520	0.9428006122
521	0.9426588216
522	0.9424934148
523	0.9422530849
524	0.9420992453
525	0.9419523992
526	0.941853053
527	0.941738307
528	0.9416320656
529	0.9415343185
530	0.9413755648
531	0.941214361
532	0.9410957037
533	0.9409177404
534	0.9407450309
535	0.9406488334
536	0.940511586
537	0.9403718075
538	0.9402330064
539	0.9400873161
540	0.9398191015
541	0.9396892337
542	0.9396419916
543	0.9394569216
544	0.9393120701
545	0.9392040892
546	0.9390729915
547	0.9389178163
548	0.9387705828
549	0.9386428058
550	0.9385108266
551	0.9383431236
552	0.9381760222
553	0.9380102712
554	0.9379125213
555	0.937789064
556	0.9376654712
557	0.937580933
558	0.9374500572
559	0.9372776969
560	0.9371448054
561	0.9369971706
562	0.9368827145
563	0.9367320107
564	0.9365843542
565	0.9365106525
566	0.9363915574
567	0.9362495317
568	0.9361959394
569	0.9360119148
570	0.935900248
571	0.9357783914
572	0.9356824428
573	0.9354870906
574	0.9353620272
575	0.9352308732
576	0.9351153644
577	0.9349965024
578	0.9348391827
579	0.934753003
580	0.9346299486
581	0.9345026286
582	0.9343902712
583	0.9341844765
584	0.9339927769
585	0.9338250783
586	0.9337154806
587	0.9335470063
588	0.9333940666
589	0.9332951347
590	0.9331673149
591	0.933084258
592	0.9329681636
593	0.9328661914
594	0.9326892939
595	0.93257058
596	0.9324636844
597	0.9323941465
598	0.9322419723
599	0.9321676603
600	0.9319864711
601	0.9318551578
602	0.9316599643
603	0.9315401149
604	0.9314081855
605	0.9313279104
606	0.931174305
607	0.9310832198
608	0.9310097989
609	0.9309404413
610	0.9308074501
611	0.9306800414
612	0.9304794853
613	0.93032337
614	0.9302434126
615	0.9300980811
616	0.9299899525
617	0.9298446215
618	0.929692521
619	0.9296309204
620	0.9295102302
621	0.9293359318
622	0.9291281712
623	0.9289576603
624	0.9288093673
625	0.9287307503
626	0.928663231
627	0.9285309891
628	0.9283356619
629	0.9282705161
630	0.9281343811
631	0.9280513289
632	0.9279237344
633	0.9278190532
634	0.927696001
635	0.927552322
636	0.9274568644
637	0.9273672552
638	0.9272492249
639	0.9271640997
640	0.9270318727
641	0.9268698888
642	0.926717299
643	0.9266003993
644	0.9264694821
645	0.926323259
646	0.9262210079
647	0.9261213366
648	0.9260616179
649	0.9259603135
650	0.9258967675
651	0.9257896673
652	0.9256210574
653	0.9255139076
654	0.9254360347
655	0.9253302898
656	0.9252420331
657	0.9251301873
658	0.9250394003
659	0.9249741172
660	0.9248757143
661	0.9246954308
662	0.9245726302
663	0.9244156609
664	0.9243528353
665	0.924251574
666	0.9241592209
667	0.9239450137
668	0.9238402526
669	0.9237682392
670	0.9236884996
671	0.9235755273
672	0.9234666914
673	0.9233970539
674	0.9233067761
675	0.9231210205
676	0.9230414832
677	0.9229770969
678	0.9228445414
679	0.9227108896
680	0.9226410919
681	0.922541962
682	0.9224225063
683	0.9222457433
684	0.9221800704
685	0.9220572376
686	0.9219304876
687	0.9218057857
688	0.9217210292
689	0.9216268779
690	0.9214652885
691	0.9213287431
692	0.9211716505
693	0.9210369779
694	0.9208785797
695	0.9207800311
696	0.9207279555
697	0.9206028455
698	0.9205181427
699	0.9204086606
700	0.9202465103
701	0.9201254774
702	0.9200131346
703	0.9199402303
704	0.9198579549
705	0.9197680612
706	0.9196663395
707	0.9195736873
708	0.9194135858
709	0.9193047791
710	0.9192035478
711	0.9191334829
712	0.9190504787
713	0.9189013267
714	0.918816544
715	0.9187189394
716	0.918634109
717	0.9185198394
718	0.9184550928
719	0.9183456725
720	0.9182585615
721	0.9181723356
722	0.9180597687
723	0.9179822642
724	0.9178927439
725	0.9177916106
726	0.9177016465
727	0.9176049571
728	0.9174795755
729	0.917324156
730	0.9172295455
731	0.9171712514
732	0.9170374669
733	0.9168515043
734	0.9167654901
735	0.9166770317
736	0.9165669967
737	0.916443861
738	0.9163739839
739	0.9162950194
740	0.9161680148
741	0.9160936853
742	0.915947632
743	0.9158582456
744	0.9158260272
745	0.9157032075
746	0.9156459569
747	0.9155432164
748	0.9153976799
749	0.9152913844
750	0.915202438
751	0.9150116017
752	0.9149173133
753	0.9148103011
754	0.9147688443
755	0.9146687833
756	0.9145616417
757	0.9144569719
758	0.9143867055
759	0.9143041158
760	0.9141436891
761	0.9140449569
762	0.9139754188
763	0.9138573006
764	0.9137993686
765	0.9136935324
766	0.9135992384
767	0.9135269596
768	0.913477044
769	0.9133333256
770	0.9131883992
771	0.9131281703
772	0.9130774132
773	0.9129666006
774	0.9128755422
775	0.912734907
776	0.9126727848
777	0.9126203635
778	0.912470918
779	0.9123818936
780	0.9122864273
781	0.9121347738
782	0.9120645128
783	0.9119938086
784	0.9118954095
785	0.911780422
786	0.9116221624
787	0.9115142736
788	0.9113645621
789	0.9113391759
790	0.9112573154
791	0.9111116186
792	0.9109623128
793	0.910862883
794	0.9107147492
795	0.9106575532
796	0.9105527346
797	0.9104481417
798	0.9103319592
799	0.9102038457
800	0.9100440822
801	0.9099442986
802	0.9098455161
803	0.9097429358
804	0.9096754925
805	0.9095803555
806	0.9094534536
807	0.9093347012
808	0.9092707793
809	0.9091738638
810	0.9090911687
811	0.9089806703
812	0.9088514492
813	0.9086801335
814	0.9085473201
815	0.9083842504
816	0.9082030522
817	0.9081319339
818	0.9080214461
819	0.9079248094
820	0.9077707388
821	0.907674372
822	0.9075770982
823	0.9074594258
824	0.9074015186
825	0.9073107773
826	0.907207245
827	0.9071200982
828	0.9070416813
829	0.9070066833
830	0.9069352193
831	0.9067598156
832	0.9065997746
833	0.9065517715
834	0.9064315807
835	0.9063164066
836	0.906202778
837	0.9061144621
838	0.9060060589
839	0.9058288073
840	0.9057197492
841	0.9056499431
842	0.9056113242
843	0.9055268891
844	0.9054420098
845	0.9053756498
846	0.9052620216
847	0.9051985805
848	0.9051072637
849	0.9049839019
850	0.9049180927
851	0.9048245009
852	0.9046673301
853	0.90458504
854	0.9044838349
855	0.9043701088
856	0.9042598778
857	0.904132931
858	0.9039825476
859	0.9039227204
860	0.9038472138
861	0.9037472846
862	0.903684058
863	0.9035886839
864	0.9034952704
865	0.903398432
866	0.9033183652
867	0.9032098024
868	0.9031560658
869	0.9030739354
870	0.9029961686
871	0.9029109409
872	0.9028277782
873	0.9027610806
874	0.9026976664
875	0.9025929352
876	0.9025002551
877	0.9023032992
878	0.9021811933
879	0.9020570126
880	0.9019675581
881	0.9019141358
882	0.9018572831
883	0.9017527885
884	0.9016807475
885	0.9016021991
886	0.9014664156
887	0.9013913415
888	0.9012637772
889	0.9012042402
890	0.9010988989
891	0.9009797435
892	0.9008615852
893	0.9007880611
894	0.9007019689
895	0.9005717532
896	0.900422446
897	0.9002911673
898	0.9002192353
899	0.9001160857
900	0.9000246803
901	0.8999255229
902	0.8998105417
903	0.8997395314
904	0.899616412
905	0.8995342054
906	0.8994864128
907	0.8994246177
908	0.899367498
909	0.8993116771
910	0.8991601095
911	0.8991081089
912	0.8989047093
913	0.898868863
914	0.8987905534
915	0.8987138964
916	0.8985978812
917	0.8984445635
918	0.8983217545
919	0.8982631743
920	0.8981930963
921	0.8980241092
922	0.8979357828
923	0.8978567809
924	0.8977579311
925	0.8976347118
926	0.8975908062
927	0.8975042692
928	0.8973845887
929	0.8973379018
930	0.8972089817
931	0.8970938074
932	0.8970112883
933	0.8968841767
934	0.8967838323
935	0.8966548868
936	0.8965981045
937	0.8965313931
938	0.8964639594
939	0.8963623617
940	0.8962758418
941	0.8961786771
942	0.8960885823
943	0.8959958383
944	0.8958878206
945	0.8957630163
946	0.8956609662
947	0.8955359968
948	0.8955149638
949	0.8954042288
950	0.8953270409
951	0.8951936431
952	0.8951150039
953	0.8950100123
954	0.8948826915
955	0.8947962974
956	0.8946639124
957	0.8945606881
958	0.8944966459
959	0.8944047313
960	0.8943259959
961	0.8942638769
962	0.8941242184
963	0.8940388697
964	0.8940027708
965	0.8939511788
966	0.8938798793
967	0.8938037616
968	0.8936335103
969	0.8935516365
970	0.893465537
971	0.8933385826
972	0.8932752081
973	0.893147746
974	0.8930414592
975	0.8929381196
976	0.8928807885
977	0.8928025162
978	0.892690877
979	0.8925916709
980	0.8924646019
981	0.8924053256
982	0.8923413886
983	0.8922120574
984	0.8921299214
985	0.892060257
986	0.8920004333
987	0.8919385855
988	0.891868139
989	0.8918011823
990	0.8916887484
991	0.8915865656
992	0.8915055587
993	0.8913570239
994	0.8913036036
995	0.891241608
996	0.8911385488
997	0.8910688109
998	0.8910022439
999	0.8909521816
1000	0.8907735466
1001	0.8906547884
1002	0.890571721
1003	0.8904378065
1004	0.8903727798
1005	0.890244571
1006	0.8901433297
1007	0.8899877282
1008	0.8898806878
1009	0.8897916
1010	0.8896808473
1011	0.8896120409
1012	0.8895015763
1013	0.8894343467
1014	0.8893539149
1015	0.8892572639
1016	0.8891522299
1017	0.8890674537
1018	0.889021734
1019	0.8889328539
1020	0.8888149808
1021	0.8887607047
1022	0.8886602256
1023	0.8885966253
1024	0.8884989678
1025	0.8884722847
1026	0.8884114921
1027	0.8883103478
1028	0.8882573729
1029	0.8881657653
1030	0.8880639487
1031	0.8879209284
1032	0.8878226909
1033	0.8877813263
1034	0.8877507608
1035	0.8876606623
1036	0.8875330028
1037	0.8874460925
1038	0.8873835273
1039	0.8873005287
1040	0.8871946354
1041	0.887127277
1042	0.8870644694
1043	0.8869740856
1044	0.8868935789
1045	0.8868271005
1046	0.8867734254
1047	0.8866864744
1048	0.8866285974
1049	0.8864872443
1050	0.8863915361
1051	0.8863459636
1052	0.8862292069
1053	0.88616725
1054	0.8860864112
1055	0.8860373706
1056	0.8859162092
1057	0.8858591516
1058	0.8857865769
1059	0.8856864458
1060	0.8855562718
1061	0.8854843199
1062	0.8854031147
1063	0.8853094524
1064	0.8852488755
1065	0.8852002258
1066	0.8850946811
1067	0.8849742586
1068	0.8848965988
1069	0.884806252
1070	0.884739627
1071	0.8846893394
1072	0.8846151025
1073	0.8845608677
1074	0.8844666465
1075	0.8843668996
1076	0.8842185382
1077	0.8841022961
1078	0.8840465184
1079	0.8839078862
1080	0.8838406342
1081	0.8837611722
1082	0.8836501331
1083	0.883529959
1084	0.8834837348
1085	0.8834079061
1086	0.8833679132
1087	0.8832355186
1088	0.8831772433
1089	0.8830899232
1090	0.8830274555
1091	0.8829712123
1092	0.882862841
1093	0.8828149294
1094	0.88275219
1095	0.8826637436
1096	0.8825578953
1097	0.8825159303
1098	0.8824375821
1099	0.8823621816
1100	0.8822838161
1101	0.8821630655
1102	0.8820769379
1103	0.882027805
1104	0.8819205711
1105	0.8818047434
1106	0.8817341164
1107	0.8816383191
1108	0.881548016
1109	0.8814415539
1110	0.8813827251
1111	0.8813367884
1112	0.8812286307
1113	0.8810815056
1114	0.8810225449
1115	0.8809406248
1116	0.8809090418
1117	0.880861766
1118	0.8807908135
1119	0.8807044705
1120	0.880589922
1121	0.8805073525
1122	0.8803911372
1123	0.8803058082
1124	0.8802387019
1125	0.8801846697
1126	0.8800835349
1127	0.8800109375
1128	0.8798797317
1129	0.879800422
1130	0.8797745151
1131	0.8796626882
1132	0.8795836692
1133	0.8794987429
1134	0.8794376391
1135	0.8792991495
1136	0.8792094255
1137	0.879143587
1138	0.8790366489
1139	0.8789215542
1140	0.8787862175
1141	0.8786571593
1142	0.878642711
1143	0.8785154647
1144	0.8784176793
1145	0.8783134763
1146	0.8782486744
1147	0.8781821571
1148	0.8781279035
1149	0.8780641064
1150	0.8779520152
1151	0.8778805759
1152	0.8777376452
1153	0.8776637422
1154	0.8776107175
1155	0.877494176
1156	0.8774177629
1157	0.8773613983
1158	0.8772823023
1159	0.8771996927
1160	0.8771562388
1161	0.877134943
1162	0.8770568373
1163	0.8769975353
1164	0.8769728726
1165	0.8768423569
1166	0.8768000013
1167	0.8767661516
1168	0.876691741
1169	0.8765912161
1170	0.8764631046
1171	0.8763749609
1172	0.876326298
1173	0.8762746769
1174	0.8762247765
1175	0.8761479538
1176	0.8761230907
1177	0.8760604431
1178	0.8760093774
1179	0.8758856362
1180	0.8757860583
1181	0.8757008097
1182	0.875597802
1183	0.8754932691
1184	0.8754171397
1185	0.8752927845
1186	0.8752057038
1187	0.8751388899
1188	0.8750714079
1189	0.8750113915
1190	0.8748984783
1191	0.8747671716
1192	0.8746689409
1193	0.8745965519
1194	0.8745411447
1195	0.8744775828
1196	0.8743894944
1197	0.8742788911
1198	0.8742229818
1199	0.8740788725
1200	0.8739795065
1201	0.8738809338
1202	0.8738648829
1203	0.8737681577
1204	0.8737183291
1205	0.8736486309
1206	0.8735434038
1207	0.8734998124
1208	0.8734236711
1209	0.8732644027
1210	0.8732133019
1211	0.8731491288
1212	0.8730257604
1213	0.872885383
1214	0.872772225
1215	0.8727286672
1216	0.8726264111
1217	0.8724973334
1218	0.8724270211
1219	0.8723450885
1220	0.8722412657
1221	0.8720697574
1222	0.8719768227
1223	0.8719316954
1224	0.8718408724
1225	0.8717967383
1226	0.8717877593
1227	0.8716569554
1228	0.8716096306
1229	0.8715177416
1230	0.8714513263
1231	0.8713546393
1232	0.871253015
1233	0.8711724887
1234	0.8710416088
1235	0.8709144182
1236	0.8708375639
1237	0.8707334374
1238	0.870679557
1239	0.870602651
1240	0.8705946977
1241	0.8705532424
1242	0.8704896567
1243	0.8704695635
1244	0.8704298344
1245	0.870286654
1246	0.8702748244
1247	0.8702014052
1248	0.8701803656
1249	0.8701141829
1250	0.8700256161
1251	0.8699375421
1252	0.8698833129
1253	0.8698569904
1254	0.8697876075
1255	0.8697448467
1256	0.8697004443
1257	0.869649276
1258	0.869528753
1259	0.8695163275
1260	0.8694675423
1261	0.869371355
1262	0.8692914447
1263	0.8692170762
1264	0.8691463628
1265	0.8691036113
1266	0.8690335977
1267	0.8690251303
1268	0.8689774286
1269	0.8689255322
1270	0.8688509755
1271	0.8687321996
1272	0.8686886404
1273	0.8685853483
1274	0.8684810654
1275	0.8684264218
1276	0.8683365127
1277	0.8682651824
1278	0.8681493605
1279	0.8680365867
1280	0.8679862657
1281	0.8678863476
1282	0.8677888814
1283	0.8677441329
1284	0.8676675496
1285	0.867613454
1286	0.867499519
1287	0.867426979
1288	0.8673182964
1289	0.8672518004
1290	0.8671559929
1291	0.8670647995
1292	0.8669510685
1293	0.8668772598
1294	0.8667873049
1295	0.8666576818
1296	0.8665660905
1297	0.8663978016
1298	0.8663341957
1299	0.8662236787
1300	0.8661468825
1301	0.8660379642
1302	0.8659948603
1303	0.8659865566
1304	0.8658963931
1305	0.8657717754
1306	0.8657195387
1307	0.8656492453
1308	0.8655620425
1309	0.8654764571
1310	0.8653606304
1311	0.8653069005
1312	0.8652208988
1313	0.8651421687
1314	0.8650599482
1315	0.8649627883
1316	0.8648520062
1317	0.8647472291
1318	0.8646743967
1319	0.8646694574
1320	0.8645669912
1321	0.8644697917
1322	0.8643783034
1323	0.8642886426
1324	0.8642289202
1325	0.8642214697
1326	0.8641100082
1327	0.8640455257
1328	0.8639294777
