iter	MAE
201	1.980879505
202	1.980850052
203	1.980798119
204	1.980780181
205	1.980692441
206	1.980650774
207	1.980604248
208	1.980569998
209	1.980514767
210	1.980512848
211	1.980413282
212	1.980376111
213	1.98033117
214	1.98026689
215	1.980198825
216	1.980159423
217	1.980125029
218	1.980081163
219	1.980045519
220	1.97998095
221	1.979965022
222	1.979870513
223	1.979806533
224	1.979770818
225	1.97970029
226	1.979657152
227	1.97958675
228	1.979497577
229	1.979383014
230	1.979324471
231	1.979231096
232	1.979194271
233	1.979144541
234	1.979070298
235	1.978981588
236	1.978938934
237	1.978837765
238	1.978803562
239	1.978668459
240	1.978600058
241	1.978560605
242	1.978533394
243	1.978494937
244	1.978424779
245	1.978395265
246	1.978331538
247	1.978274002
248	1.978156013
249	1.978148103
250	1.978129146
251	1.978081582
252	1.978043131
253	1.978023868
254	1.977989202
255	1.977886041
256	1.97784719
257	1.977814646
258	1.977801794
259	1.977779409
260	1.977758068
261	1.977729855
262	1.977704919
263	1.977661546
264	1.977624036
265	1.977597232
266	1.977562594
267	1.977489651
268	1.977480547
269	1.9774678
270	1.977414269
271	1.977387121
272	1.977351495
273	1.977322004
274	1.977279958
275	1.977205914
276	1.977175812
277	1.977148058
278	1.977126206
279	1.977028951
280	1.977000181
281	1.976914573
282	1.97685911
283	1.976829547
284	1.976751067
285	1.976696209
286	1.976670943
287	1.976542714
288	1.976487856
289	1.976455993
290	1.976379317
291	1.976280783
292	1.976204724
293	1.976186936
294	1.976163231
295	1.976124665
296	1.976083339
297	1.976049883
298	1.975966462
299	1.975948115
300	1.975872411
301	1.975860155
302	1.975814561
303	1.975776598
304	1.975750553
305	1.975689836
306	1.975674295
307	1.975644859
308	1.97559858
309	1.97549772
310	1.975449849
311	1.975422324
312	1.97539246
313	1.975307533
314	1.975243514
315	1.975230716
316	1.975209002
317	1.975158867
318	1.975107831
319	1.975042312
320	1.974954968
321	1.974826025
322	1.974794693
323	1.974766516
324	1.974718167
325	1.974620684
326	1.974492037
327	1.974403457
328	1.974344563
329	1.974326566
330	1.974311887
331	1.974268899
332	1.974214252
333	1.974156645
334	1.974112334
335	1.974071975
336	1.974044147
337	1.974036664
338	1.973971815
339	1.973924251
340	1.973850935
341	1.97382234
342	1.97374415
343	1.973682989
344	1.973599074
345	1.973560478
346	1.97353719
347	1.973475038
348	1.973453724
349	1.973410789
350	1.973366735
351	1.973296807
352	1.973244224
353	1.973145133
354	1.973127012
355	1.973095289
356	1.973063042
357	1.972995811
358	1.972972933
359	1.972919205
360	1.972866467
361	1.972819193
362	1.972784594
363	1.972701827
364	1.972659803
365	1.972570554
366	1.97249894
367	1.972476826
368	1.972412547
369	1.97234515
370	1.972319397
371	1.972272058
372	1.972232373
373	1.972172539
374	1.972115369
375	1.972074084
376	1.97203872
377	1.971971786
378	1.971943734
379	1.971912397
380	1.971845963
381	1.971817984
382	1.971785556
383	1.971720636
384	1.971701708
385	1.971614611
386	1.971566369
387	1.971522797
388	1.9714935
389	1.971448808
390	1.971436395
391	1.971411218
392	1.971383328
393	1.971336447
394	1.971298097
395	1.971231286
396	1.971194659
397	1.971132116
398	1.971104766
399	1.971050499
400	1.970979422
401	1.970943637
402	1.970907394
403	1.970869937
404	1.970828202
405	1.970770486
406	1.970741299
407	1.970702516
408	1.97064688
409	1.970587124
410	1.970538075
411	1.970495356
412	1.970435224
413	1.97040221
414	1.970367606
415	1.97033975
416	1.970292389
417	1.970264388
418	1.970222972
419	1.970174078
420	1.970145055
421	1.970109814
422	1.970085714
423	1.970066666
424	1.969988928
425	1.969953906
426	1.969922483
427	1.96986243
428	1.969826143
429	1.969786687
430	1.969748219
431	1.969712426
432	1.96968155
433	1.969663587
434	1.969631544
435	1.969587358
436	1.969543464
437	1.969525904
438	1.969493284
439	1.969471294
440	1.969426122
441	1.969395853
442	1.96936001
443	1.969316137
444	1.969290288
445	1.969254957
446	1.969206617
447	1.96918825
448	1.969172651
449	1.969153524
450	1.96914206
451	1.969108545
452	1.969092186
453	1.969088423
454	1.969056853
455	1.969038042
456	1.969011752
457	1.968986364
458	1.968961958
459	1.968949762
460	1.968927001
461	1.96891098
462	1.968887151
463	1.968874758
464	1.968836232
465	1.968816137
466	1.968770306
467	1.968761394
468	1.968745003
469	1.968728546
470	1.968701619
471	1.968664286
472	1.968639705
473	1.968617369
474	1.968587423
475	1.96855709
476	1.968526828
477	1.968496977
478	1.968463028
479	1.968433871
480	1.96840503
481	1.968351029
482	1.968306444
483	1.968278496
484	1.968251402
485	1.96818746
486	1.968160328
487	1.968119217
488	1.968101906
489	1.96806922
490	1.968036099
491	1.967995459
492	1.967982969
493	1.967967737
494	1.967942763
495	1.967910334
496	1.96788582
497	1.967866769
498	1.967848072
499	1.967823334
500	1.967790547
501	1.967785706
502	1.967753301
503	1.967733192
504	1.967720272
505	1.967705467
506	1.967688107
507	1.967671651
508	1.967655109
509	1.967648034
510	1.967627985
511	1.967610779
512	1.967589858
513	1.967559251
514	1.967551516
515	1.967520479
516	1.967473545
517	1.967441849
518	1.967413956
519	1.967387489
520	1.967362245
521	1.967325058
522	1.967286817
523	1.967270142
524	1.96724582
525	1.967211654
526	1.96716953
527	1.967151803
528	1.967137364
529	1.967095394
530	1.967080109
531	1.967057749
532	1.967028411
533	1.96702441
534	1.967009659
535	1.966992012
536	1.966982622
537	1.966960027
538	1.966943848
539	1.966918167
540	1.96689497
541	1.9668702
542	1.966851895
543	1.966834075
544	1.966819013
545	1.966783066
546	1.966774326
547	1.96675004
548	1.966715862
549	1.966686114
550	1.966649202
551	1.96660586
552	1.966561298
553	1.966535673
554	1.966510375
555	1.966484577
556	1.966455902
557	1.966389738
558	1.966361347
559	1.96633011
560	1.966294344
561	1.966266658
562	1.96624779
563	1.966213638
564	1.966197749
565	1.966179645
566	1.966127455
567	1.966090528
568	1.966075566
569	1.966067812
570	1.966047862
571	1.966010275
572	1.965997796
573	1.965985646
574	1.96597005
575	1.96595784
576	1.965936063
577	1.965921567
578	1.965885302
579	1.965860484
580	1.965840928
581	1.965824138
582	1.965799355
583	1.965785629
584	1.96576725
585	1.9657579
586	1.965707484
587	1.965678814
588	1.965652519
589	1.965635702
590	1.965607898
591	1.965585685
592	1.965571879
593	1.965543405
594	1.965510262
595	1.965488285
596	1.965470722
597	1.965441325
598	1.965436583
599	1.965416234
600	1.965402069
601	1.965368433
602	1.965323394
603	1.965256754
604	1.965229822
605	1.965219136
606	1.965198842
607	1.965178305
608	1.96516505
609	1.965139178
610	1.965100645
611	1.965084518
612	1.965053745
613	1.965003845
614	1.964974805
615	1.964958041
616	1.964941638
617	1.964926501
618	1.964891798
619	1.964870794
620	1.96484906
621	1.964822325
622	1.964808019
623	1.96480115
624	1.964772764
625	1.964727236
626	1.964701037
627	1.964668075
628	1.964607857
629	1.964590598
630	1.964564456
631	1.964511795
632	1.96449497
633	1.96447669
634	1.964443735
635	1.964400855
636	1.964380109
637	1.964367938
638	1.964347683
639	1.964335374
640	1.964315822
641	1.964255589
642	1.964231441
643	1.964171132
644	1.964161692
645	1.964150405
646	1.964138571
647	1.964133448
648	1.964121133
649	1.964118454
650	1.964103091
651	1.964089197
652	1.964061602
653	1.964051731
654	1.964043342
655	1.964030384
656	1.964013131
657	1.964005448
658	1.963979415
659	1.963965799
660	1.963939085
661	1.963916875
662	1.96389619
663	1.963846107
664	1.963821289
665	1.963785678
666	1.963756107
667	1.963748358
668	1.963676783
669	1.963652018
670	1.963633375
671	1.963617935
672	1.96359884
673	1.963587206
674	1.963567164
675	1.963549902
676	1.963526832
677	1.963489567
678	1.963476647
679	1.963461278
680	1.963428003
681	1.963414544
682	1.963399526
683	1.963376646
684	1.96335653
685	1.963341339
686	1.963307921
687	1.963290897
688	1.963277765
689	1.963261455
690	1.963229357
691	1.963196606
692	1.963171568
693	1.96315818
694	1.963156207
695	1.963146827
696	1.963131882
697	1.963097942
698	1.963083745
699	1.963059519
700	1.963038997
701	1.963014229
702	1.962993873
703	1.962974928
704	1.962955722
705	1.962932503
706	1.962917143
707	1.962909013
708	1.962893797
709	1.96287395
710	1.962859818
711	1.962841856
712	1.962824455
713	1.962813443
714	1.962795423
715	1.962786498
716	1.962761361
717	1.962746208
718	1.962728583
719	1.962688966
720	1.96267433
721	1.96265171
722	1.962631516
723	1.962618066
724	1.962616448
725	1.962595292
726	1.962573818
727	1.962569621
728	1.962527835
729	1.96251737
730	1.962487663
731	1.962452315
732	1.962449797
733	1.96243627
734	1.962355725
735	1.962349861
736	1.962339321
737	1.962329839
738	1.962315435
739	1.962308148
740	1.962299181
741	1.962270852
742	1.962211018
743	1.962192323
744	1.962175943
745	1.962167872
746	1.962162786
747	1.962130996
748	1.962077831
749	1.962045115
750	1.962023376
751	1.962013896
752	1.961966458
753	1.961948271
754	1.961932326
755	1.9619134
756	1.961909209
757	1.961886552
758	1.961860147
759	1.961853109
760	1.96182974
761	1.961812964
762	1.961805425
763	1.961781153
764	1.96176958
765	1.961725476
766	1.961717227
767	1.961711768
768	1.961701963
769	1.96168722
770	1.961666467
771	1.961643988
772	1.961639231
773	1.961633508
774	1.961625187
775	1.96159709
776	1.961594067
777	1.961586608
778	1.96157533
779	1.96153239
780	1.961523047
781	1.961513967
782	1.961503907
783	1.961499656
784	1.961480207
785	1.961472338
786	1.96144875
787	1.961437902
788	1.961428292
789	1.96139981
790	1.961386057
791	1.961372759
792	1.96136176
793	1.961339355
794	1.961324351
795	1.961302098
796	1.961275368
797	1.961245038
798	1.961226688
799	1.961198772
800	1.961179408
801	1.961150575
802	1.961099821
803	1.961091914
804	1.961080565
805	1.961054427
806	1.961034999
807	1.960994827
808	1.960991714
809	1.960980386
810	1.96095436
811	1.960933525
812	1.960911013
813	1.960896601
814	1.960891845
815	1.960879183
816	1.96086794
817	1.960835977
818	1.960820405
819	1.960806334
820	1.960788261
821	1.960782942
822	1.960778025
823	1.960753961
824	1.960728822
825	1.96071169
826	1.960698704
827	1.960691548
828	1.96067161
829	1.960654997
830	1.960641887
831	1.960628634
832	1.960606638
833	1.960582156
834	1.960558709
835	1.960547546
836	1.960542737
837	1.960518764
838	1.960491515
839	1.960477548
840	1.960469143
841	1.960449386
842	1.960442048
843	1.960420324
844	1.960397371
845	1.960378446
846	1.960366622
847	1.960355941
848	1.960307833
849	1.960280795
850	1.960268662
851	1.960251834
852	1.960238346
853	1.960234435
854	1.960212754
855	1.960206425
856	1.960200019
857	1.960190332
858	1.96018622
859	1.960164793
860	1.960154957
861	1.960134439
862	1.960113258
863	1.960094682
864	1.960082247
865	1.960060812
866	1.96002674
867	1.960012201
868	1.960004102
869	1.959997361
870	1.959985519
871	1.959969374
872	1.95990854
873	1.959903367
874	1.959892902
875	1.959868188
876	1.959846025
877	1.959840856
878	1.959823107
879	1.959814389
880	1.959788685
881	1.959770141
882	1.95973602
883	1.959722941
884	1.959710461
885	1.959696814
886	1.959686
887	1.959669711
888	1.959611612
889	1.959586231
890	1.959554766
891	1.959533985
892	1.959430337
893	1.959406134
894	1.959382013
895	1.959364992
896	1.959340061
897	1.959335704
898	1.959326142
899	1.959323004
900	1.959315087
901	1.959305819
902	1.959279906
903	1.959275869
904	1.959270241
905	1.959256125
906	1.959194511
907	1.959170046
908	1.959157284
909	1.959146354
910	1.959123389
911	1.959104732
912	1.959096787
913	1.95908347
914	1.959072262
915	1.959054138
916	1.959032392
917	1.959024043
918	1.959010644
919	1.9589993
920	1.958959827
921	1.958936711
922	1.958915201
923	1.958836244
924	1.958816975
925	1.958795617
926	1.958779673
927	1.958751118
928	1.958743767
929	1.958719144
930	1.958700662
931	1.958678059
932	1.958647865
933	1.958640277
934	1.958631166
935	1.958625576
936	1.958612601
937	1.95859954
938	1.958586944
939	1.958545396
940	1.95854357
941	1.958526814
942	1.958470954
943	1.958451455
944	1.958442425
945	1.958439005
946	1.958425286
947	1.958413109
948	1.958409422
949	1.958398418
950	1.958394998
951	1.958383753
952	1.958359557
953	1.958354948
954	1.958344294
955	1.958329539
956	1.958321176
957	1.958309468
958	1.958265779
959	1.958261568
960	1.958239991
961	1.958232052
962	1.958224725
963	1.958209923
964	1.958186938
965	1.958162432
966	1.958152194
967	1.95813484
968	1.95811776
969	1.958086771
970	1.958067627
971	1.958040358
972	1.958032416
973	1.958009929
974	1.958005751
975	1.957999043
976	1.957979682
977	1.957959836
978	1.957924253
979	1.957915309
980	1.957906567
981	1.957888769
982	1.957850855
983	1.957832185
984	1.957829465
985	1.957824586
986	1.957817998
987	1.9578154
988	1.957805937
989	1.957801199
990	1.957787537
991	1.957745257
992	1.957713546
993	1.957698663
994	1.957687863
995	1.957649337
996	1.957640764
997	1.957631642
998	1.95761756
999	1.957610006
